chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_073249.2	117645383	117645971	-2	1	-	NC_073249.2	117645546	117645842	GSTM4	NM_001367587.1	-	2	2	129	163	6	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	95	110	2
NC_073249.2	118030357	118031215	-3	1	-	NC_073249.2	118030359	118031196	CELSR2	XM_034932778.3	-	3	3	19	2	31	33	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	194	252	2
NC_073249.2	118030357	118031215	-3	1	-	NC_073249.2	118030359	118031196	CELSR2	XM_034932786.4	-	3	3	19	2	31	33	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	194	234	2
NC_073249.2	118032276	118032747	-1	1	-	NC_073249.2	118032307	118032643	CELSR2	XM_034932778.3	-	1	2	104	31	27	28	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	126	122	4
NC_073249.2	155806923	155807196	1	1	+	NC_073249.2	155806935	155807186	ZRANB2	XM_003830602.5	+	1	2	12	10	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	52	108	1
NC_073249.2	172026353	172027229	-2	1	-	NC_073249.2	172026546	172027031	CIMAP2	XM_003814987.4	-	2	2	198	193	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	164	122	2
NC_073249.2	172605142	172605829	2	1	+	NC_073249.2	172605344	172605721	SSBP3	XM_034965692.3	+	2	2	202	108	15	16	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	78	28	9
NC_073249.2	174497340	174497970	1	1	+	NC_073249.2	174497401	174497657	CC2D1B	XM_008967916.4	+	1	2	61	313	16	17	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	58	116	11
NC_073249.2	174499139	174499505	3	1	+	NC_073249.2	174499148	174499481	CC2D1B	XM_008967916.4	+	3	2	9	24	22	23	11	11	5	middle	middle	1.000	0.455	constitutive	alternative	90	89	5
NC_073249.2	174499139	174499505	3	1	+	NC_073249.2	174499148	174499238	CC2D1B	XM_008967919.5	+	3	1	9	267	22	22	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	90	90	6
NC_073249.2	178595660	178596137	-2	1	-	NC_073249.2	178595742	178596098	SLC5A9	XM_063601241.1	-	2	2	39	82	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	74	164	1
NC_073249.2	180402254	180402845	-2	1	-	NC_073249.2	180402276	180402606	FAAH	XM_008965209.4	-	2	2	239	22	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	40	124	1
NC_073249.2	180612658	180613009	2	1	+	NC_073249.2	180612709	180612991	POMGNT1	XM_034964100.3	+	2	2	51	18	14	15	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	72	128	5
NC_073249.2	181187889	181188555	1	1	+	NC_073249.2	181188197	181188554	CCDC17	XM_003812760.7	+	1	2	308	1	8	9	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	118	97	3
NC_073249.2	181189028	181189547	3	1	+	NC_073249.2	181189079	181189469	CCDC17	XM_003812760.7	+	3	2	51	78	11	12	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	210	110	3
NC_073249.2	181467242	181467521	-2	1	-	NC_073249.2	181467244	181467514	TOE1	XM_003812776.7	-	2	2	7	2	2	3	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	142	40	2
NC_073249.2	181980302	181981328	3	1	+	NC_073249.2	181980391	181980798	PTCH2	XM_008965267.4	+	3	2	89	530	16	17	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	142	180	2
NC_073249.2	181993538	181994189	-2	1	-	NC_073249.2	181993539	181993934	BTBD19	XM_003812800.7	-	2	2	255	1	7	8	7	6	7	middle	last	0.857	1.000	alternative	constitutive	125	131	6
NC_073249.2	181993538	181994189	-2	1	-	NC_073249.2	181993539	181994170	BTBD19	XM_063608061.1	-	2	2	19	1	4	5	7	1	7	middle	last	0.143	1.000	unique	constitutive	361	131	1
NC_073249.2	182021257	182022001	2	1	+	NC_073249.2	182021322	182021944	BEST4	XM_014344791.4	+	2	2	65	57	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	233	154	2
NC_073249.2	182023032	182023809	1	1	+	NC_073249.2	182023033	182023809	BEST4	XM_014344791.4	+	1	2	1	0	7	9	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	80	270	2
NC_073249.2	182045583	182046210	-1	1	-	NC_073249.2	182045689	182046001	KIF2C	XM_003812801.7	-	1	2	209	106	18	19	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	105	113	5
NC_073249.2	182047282	182048104	-3	1	-	NC_073249.2	182047649	182048072	KIF2C	XM_003812801.7	-	3	2	32	367	15	16	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	204	110	5
NC_073249.2	182083788	182084256	-1	1	-	NC_073249.2	182083843	182083920	ARMH1	XM_003812809.4	-	1	1	336	55	9	9	10	6	6	middle	middle	0.600	0.600	alternative	alternative	77	77	6
NC_073249.2	182083788	182084256	-1	1	-	NC_073249.2	182084007	182084136	ARMH1	XM_008965273.5	-	1	1	120	219	8	8	10	1	1	middle	middle	0.100	0.100	unique	unique	129	129	1
NC_073249.2	182083788	182084256	-1	1	-	NC_073249.2	182084007	182084154	ARMH1	XM_034963384.3	-	1	1	102	219	8	8	10	3	3	middle	middle	0.300	0.300	alternative	alternative	147	147	3
NC_073249.2	182453268	182454033	1	1	+	NC_073249.2	182453284	182453425	ERI3	XM_003812817.4	+	1	1	16	608	1	1	14	1	1	first	first	0.071	0.071	unique	unique	141	141	1
NC_073249.2	182453268	182454033	1	1	+	NC_073249.2	182453659	182453793	ERI3	XM_008965282.5	+	1	1	391	240	1	1	14	5	5	first	first	0.357	0.357	alternative	alternative	134	134	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817439	CCDC24	XM_003812823.4	-	3	2	117	2	2	3	25	5	24	middle	middle	0.200	0.960	alternative	alternative	175	116	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817331	CCDC24	XM_008965309.3	-	3	2	225	2	2	3	25	3	24	middle	middle	0.120	0.960	alternative	alternative	106	116	3
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817331	CCDC24	XM_008965310.3	-	3	2	225	2	2	3	25	4	24	middle	middle	0.160	0.960	alternative	alternative	67	116	4
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817439	CCDC24	XM_024930987.3	-	3	2	117	2	2	3	25	4	24	middle	middle	0.160	0.960	alternative	alternative	214	116	4
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817498	CCDC24	XM_034963351.3	-	3	2	58	2	2	3	25	5	24	middle	middle	0.200	0.960	alternative	alternative	273	116	5
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817012	182817498	CCDC24	XM_055094128.2	-	3	2	58	2	2	3	25	4	24	middle	middle	0.160	0.960	alternative	alternative	234	116	3
NC_073249.2	182817010	182817556	-3	1	-	NC_073249.2	182817264	182817498	CCDC24	XM_055094166.2	-	3	1	58	254	2	2	25	4	4	middle	middle	0.160	0.160	alternative	alternative	234	234	1
NC_073249.2	182842588	182842981	-3	1	-	NC_073249.2	182842664	182842959	IPO13	XM_003812825.5	-	3	2	22	76	17	18	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	58	89	1
NC_073249.2	183358031	183358361	3	1	+	NC_073249.2	183358032	183358247	HYI	XM_034962958.3	+	3	2	1	114	5	6	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	78	49	4
NC_073249.2	183359567	183360026	-2	1	-	NC_073249.2	183359568	183359942	SZT2	XM_003812838.5	-	2	2	84	1	71	72	3	3	3	middle	last	1.000	1.000	constitutive	constitutive	68	140	3
NC_073249.2	183370530	183371418	-1	1	-	NC_073249.2	183370596	183371109	SZT2	XM_003812838.5	-	1	2	309	66	48	49	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	164	84	3
NC_073249.2	186502311	186502533	1	1	+	NC_073249.2	186502342	186502524	COL9A2	XM_003815424.5	+	1	2	31	9	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	35	62	2
NC_073249.2	186504965	186505358	3	1	+	NC_073249.2	186505020	186505232	COL9A2	XM_003815424.5	+	3	2	55	126	9	10	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	53	47	2
NC_073249.2	186512177	186512573	3	1	+	NC_073249.2	186512205	186512414	COL9A2	XM_003815424.5	+	3	2	28	159	23	24	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	53	71	2
NC_073249.2	189115440	189115887	1	1	+	NC_073249.2	189115467	189115798	EPHA10	XM_034961557.3	+	1	2	27	89	9	10	7	4	4	middle	middle	0.571	0.571	alternative	alternative	61	125	4
NC_073249.2	190523726	190525151	-2	1	-	NC_073249.2	190523728	190525135	SH3D21	XM_008965049.6	-	2	2	16	2	13	14	2	2	1	middle	middle	1.000	0.500	constitutive	unique	94	1174	1
NC_073249.2	190523726	190525151	-2	1	-	NC_073249.2	190523739	190525135	SH3D21	XM_034961329.3	-	2	2	16	13	13	14	2	2	1	middle	middle	1.000	0.500	constitutive	unique	94	1163	1
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190665864	190666607	MAP7D1	XM_034961309.4	-	2	4	147	1	14	17	14	7	14	middle	last	0.500	1.000	alternative	constitutive	45	7	7
NC_073249.2	190665863	190666754	-2	1	-	NC_073249.2	190665864	190666604	MAP7D1	XM_034961316.4	-	2	4	150	1	14	17	14	7	14	middle	last	0.500	1.000	alternative	constitutive	42	7	7
NC_073249.2	193928474	193929167	-2	1	-	NC_073249.2	193928475	193928810	HPCA	XM_003812536.4	-	2	2	357	1	2	3	3	3	3	middle	last	1.000	1.000	constitutive	constitutive	105	94	3
NC_073249.2	194047381	194050213	-3	1	-	NC_073249.2	194047417	194050185	NHSL3	XM_003812964.6	-	3	2	28	36	5	6	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	113	2561	4
NC_073249.2	194598197	194598542	-2	1	-	NC_073249.2	194598225	194598542	EIF3I	XM_003828143.6	-	2	2	0	28	7	8	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	110	89	1
NC_073249.2	194614222	194614861	-3	1	-	NC_073249.2	194614274	194614577	DCDC2B	XM_003828144.4	-	3	2	284	52	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	146	39	1
NC_073249.2	195029453	195030101	3	1	+	NC_073249.2	195029679	195030009	SPOCD1	XM_008953483.5	+	3	2	226	92	4	5	9	6	8	middle	middle	0.667	0.889	alternative	alternative	125	54	6
NC_073249.2	195029453	195030101	3	1	+	NC_073249.2	195029955	195030009	SPOCD1	XM_063601527.1	+	3	1	502	92	2	2	9	8	8	middle	middle	0.889	0.889	alternative	alternative	54	54	2
NC_073249.2	195088042	195088654	2	1	+	NC_073249.2	195088131	195088483	ADGRB2	XM_008953476.4	+	2	2	89	171	7	8	16	16	16	middle	middle	1.000	1.000	constitutive	constitutive	101	106	16
NC_073249.2	195089284	195089995	2	1	+	NC_073249.2	195089309	195089924	ADGRB2	XM_008953476.4	+	2	3	25	71	9	11	16	16	16	middle	middle	1.000	1.000	constitutive	constitutive	194	108	16
NC_073249.2	195167012	195167381	3	1	+	NC_073249.2	195167049	195167375	COL16A1	XM_003828130.5	+	3	2	37	6	56	57	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	71	53	15
NC_073249.2	195247013	195247544	-2	1	-	NC_073249.2	195247056	195247510	TINAGL1	XM_003828126.5	-	2	2	34	43	6	7	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	150	189	3
NC_073249.2	198618166	198618487	-3	1	-	NC_073249.2	198618168	198618436	ATP5IF1	XM_003828089.4	-	3	2	51	2	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	86	91	1
NC_073249.2	199521909	199522371	1	1	+	NC_073249.2	199521940	199522370	MAP3K6	XM_003809416.6	+	1	2	31	1	20	21	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	192	138	2
NC_073249.2	200535363	200535705	1	1	+	NC_073249.2	200535430	200535704	CRYBG2	XM_034958924.3	+	1	2	67	1	13	14	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	32	112	2
NC_073249.2	200705432	200705885	3	1	+	NC_073249.2	200705505	200705797	C1H1orf232	XM_034942407.2	+	3	2	73	88	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	83	97	1
NC_073249.2	203144510	203144984	3	1	+	NC_073249.2	203144532	203144958	GALE	XM_008963121.3	+	3	2	22	26	8	9	5	3	5	middle	middle	0.600	1.000	alternative	constitutive	77	114	3
NC_073249.2	203144510	203144984	3	1	+	NC_073249.2	203144844	203144958	GALE	XM_008963125.3	+	3	1	334	26	8	8	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	114	114	2
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507221	ASAP3	XM_003810751.5	+	2	2	17	162	20	21	8	8	5	middle	middle	1.000	0.625	constitutive	alternative	67	107	5
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507284	ASAP3	XM_008963114.4	+	2	2	17	99	20	21	8	8	3	middle	middle	1.000	0.375	constitutive	alternative	67	170	3
NC_073249.2	204346433	204346961	-2	1	-	NC_073249.2	204346459	204346886	EPHA8	XM_034957801.4	-	2	2	75	26	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	149	190	1
NC_073249.2	205054730	205055381	3	1	+	NC_073249.2	205054804	205055242	HSPG2	XM_034957737.3	+	3	2	74	139	10	11	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	131	144	7
NC_073249.2	205079956	205080466	2	1	+	NC_073249.2	205079992	205080392	HSPG2	XM_034957737.3	+	2	2	36	74	40	41	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	58	167	7
NC_073249.2	205084508	205085624	3	1	+	NC_073249.2	205084777	205085612	HSPG2	XM_034957737.3	+	3	2	269	12	47	49	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	142	154	7
NC_073249.2	205092009	205092615	1	1	+	NC_073249.2	205092121	205092525	HSPG2	XM_034957737.3	+	1	2	112	90	60	61	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	135	151	7
NC_073249.2	205106217	205106748	1	1	+	NC_073249.2	205106246	205106704	HSPG2	XM_034957737.3	+	1	2	29	44	78	79	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	109	147	7
NC_073249.2	205108487	205109093	3	1	+	NC_073249.2	205108605	205108952	HSPG2	XM_034957737.3	+	3	2	118	141	83	84	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	99	109	7
NC_073249.2	205115346	205116063	1	1	+	NC_073249.2	205115568	205116062	HSPG2	XM_034957737.3	+	1	2	222	1	93	95	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	78	83	7
NC_073249.2	205532440	205532860	2	1	+	NC_073249.2	205532515	205532853	LOC117979789	XM_063601657.1	+	2	2	75	7	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	136	120	1
NC_073249.2	205534029	205534365	1	1	+	NC_073249.2	205534069	205534331	LOC117979789	XM_063601657.1	+	1	2	40	34	11	13	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	45	36	1
NC_073249.2	205535143	205535533	2	1	+	NC_073249.2	205535146	205535488	LOC117979789	XM_063601657.1	+	2	2	3	45	17	18	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	106	139	1
NC_073249.2	206468248	206468698	2	1	+	NC_073249.2	206468358	206468697	DDOST	XM_008967066.5	+	2	2	110	1	4	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	103	94	1
NC_073249.2	206471136	206471679	1	1	+	NC_073249.2	206471155	206471505	DDOST	XM_008967066.5	+	1	2	19	174	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	120	106	1
NC_073249.2	207806671	207807271	2	1	+	NC_073249.2	207806718	207807202	LOC100981962	XM_034956910.4	+	2	2	47	69	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	104	1
NC_073249.2	207828866	207829463	3	1	+	NC_073249.2	207828910	207829097	AKR7A3	XM_008967092.5	+	3	1	44	366	2	2	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	187	187	1
NC_073249.2	207828866	207829463	3	1	+	NC_073249.2	207828910	207829394	AKR7A3	XM_034956936.3	+	3	2	44	69	2	3	2	2	1	middle	middle	1.000	0.500	constitutive	unique	187	104	1
NC_073249.2	207844287	207844929	1	1	+	NC_073249.2	207844376	207844860	LOC100981286	XM_003814427.8	+	1	2	89	69	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	187	104	1
NC_073249.2	207916385	207916850	3	1	+	NC_073249.2	207916416	207916802	UBR4	XM_003814430.6	+	3	2	31	48	4	5	20	20	20	middle	middle	1.000	1.000	constitutive	constitutive	129	139	20
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129933	210130221	ATP13A2	XM_034956516.3	+	3	2	25	77	9	10	11	9	11	middle	middle	0.818	1.000	alternative	constitutive	134	66	9
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129960	210130221	ATP13A2	XM_034956541.3	+	3	2	52	77	9	10	11	2	11	middle	middle	0.182	1.000	alternative	constitutive	107	66	2
NC_073249.2	210133850	210134609	3	1	+	NC_073249.2	210133972	210134495	ATP13A2	XM_034956516.3	+	3	3	122	114	13	15	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	110	188	11
NC_073249.2	210140178	210141027	1	1	+	NC_073249.2	210140186	210140586	ATP13A2	XM_034956516.3	+	1	2	8	441	21	22	11	11	8	middle	middle	1.000	0.727	constitutive	alternative	160	116	8
NC_073249.2	210140178	210141027	1	1	+	NC_073249.2	210140186	210140346	ATP13A2	XM_034956555.3	+	1	1	8	681	21	21	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	160	160	3
NC_073249.2	210429500	210429959	3	1	+	NC_073249.2	210429525	210429833	LOC117979657	XM_055097708.2	+	3	2	25	126	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	61	165	1
NC_073249.2	210444021	210444885	1	1	+	NC_073249.2	210444199	210444885	LOC117979657	XM_055097708.2	+	1	2	178	0	13	14	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	146	203	1
NC_073249.2	210974520	210975498	1	1	+	NC_073249.2	210974614	210975153	ZBTB17	XM_003806244.4	+	1	2	94	345	6	7	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	142	300	6
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977033	210977481	ZBTB17	XM_003806244.4	+	1	2	50	0	13	14	6	3	6	middle	last	0.500	1.000	alternative	constitutive	89	280	3
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977012	210977481	ZBTB17	XM_003806245.5	+	1	2	29	0	13	14	6	3	6	middle	last	0.500	1.000	alternative	constitutive	110	280	3
NC_073249.2	21228727	21229303	-3	1	-	NC_073249.2	21228729	21229227	OBSCN	XM_055104619.2	-	3	2	76	2	110	111	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	81	239	1
NC_073249.2	21325234	21326221	-3	1	-	NC_073249.2	21325399	21326016	OBSCN	XM_055104619.2	-	3	2	205	165	33	34	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	266	266	1
NC_073249.2	21331750	21332467	-3	1	-	NC_073249.2	21331756	21332430	OBSCN	XM_055104619.2	-	3	2	37	6	21	22	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	278	266	1
NC_073249.2	21388864	21390133	-3	1	-	NC_073249.2	21388915	21390054	OBSCN	XM_055104619.2	-	3	2	79	51	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	266	281	1
NC_073249.2	21503742	21504162	1	1	+	NC_073249.2	21503766	21504144	C1H1orf35	XM_034948298.3	+	1	2	24	18	3	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	45	72	2
NC_073249.2	216543952	216544444	2	1	+	NC_073249.2	216544154	216544399	MAD2L2	XM_003822073.5	+	2	2	202	45	1	2	4	4	4	first	middle	1.000	1.000	constitutive	constitutive	39	118	4
NC_073249.2	217163762	217165133	3	1	+	NC_073249.2	217164255	217164971	SRM	XM_034955292.4	+	3	2	493	162	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	166	120	2
NC_073249.2	218499652	218500072	-3	1	-	NC_073249.2	218499654	218500046	PIK3CD	XM_034954879.3	-	3	2	26	2	14	15	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	99	178	8
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218504678	218505346	PIK3CD	XM_034954879.3	-	3	2	18	28	4	5	8	8	5	middle	middle	1.000	0.625	constitutive	alternative	179	149	5
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218504678	218505346	PIK3CD	XM_034954915.3	-	3	2	18	28	4	5	8	8	3	middle	middle	1.000	0.375	constitutive	alternative	179	62	3
NC_073249.2	221755854	221756505	1	1	+	NC_073249.2	221756065	221756385	PLEKHG5	XM_008975694.4	+	1	2	211	120	11	12	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	50	149	7
NC_073249.2	221775490	221776342	-3	1	-	NC_073249.2	221775791	221776284	ESPN	XM_034954221.3	-	3	2	58	301	11	12	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	145	263	9
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787096	221787651	ESPN	XM_034954221.3	-	2	2	38	142	3	4	9	4	5	middle	middle	0.444	0.556	alternative	alternative	186	182	4
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787096	221787521	ESPN	XM_034954231.3	-	2	2	168	142	1	2	9	1	5	first	middle	0.111	0.556	unique	alternative	56	182	1
NC_073249.2	221809397	221810258	3	1	+	NC_073249.2	221809413	221810072	HES2	XM_003822152.4	+	3	2	16	186	1	3	2	1	2	first	middle	0.500	1.000	unique	constitutive	255	95	1
NC_073249.2	221809397	221810258	3	1	+	NC_073249.2	221809977	221810072	HES2	XM_063602015.1	+	3	1	580	186	2	2	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	95	95	1
NC_073249.2	222074513	222075140	3	1	+	NC_073249.2	222074915	222075113	CHD5	XM_008975719.5	+	3	1	402	27	4	4	5	1	1	middle	middle	0.200	0.200	unique	unique	198	198	1
NC_073249.2	222074513	222075140	3	1	+	NC_073249.2	222074578	222074744	CHD5	XM_034953986.3	+	3	1	65	396	8	8	5	4	4	middle	middle	0.800	0.800	alternative	alternative	166	166	4
NC_073249.2	222094841	222095753	3	1	+	NC_073249.2	222094902	222095472	CHD5	XM_008975719.5	+	3	2	61	281	18	19	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	231	110	5
NC_073249.2	225640964	225641990	3	1	+	NC_073249.2	225641056	225641864	MMEL1	XM_034953648.3	+	3	2	92	126	8	9	11	6	11	middle	middle	0.545	1.000	alternative	constitutive	118	65	6
NC_073249.2	225640964	225641990	3	1	+	NC_073249.2	225641799	225641864	MMEL1	XM_055099042.2	+	3	1	835	126	10	10	11	11	11	middle	middle	1.000	1.000	constitutive	constitutive	65	65	5
NC_073249.2	225660102	225660897	-1	1	-	NC_073249.2	225660210	225660708	PRXL2B	XM_034953610.3	-	1	2	189	108	1	2	8	8	8	first	middle	1.000	1.000	constitutive	constitutive	152	204	8
NC_073249.2	225958585	225959011	-3	1	-	NC_073249.2	225958587	225959005	SKI	XM_003807318.6	-	3	2	6	2	2	3	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	125	115	2
NC_073249.2	226071327	226071771	1	1	+	NC_073249.2	226071459	226071766	FAAP20	XM_063602406.1	+	1	2	132	5	2	3	9	3	3	middle	middle	0.333	0.333	alternative	alternative	148	122	3
NC_073249.2	226352769	226353201	1	1	+	NC_073249.2	226352830	226352964	CFAP74	XM_014343963.4	+	1	1	61	237	37	37	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	134	134	5
NC_073249.2	226352769	226353201	1	1	+	NC_073249.2	226352830	226353201	CFAP74	XM_063602440.1	+	1	2	61	0	36	37	7	7	2	middle	last	1.000	0.286	constitutive	alternative	134	32	2
