chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_073249.2	195089284	195089995	2	1	+	NC_073249.2	195089309	195089503	195089672	195089740	ADGRB2	XM_008953476.4	+	2	195089503	195089672	169	16
NC_073249.2	195089284	195089995	2	1	+	NC_073249.2	195089672	195089740	195089816	195089924	ADGRB2	XM_008953476.4	+	2	195089740	195089816	76	16
NC_073249.2	195167012	195167381	3	1	+	NC_073249.2	195167049	195167120	195167322	195167375	COL16A1	XM_003828130.5	+	3	195167120	195167322	202	15
NC_073249.2	195247013	195247544	-2	1	-	NC_073249.2	195247360	195247510	195247056	195247245	TINAGL1	XM_003828126.5	-	2	195247245	195247360	115	3
NC_073249.2	198618166	198618487	-3	1	-	NC_073249.2	198618350	198618436	198618168	198618259	ATP5IF1	XM_003828089.4	-	3	198618259	198618350	91	1
NC_073249.2	199521909	199522371	1	1	+	NC_073249.2	199521940	199522132	199522232	199522370	MAP3K6	XM_003809416.6	+	1	199522132	199522232	100	2
NC_073249.2	200535363	200535705	1	1	+	NC_073249.2	200535430	200535462	200535592	200535704	CRYBG2	XM_034958924.3	+	1	200535462	200535592	130	2
NC_073249.2	200705432	200705885	3	1	+	NC_073249.2	200705505	200705588	200705700	200705797	C1H1orf232	XM_034942407.2	+	3	200705588	200705700	112	1
NC_073249.2	203144510	203144984	3	1	+	NC_073249.2	203144532	203144609	203144844	203144958	GALE	XM_008963121.3	+	3	203144609	203144844	235	3
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507020	203507114	203507221	ASAP3	XM_003810751.5	+	2	203507020	203507114	94	5
NC_073249.2	203506936	203507383	2	1	+	NC_073249.2	203506953	203507020	203507114	203507284	ASAP3	XM_008963114.4	+	2	203507020	203507114	94	3
NC_073249.2	204346433	204346961	-2	1	-	NC_073249.2	204346737	204346886	204346459	204346649	EPHA8	XM_034957801.4	-	2	204346649	204346737	88	1
NC_073249.2	205054730	205055381	3	1	+	NC_073249.2	205054804	205054935	205055098	205055242	HSPG2	XM_034957737.3	+	3	205054935	205055098	163	7
NC_073249.2	205079956	205080466	2	1	+	NC_073249.2	205079992	205080050	205080225	205080392	HSPG2	XM_034957737.3	+	2	205080050	205080225	175	7
NC_073249.2	205084508	205085624	3	1	+	NC_073249.2	205084777	205084919	205085458	205085612	HSPG2	XM_034957737.3	+	3	205084919	205085458	539	7
NC_073249.2	205092009	205092615	1	1	+	NC_073249.2	205092121	205092256	205092374	205092525	HSPG2	XM_034957737.3	+	1	205092256	205092374	118	7
NC_073249.2	205106217	205106748	1	1	+	NC_073249.2	205106246	205106355	205106557	205106704	HSPG2	XM_034957737.3	+	1	205106355	205106557	202	7
NC_073249.2	205108487	205109093	3	1	+	NC_073249.2	205108605	205108704	205108843	205108952	HSPG2	XM_034957737.3	+	3	205108704	205108843	139	7
NC_073249.2	205115346	205116063	1	1	+	NC_073249.2	205115568	205115646	205115979	205116062	HSPG2	XM_034957737.3	+	1	205115646	205115979	333	7
NC_073249.2	205532440	205532860	2	1	+	NC_073249.2	205532515	205532651	205532733	205532853	LOC117979789	XM_063601657.1	+	2	205532651	205532733	82	1
NC_073249.2	205534029	205534365	1	1	+	NC_073249.2	205534069	205534114	205534295	205534331	LOC117979789	XM_063601657.1	+	1	205534114	205534295	181	1
NC_073249.2	205535143	205535533	2	1	+	NC_073249.2	205535146	205535252	205535349	205535488	LOC117979789	XM_063601657.1	+	2	205535252	205535349	97	1
NC_073249.2	206468248	206468698	2	1	+	NC_073249.2	206468358	206468461	206468603	206468697	DDOST	XM_008967066.5	+	2	206468461	206468603	142	1
NC_073249.2	206471136	206471679	1	1	+	NC_073249.2	206471155	206471275	206471399	206471505	DDOST	XM_008967066.5	+	1	206471275	206471399	124	1
NC_073249.2	207806671	207807271	2	1	+	NC_073249.2	207806718	207806905	207807098	207807202	LOC100981962	XM_034956910.4	+	2	207806905	207807098	193	1
NC_073249.2	207828866	207829463	3	1	+	NC_073249.2	207828910	207829097	207829290	207829394	AKR7A3	XM_034956936.3	+	3	207829097	207829290	193	1
NC_073249.2	207844287	207844929	1	1	+	NC_073249.2	207844376	207844563	207844756	207844860	LOC100981286	XM_003814427.8	+	1	207844563	207844756	193	1
NC_073249.2	207916385	207916850	3	1	+	NC_073249.2	207916416	207916545	207916663	207916802	UBR4	XM_003814430.6	+	3	207916545	207916663	118	20
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129933	210130067	210130155	210130221	ATP13A2	XM_034956516.3	+	3	210130067	210130155	88	9
NC_073249.2	210129908	210130298	3	1	+	NC_073249.2	210129960	210130067	210130155	210130221	ATP13A2	XM_034956541.3	+	3	210130067	210130155	88	2
NC_073249.2	210133850	210134609	3	1	+	NC_073249.2	210133972	210134082	210134167	210134213	ATP13A2	XM_034956516.3	+	3	210134082	210134167	85	11
NC_073249.2	210133850	210134609	3	1	+	NC_073249.2	210134167	210134213	210134307	210134495	ATP13A2	XM_034956516.3	+	3	210134213	210134307	94	11
NC_073249.2	210140178	210141027	1	1	+	NC_073249.2	210140186	210140346	210140470	210140586	ATP13A2	XM_034956516.3	+	1	210140346	210140470	124	8
NC_073249.2	210429500	210429959	3	1	+	NC_073249.2	210429525	210429586	210429668	210429833	LOC117979657	XM_055097708.2	+	3	210429586	210429668	82	1
NC_073249.2	210444021	210444885	1	1	+	NC_073249.2	210444199	210444345	210444682	210444885	LOC117979657	XM_055097708.2	+	1	210444345	210444682	337	1
NC_073249.2	210974520	210975498	1	1	+	NC_073249.2	210974614	210974756	210974853	210975153	ZBTB17	XM_003806244.4	+	1	210974756	210974853	97	6
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977033	210977122	210977201	210977481	ZBTB17	XM_003806244.4	+	1	210977122	210977201	79	3
NC_073249.2	210976983	210977481	1	1	+	NC_073249.2	210977012	210977122	210977201	210977481	ZBTB17	XM_003806245.5	+	1	210977122	210977201	79	3
NC_073249.2	21228727	21229303	-3	1	-	NC_073249.2	21229146	21229227	21228729	21228968	OBSCN	XM_055104619.2	-	3	21228968	21229146	178	1
NC_073249.2	21325234	21326221	-3	1	-	NC_073249.2	21325750	21326016	21325399	21325665	OBSCN	XM_055104619.2	-	3	21325665	21325750	85	1
NC_073249.2	21331750	21332467	-3	1	-	NC_073249.2	21332152	21332430	21331756	21332022	OBSCN	XM_055104619.2	-	3	21332022	21332152	130	1
NC_073249.2	21388864	21390133	-3	1	-	NC_073249.2	21389788	21390054	21388915	21389196	OBSCN	XM_055104619.2	-	3	21389196	21389788	592	1
NC_073249.2	21503742	21504162	1	1	+	NC_073249.2	21503766	21503811	21504072	21504144	C1H1orf35	XM_034948298.3	+	1	21503811	21504072	261	2
NC_073249.2	216543952	216544444	2	1	+	NC_073249.2	216544154	216544193	216544281	216544399	MAD2L2	XM_003822073.5	+	2	216544193	216544281	88	4
NC_073249.2	217163762	217165133	3	1	+	NC_073249.2	217164255	217164421	217164851	217164971	SRM	XM_034955292.4	+	3	217164421	217164851	430	2
NC_073249.2	218499652	218500072	-3	1	-	NC_073249.2	218499947	218500046	218499654	218499832	PIK3CD	XM_034954879.3	-	3	218499832	218499947	115	8
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218505167	218505346	218504678	218504827	PIK3CD	XM_034954879.3	-	3	218504827	218505167	340	5
NC_073249.2	218504650	218505364	-3	1	-	NC_073249.2	218505167	218505346	218504678	218504740	PIK3CD	XM_034954915.3	-	3	218504740	218505167	427	3
NC_073249.2	221755854	221756505	1	1	+	NC_073249.2	221756065	221756115	221756236	221756385	PLEKHG5	XM_008975694.4	+	1	221756115	221756236	121	7
NC_073249.2	221775490	221776342	-3	1	-	NC_073249.2	221776139	221776284	221775791	221776054	ESPN	XM_034954221.3	-	3	221776054	221776139	85	9
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787465	221787651	221787096	221787278	ESPN	XM_034954221.3	-	2	221787278	221787465	187	4
NC_073249.2	221786954	221787689	-2	1	-	NC_073249.2	221787465	221787521	221787096	221787278	ESPN	XM_034954231.3	-	2	221787278	221787465	187	1
NC_073249.2	221809397	221810258	3	1	+	NC_073249.2	221809413	221809668	221809977	221810072	HES2	XM_003822152.4	+	3	221809668	221809977	309	1
NC_073249.2	222094841	222095753	3	1	+	NC_073249.2	222094902	222095133	222095362	222095472	CHD5	XM_008975719.5	+	3	222095133	222095362	229	5
NC_073249.2	225640964	225641990	3	1	+	NC_073249.2	225641056	225641174	225641799	225641864	MMEL1	XM_034953648.3	+	3	225641174	225641799	625	6
NC_073249.2	225660102	225660897	-1	1	-	NC_073249.2	225660556	225660708	225660210	225660414	PRXL2B	XM_034953610.3	-	1	225660414	225660556	142	8
NC_073249.2	225958585	225959011	-3	1	-	NC_073249.2	225958880	225959005	225958587	225958702	SKI	XM_003807318.6	-	3	225958702	225958880	178	2
NC_073249.2	226071327	226071771	1	1	+	NC_073249.2	226071459	226071607	226071644	226071766	FAAP20	XM_063602406.1	+	1	226071607	226071644	37	3
NC_073249.2	226352769	226353201	1	1	+	NC_073249.2	226352830	226352964	226353169	226353201	CFAP74	XM_063602440.1	+	1	226352964	226353169	205	2
NC_073249.2	226355803	226356646	2	1	+	NC_073249.2	226355897	226356356	226356450	226356645	TMEM52	XM_034953402.3	+	2	226356356	226356450	94	1
NC_073249.2	226355803	226356646	2	1	+	NC_073249.2	226355897	226356356	226356450	226356493	TMEM52	XM_034953408.3	+	2	226356356	226356450	94	1
NC_073249.2	226356870	226357653	1	1	+	NC_073249.2	226357107	226357285	226357376	226357653	TMEM52	XM_003807296.6	+	1	226357285	226357376	91	4
NC_073249.2	226588241	226589717	-2	1	-	NC_073249.2	226589502	226589703	226588395	226588628	MIB2	XM_034953198.3	-	2	226588628	226589502	874	11
NC_073249.2	226588241	226589717	-2	1	-	NC_073249.2	226589502	226589658	226588395	226588628	MIB2	XM_034953211.3	-	2	226588628	226589502	874	22
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592441	226592050	226592271	MIB2	XM_034953198.3	-	3	226592271	226592335	64	9
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592441	226592050	226592244	MIB2	XM_034953210.3	-	3	226592244	226592335	91	18
NC_073249.2	226592005	226592803	-3	1	-	NC_073249.2	226592335	226592618	226592050	226592244	MIB2	XM_063595056.1	-	3	226592244	226592335	91	6
NC_073249.2	226680336	226681485	1	1	+	NC_073249.2	226680898	226680954	226681378	226681484	TMEM240	XM_034953177.4	+	1	226680954	226681378	424	1
NC_073249.2	226685379	226685880	1	1	+	NC_073249.2	226685445	226685653	226685735	226685880	TMEM240	XM_034953177.4	+	1	226685653	226685735	82	1
NC_073249.2	226818191	226819097	3	1	+	NC_073249.2	226818273	226818359	226818471	226818581	MRPL20	XM_003809499.6	+	3	226818359	226818471	112	3
NC_073249.2	226818191	226819097	3	1	+	NC_073249.2	226818273	226818359	226818471	226819097	MRPL20	XM_063595160.1	+	3	226818359	226818471	112	1
NC_073249.2	226869703	226870309	2	1	+	NC_073249.2	226869744	226870046	226870137	226870238	MXRA8	XM_034953007.3	+	2	226870046	226870137	91	2
NC_073249.2	226869703	226870309	2	1	+	NC_073249.2	226869845	226870046	226870137	226870238	MXRA8	XM_063595175.1	+	2	226870046	226870137	91	3
NC_073249.2	226883923	226884550	2	1	+	NC_073249.2	226883938	226884031	226884125	226884194	DVL1	XM_034952966.4	+	2	226884031	226884125	94	3
NC_073249.2	226883923	226884550	2	1	+	NC_073249.2	226884125	226884194	226884264	226884403	DVL1	XM_034952966.4	+	2	226884194	226884264	70	3
NC_073249.2	226914817	226915273	2	1	+	NC_073249.2	226914836	226914978	226915054	226915183	INTS11	XM_003809485.6	+	2	226914978	226915054	76	1
NC_073249.2	226930429	226931230	2	1	+	NC_073249.2	226930685	226930893	226931089	226931158	ACAP3	XM_063595179.1	+	2	226930893	226931089	196	3
NC_073249.2	226936012	226936591	-3	1	-	NC_073249.2	226936431	226936489	226936244	226936319	SCNN1D	XM_034952927.3	-	3	226936319	226936431	112	3
NC_073249.2	226936470	226938522	-1	1	-	NC_073249.2	226938409	226938507	226936995	226937112	SCNN1D	XM_034952927.3	-	1	226937112	226938409	1297	3
NC_073249.2	226982036	226982792	3	1	+	NC_073249.2	226982178	226982294	226982400	226982484	C1QTNF12	XM_055099671.2	+	3	226982294	226982400	106	5
NC_073249.2	226982036	226982792	3	1	+	NC_073249.2	226982178	226982294	226982400	226982718	C1QTNF12	XM_055099676.2	+	3	226982294	226982400	106	3
NC_073249.2	227012806	227013568	2	1	+	NC_073249.2	227013111	227013212	227013501	227013567	TNFRSF4	XM_034951753.3	+	2	227013212	227013501	289	2
NC_073249.2	227021685	227022453	1	1	+	NC_073249.2	227021714	227021901	227022064	227022266	TNFRSF18	XM_063602518.1	+	1	227021901	227022064	163	1
NC_073249.2	227201930	227202530	-2	1	-	NC_073249.2	227202101	227202293	227201932	227202019	AGRN	XM_034951765.3	-	2	227202019	227202101	82	11
NC_073249.2	227209586	227210684	-2	1	-	NC_073249.2	227210447	227210665	227209647	227209795	AGRN	XM_034951765.3	-	2	227209795	227210447	652	11
NC_073249.2	227270659	227271241	2	1	+	NC_073249.2	227270690	227270777	227270871	227271241	HES4	XM_034951763.3	+	2	227270777	227270871	94	2
NC_073249.2	227282327	227284832	3	1	+	NC_073249.2	227282334	227283353	227283426	227284599	PERM1	XM_055099883.2	+	3	227283353	227283426	73	2
NC_073249.2	227282327	227284832	3	1	+	NC_073249.2	227282706	227283353	227283426	227284599	PERM1	XM_055099888.2	+	3	227283353	227283426	73	1
NC_073249.2	227292081	227292864	-1	1	-	NC_073249.2	227292628	227292708	227292471	227292543	PLEKHN1	XM_008961383.6	-	1	227292543	227292628	85	3
NC_073249.2	227292081	227292864	-1	1	-	NC_073249.2	227292628	227292708	227292223	227292543	PLEKHN1	XM_063595239.1	-	1	227292543	227292628	85	3
NC_073249.2	227309830	227310382	2	1	+	NC_073249.2	227309959	227310037	227310149	227310259	NOC2L	XM_034951759.3	+	2	227310037	227310149	112	5
NC_073249.2	227609090	227609618	3	1	+	NC_073249.2	227609130	227609238	227609317	227609427	LOC117978671	XM_055114379.2	+	3	227609238	227609317	79	1
NC_073249.2	39625272	39626073	-1	1	-	NC_073249.2	39625915	39626055	39625669	39625806	TRAF3IP3	XM_003831214.6	-	1	39625806	39625915	109	3
NC_073249.2	39625272	39626073	-1	1	-	NC_073249.2	39625915	39626037	39625669	39625806	TRAF3IP3	XM_057301396.2	-	1	39625806	39625915	109	1
NC_073249.2	39777145	39777742	2	1	+	NC_073249.2	39777169	39777326	39777441	39777661	LAMB3	XM_055108585.2	+	2	39777326	39777441	115	1
NC_073249.2	4180698	4181814	1	1	+	NC_073249.2	4181248	4181459	4181593	4181814	LOC134731258	XM_063608821.1	+	1	4181459	4181593	134	1
NC_073249.2	4290614	4291070	3	1	+	NC_073249.2	4290796	4290907	4290992	4291065	HNRNPU	XM_003807987.6	+	3	4290907	4290992	85	2
NC_073249.2	44311876	44312431	-3	1	-	NC_073249.2	44312244	44312394	44311966	44312093	CNTN2	XM_003822961.7	-	3	44312093	44312244	151	1
NC_073249.2	47193600	47194215	-1	1	-	NC_073249.2	47194078	47194194	47193809	47193972	LOC100974692	XM_063602986.1	-	1	47193972	47194078	106	1
NC_073249.2	47198504	47198936	-2	1	-	NC_073249.2	47198837	47198927	47198652	47198728	LOC100974692	XM_063602986.1	-	2	47198728	47198837	109	1
NC_073249.2	48374853	48375339	1	1	+	NC_073249.2	48374890	48375039	48375142	48375276	KIF21B	XM_003823048.5	+	1	48375039	48375142	103	5
NC_073249.2	77927278	77927725	2	1	+	NC_073249.2	77927378	77927443	77927525	77927725	LOC103787134	XM_008978423.4	+	2	77927443	77927525	82	1
NC_073249.2	81941269	81941722	2	1	+	NC_073249.2	81941333	81941537	81941616	81941712	ADCY10	XM_003824603.5	+	2	81941537	81941616	79	10
NC_073249.2	89099962	89100655	-3	1	-	NC_073249.2	89100346	89100618	89100016	89100135	SLAMF7	XM_003811869.6	-	3	89100135	89100346	211	2
NC_073249.2	89553911	89554349	3	1	+	NC_073249.2	89553912	89554101	89554219	89554314	COPA	XM_003811879.5	+	3	89554101	89554219	118	3
NC_073249.2	89723095	89723719	-3	1	-	NC_073249.2	89723416	89723614	89723177	89723286	ATP1A2	XM_003811890.5	-	3	89723286	89723416	130	1
NC_073249.2	91121829	91122825	1	1	+	NC_073249.2	91121833	91121880	91121938	91122825	LOC100980547	XM_003820989.1	+	1	91121880	91121938	58	1
NC_073249.2	92911990	92912560	-3	1	-	NC_073249.2	92912411	92912532	92911991	92912104	LRRC71	XM_008974498.5	-	3	92912104	92912411	307	2
NC_073249.2	92920081	92920699	-3	1	-	NC_073249.2	92920249	92920377	92920083	92920158	LRRC71	XM_008974498.5	-	3	92920158	92920249	91	2
NC_073249.2	93283165	93283486	2	1	+	NC_073249.2	93283207	93283274	93283365	93283478	IQGAP3	XM_003821051.4	+	2	93283274	93283365	91	3
NC_073249.2	93295978	93296485	2	1	+	NC_073249.2	93296049	93296216	93296310	93296449	IQGAP3	XM_003821051.4	+	2	93296216	93296310	94	2
NC_073249.2	93295978	93296485	2	1	+	NC_073249.2	93296049	93296216	93296313	93296449	IQGAP3	XM_063604517.1	+	2	93296216	93296313	97	1
NC_073249.2	93887369	93887906	3	1	+	NC_073249.2	93887465	93887574	93887749	93887889	ARHGEF2	XM_003821083.7	+	3	93887574	93887749	175	8
NC_073249.2	93887369	93887906	3	1	+	NC_073249.2	93887465	93887574	93887746	93887889	ARHGEF2	XM_008974574.6	+	3	93887574	93887746	172	14
NC_073249.2	94106612	94107038	-2	1	-	NC_073249.2	94106880	94106997	94106664	94106798	LOC100988711	XM_063604685.1	-	2	94106798	94106880	82	1
NC_073249.2	94231076	94231463	-2	1	-	NC_073249.2	94231305	94231422	94231089	94231223	LOC112439315	XM_034937154.3	-	2	94231223	94231305	82	14
