chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_073224.2	102882211	102882577	2	1	+	NC_073224.2	102882239	102882577	DENND4B	XM_055359943.1	+	2	2	28	0	24	25	7	1	1	middle	last	0.143	0.143	unique	unique	41	131	1
NC_073224.2	103039119	103039632	-2	1	-	NC_073224.2	103039120	103039462	INTS3	XM_004026758.5	-	2	2	170	1	29	30	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	156	74	2
NC_073224.2	104436844	104446375	2	1	+	NC_073224.2	104436878	104446375	FLG2	XM_063695066.1	+	2	6	34	0	2	7	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	4183	325	1
NC_073224.2	105118714	105119383	2	1	+	NC_073224.2	105118794	105119330	CELF3	XM_055359118.2	+	2	2	80	53	10	11	11	9	11	middle	middle	0.818	1.000	alternative	constitutive	134	143	9
NC_073224.2	105118714	105119383	2	1	+	NC_073224.2	105118797	105119330	CELF3	XM_055359129.2	+	2	2	83	53	10	11	11	2	11	middle	middle	0.182	1.000	alternative	constitutive	131	143	2
NC_073224.2	105289342	105289642	-1	1	-	NC_073224.2	105289344	105289642	CGN	XM_031002181.3	-	1	2	0	2	16	17	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	83	118	2
NC_073224.2	105395646	105396315	1	1	+	NC_073224.2	105395714	105396304	POGZ	XM_019022477.4	+	1	2	68	11	5	6	13	13	9	middle	middle	1.000	0.692	constitutive	alternative	290	218	9
NC_073224.2	105395646	105396315	1	1	+	NC_073224.2	105395714	105396304	POGZ	XM_031010036.3	+	1	2	68	11	5	6	13	13	4	middle	middle	1.000	0.308	constitutive	alternative	290	191	4
NC_073224.2	106324511	106325015	-3	1	-	NC_073224.2	106324628	106324888	ECM1	XM_004026577.4	-	3	2	127	117	4	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	80	80	2
NC_073224.2	106895236	106895620	2	1	+	NC_073224.2	106895237	106895608	MTMR11	XM_004026556.5	+	2	2	1	12	4	5	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	60	142	4
NC_073224.2	112887071	112887734	3	1	+	NC_073224.2	112887198	112887734	LOC109028162	XM_063707071.1	+	3	2	127	0	2	3	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	188	263	1
NC_073224.2	116237054	116237672	3	1	+	NC_073224.2	116237100	116237543	NUDT17	XM_004026491.5	+	3	2	46	129	2	3	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	183	25	5
NC_073224.2	116241231	116241831	-2	1	-	NC_073224.2	116241358	116241712	PIAS3	XM_004026489.5	-	2	2	119	127	12	13	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	133	37	1
NC_073224.2	12279012	12279816	1	1	+	NC_073224.2	12279164	12279807	CEP170	XM_063707163.1	+	1	2	152	9	8	9	43	43	29	middle	middle	1.000	0.674	constitutive	alternative	163	293	29
NC_073224.2	12279012	12279816	1	1	+	NC_073224.2	12279164	12279327	CEP170	XM_063707230.1	+	1	1	152	489	8	8	43	43	43	middle	middle	1.000	1.000	constitutive	constitutive	163	163	14
NC_073224.2	126180871	126181303	2	1	+	NC_073224.2	126180911	126181302	PPM1J	XM_004026359.5	+	2	2	40	1	8	9	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	107	151	3
NC_073224.2	129238372	129238864	-1	1	-	NC_073224.2	129238427	129238723	GSTM2	NM_001367592.3	-	1	2	141	55	6	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	95	110	2
NC_073224.2	130412985	130413537	-2	1	-	NC_073224.2	130413120	130413504	GSTM2	NM_001367592.3	-	2	2	33	135	1	2	2	1	1	first	middle	0.500	0.500	unique	unique	35	75	1
NC_073224.2	130422318	130422906	-2	1	-	NC_073224.2	130422481	130422777	GSTM4	NM_001367591.1	-	2	2	129	163	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	95	110	1
NC_073224.2	15660194	15660689	3	1	+	NC_073224.2	15660300	15660688	LOC129529247	XM_055373693.2	+	3	2	106	1	14	15	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	111	63	3
NC_073224.2	15678063	15678777	1	1	+	NC_073224.2	15678278	15678681	LOC129529234	XM_055373641.2	+	1	2	215	96	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	95	76	3
NC_073224.2	15688049	15688781	3	1	+	NC_073224.2	15688099	15688524	LOC129529226	XM_055373615.2	+	3	2	50	257	16	17	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	104	179	3
NC_073224.2	15689235	15689829	1	1	+	NC_073224.2	15689479	15689665	LOC129529226	XM_055373615.2	+	1	1	244	164	19	19	3	2	2	middle	middle	0.667	0.667	alternative	alternative	186	186	2
NC_073224.2	15689235	15689829	1	1	+	NC_073224.2	15689791	15689829	LOC129529226	XM_055373616.2	+	1	1	556	0	19	19	3	1	1	last	last	0.333	0.333	unique	unique	38	38	1
NC_073224.2	15697318	15697945	-1	1	-	NC_073224.2	15697331	15697852	LOC101136353	XM_055392720.2	-	1	2	93	13	46	47	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	15700626	15701097	-2	1	-	NC_073224.2	15700702	15701080	LOC101136353	XM_055392720.2	-	2	2	17	76	40	41	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_073224.2	15711844	15712444	-1	1	-	NC_073224.2	15712007	15712411	LOC101136353	XM_055392720.2	-	1	2	33	163	21	22	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	139	45	1
NC_073224.2	15773730	15774225	1	1	+	NC_073224.2	15773836	15774224	LOC134758715	XM_063707366.1	+	1	2	106	1	13	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	111	63	1
NC_073224.2	15777399	15778215	1	1	+	NC_073224.2	15777600	15778057	LOC134758715	XM_063707366.1	+	1	2	201	158	20	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	145	197	1
NC_073224.2	15790281	15790995	1	1	+	NC_073224.2	15790496	15790899	LOC134758712	XM_063707358.1	+	1	2	215	96	5	6	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	95	76	3
NC_073224.2	15800248	15800980	2	1	+	NC_073224.2	15800298	15800723	LOC129534588	XM_063707329.1	+	2	2	50	257	16	17	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	104	179	4
NC_073224.2	15801434	15802028	3	1	+	NC_073224.2	15801678	15801864	LOC129534588	XM_063707329.1	+	3	1	244	164	19	19	4	3	3	middle	middle	0.750	0.750	alternative	alternative	186	186	3
NC_073224.2	15801434	15802028	3	1	+	NC_073224.2	15801990	15802028	LOC129534588	XM_063707333.1	+	3	1	556	0	19	19	4	1	1	last	last	0.250	0.250	unique	unique	38	38	1
NC_073224.2	15809518	15810145	-1	1	-	NC_073224.2	15809531	15810052	LOC129534585	XM_063706816.1	-	1	2	93	13	38	39	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	15812825	15813296	-3	1	-	NC_073224.2	15812901	15813279	LOC129534585	XM_063706816.1	-	3	2	17	76	32	33	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_073224.2	15882593	15883088	3	1	+	NC_073224.2	15882699	15883087	LOC129532032	XM_063707365.1	+	3	2	106	1	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	78	63	1
NC_073224.2	15886297	15887077	2	1	+	NC_073224.2	15886462	15886919	LOC129532032	XM_063707365.1	+	2	2	165	158	21	22	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	145	197	1
NC_073224.2	15910456	15911509	2	1	+	NC_073224.2	15910506	15910931	LOC129532042	XM_055380065.2	+	2	2	50	578	16	17	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	104	179	1
NC_073224.2	15919742	15920369	-3	1	-	NC_073224.2	15919755	15920276	LOC129534707	XM_063706817.1	-	3	2	93	13	44	45	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	15923050	15923521	-1	1	-	NC_073224.2	15923126	15923504	LOC129534707	XM_063706817.1	-	1	2	17	76	38	39	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_073224.2	16128134	16128632	3	1	+	NC_073224.2	16128154	16128239	GUK1	XM_004028532.5	+	3	1	20	393	7	7	8	3	3	middle	middle	0.375	0.375	alternative	alternative	85	85	3
NC_073224.2	16128134	16128632	3	1	+	NC_073224.2	16128448	16128632	GUK1	XM_004028537.5	+	3	1	314	0	7	7	8	5	5	last	last	0.625	0.625	alternative	alternative	184	184	5
NC_073224.2	16194923	16196192	3	1	+	NC_073224.2	16195003	16196142	OBSCN	XM_063707457.1	+	3	2	80	50	5	6	40	40	40	middle	middle	1.000	1.000	constitutive	constitutive	266	281	40
NC_073224.2	16255046	16255736	3	1	+	NC_073224.2	16255234	16255587	OBSCN	XM_063707457.1	+	3	2	188	149	26	27	40	40	40	middle	middle	1.000	1.000	constitutive	constitutive	161	104	40
NC_073224.2	16257704	16258691	3	1	+	NC_073224.2	16257910	16258527	OBSCN	XM_063707457.1	+	3	2	206	164	31	32	40	40	40	middle	middle	1.000	1.000	constitutive	constitutive	266	266	40
NC_073224.2	16315243	16315891	2	1	+	NC_073224.2	16315404	16315783	OBSCN	XM_063707457.1	+	2	2	161	108	75	76	40	40	40	middle	middle	1.000	1.000	constitutive	constitutive	122	139	40
NC_073224.2	163198459	163198852	2	1	+	NC_073224.2	163198529	163198852	LOC134758951	XM_063708761.1	+	2	2	70	0	2	3	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	124	87	1
NC_073224.2	16344420	16345329	1	1	+	NC_073224.2	16344599	16345093	OBSCN	XM_063707457.1	+	1	2	179	236	93	94	40	37	37	middle	middle	0.925	0.925	alternative	alternative	112	168	37
NC_073224.2	16348471	16349251	2	1	+	NC_073224.2	16348687	16348732	OBSCN	XM_063707457.1	+	2	1	216	519	102	102	40	36	36	middle	middle	0.900	0.900	alternative	alternative	45	45	36
NC_073224.2	16348471	16349251	2	1	+	NC_073224.2	16349173	16349250	OBSCN	XM_063707544.1	+	2	1	702	1	102	102	40	1	1	middle	middle	0.025	0.025	unique	unique	77	77	1
NC_073224.2	16353021	16353750	1	1	+	NC_073224.2	16353044	16353211	OBSCN	XM_063707457.1	+	1	1	23	539	107	107	40	36	36	middle	middle	0.900	0.900	alternative	alternative	167	167	35
NC_073224.2	16353021	16353750	1	1	+	NC_073224.2	16353044	16353750	OBSCN	XM_063707526.1	+	1	2	23	0	107	108	40	36	1	middle	last	0.900	0.025	alternative	unique	167	319	1
NC_073224.2	16354026	16354680	1	1	+	NC_073224.2	16354160	16354636	OBSCN	XM_063707457.1	+	1	2	134	44	108	109	40	35	35	middle	middle	0.875	0.875	alternative	alternative	122	170	35
NC_073224.2	168899298	168899592	1	1	+	NC_073224.2	168899331	168899582	ZRANB2	XM_004025971.5	+	1	2	33	10	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	52	108	1
NC_073224.2	185163296	185164172	-3	1	-	NC_073224.2	185163489	185163974	CIMAP2	XM_055349801.2	-	3	2	198	193	3	4	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	164	122	2
NC_073224.2	185744403	185745090	1	1	+	NC_073224.2	185744605	185744982	SSBP3	XM_031004641.3	+	1	2	202	108	15	16	12	12	12	middle	middle	1.000	1.000	constitutive	constitutive	78	28	12
NC_073224.2	19005851	19006325	3	1	+	NC_073224.2	19005869	19006250	LOC115931212	XM_055380145.2	+	3	2	18	75	28	29	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	93	146	1
NC_073224.2	19009009	19009636	2	1	+	NC_073224.2	19009103	19009624	LOC115931212	XM_055380145.2	+	2	2	94	12	34	35	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	19028151	19028868	-2	1	-	NC_073224.2	19028248	19028654	LOC129523520	XM_063707673.1	-	2	2	214	97	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	95	76	1
NC_073224.2	19114602	19115073	1	1	+	NC_073224.2	19114620	19114998	LOC129534593	XM_063701711.1	+	1	2	18	75	39	40	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	90	146	1
NC_073224.2	19116612	19117272	1	1	+	NC_073224.2	19116685	19117206	LOC129534593	XM_063701711.1	+	1	2	73	66	45	46	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	47	212	1
NC_073224.2	19117760	19118387	3	1	+	NC_073224.2	19117854	19118375	LOC129534593	XM_063701711.1	+	3	2	94	12	47	48	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	19149690	19150470	-2	1	-	NC_073224.2	19149849	19150306	LOC129532055	XM_063707702.1	-	2	2	164	159	20	21	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	145	197	1
NC_073224.2	19153679	19154174	-3	1	-	NC_073224.2	19153681	19154069	LOC129532055	XM_063707702.1	-	3	2	105	2	13	14	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	78	63	1
NC_073224.2	19214369	19214843	3	1	+	NC_073224.2	19214387	19214768	LOC134757776	XM_063702227.1	+	3	2	18	75	37	38	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	93	146	1
NC_073224.2	19216383	19217043	1	1	+	NC_073224.2	19216456	19216977	LOC134757776	XM_063702227.1	+	1	2	73	66	42	43	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	47	212	1
NC_073224.2	19217531	19218158	3	1	+	NC_073224.2	19217625	19218146	LOC134757776	XM_063702227.1	+	3	2	94	12	44	45	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	19221922	19222165	2	1	+	NC_073224.2	19221974	19222165	LOC134757776	XM_063702227.1	+	2	2	52	0	54	56	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	60	21	1
NC_073224.2	19225473	19226232	-2	1	-	NC_073224.2	19225474	19225989	LOC134758744	XM_063707690.1	-	2	2	243	1	18	19	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	186	208	1
NC_073224.2	19322874	19323348	1	1	+	NC_073224.2	19322892	19323273	LOC134757815	XM_063702459.1	+	1	2	18	75	34	35	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	93	146	1
NC_073224.2	19326028	19326655	2	1	+	NC_073224.2	19326122	19326643	LOC134757815	XM_063702459.1	+	2	2	94	12	40	41	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	196	204	1
NC_073224.2	19357949	19358729	-3	1	-	NC_073224.2	19358108	19358565	LOC134758759	XM_063707732.1	-	3	2	164	159	21	22	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	145	197	1
NC_073224.2	19361934	19362429	-2	1	-	NC_073224.2	19361936	19362324	LOC134758759	XM_063707732.1	-	2	2	105	2	14	15	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	78	63	1
NC_073224.2	193735269	193735620	1	1	+	NC_073224.2	193735320	193735602	POMGNT1	XM_019017797.4	+	1	2	51	18	14	15	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	72	128	6
NC_073224.2	194316269	194316773	3	1	+	NC_073224.2	194316305	194316695	CCDC17	XM_055347641.2	+	3	2	36	78	9	10	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	210	110	1
NC_073224.2	194597946	194598225	-2	1	-	NC_073224.2	194597948	194598218	TOE1	XM_004025692.5	-	2	2	7	2	2	3	3	2	3	middle	middle	0.667	1.000	alternative	constitutive	142	40	2
NC_073224.2	194597946	194598225	-2	1	-	NC_073224.2	194597948	194598132	TOE1	XM_063699336.1	-	2	2	93	2	1	2	3	1	3	first	middle	0.333	1.000	unique	constitutive	56	40	1
NC_073224.2	195108245	195109478	3	1	+	NC_073224.2	195108371	195109158	PTCH2	XM_019017359.4	+	3	2	126	320	14	15	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	348	312	3
NC_073224.2	195109162	195110194	2	1	+	NC_073224.2	195109251	195109658	PTCH2	XM_019017359.4	+	2	2	89	536	16	17	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	142	180	2
NC_073224.2	195109162	195110194	2	1	+	NC_073224.2	195109251	195110078	PTCH2	XM_055347307.2	+	2	3	89	116	16	18	3	3	1	middle	middle	1.000	0.333	constitutive	unique	142	107	1
NC_073224.2	195122288	195122828	-3	1	-	NC_073224.2	195122289	195122684	BTBD19	XM_019017343.4	-	3	2	144	1	7	8	6	6	6	middle	last	1.000	1.000	constitutive	constitutive	125	131	6
NC_073224.2	195134166	195134496	-2	1	-	NC_073224.2	195134168	195134478	PLK3	XM_063699345.1	-	2	2	18	2	4	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	129	87	2
NC_073224.2	195151524	195152301	1	1	+	NC_073224.2	195151525	195152301	BEST4	XM_019017310.3	+	1	2	1	0	7	9	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	80	270	1
NC_073224.2	195173740	195174235	-1	1	-	NC_073224.2	195173846	195174158	KIF2C	XM_031012256.3	-	1	2	77	106	18	19	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	105	113	3
NC_073224.2	195803146	195806488	2	1	+	NC_073224.2	195803222	195806483	KLF18	XM_031010665.2	+	2	4	76	5	1	4	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	1970	510	1
NC_073224.2	196493543	196493876	3	1	+	NC_073224.2	196493544	196493759	HYI	XM_031011005.3	+	3	2	1	117	5	6	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	78	49	5
NC_073224.2	196495082	196495481	-3	1	-	NC_073224.2	196495083	196495457	SZT2	XM_019016846.4	-	3	2	24	1	71	72	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	68	140	1
NC_073224.2	196503879	196504395	-2	1	-	NC_073224.2	196503945	196504332	SZT2	XM_019016846.4	-	2	2	63	66	53	54	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	166	97	1
NC_073224.2	196506039	196506897	-2	1	-	NC_073224.2	196506105	196506848	SZT2	XM_019016846.4	-	2	3	49	66	47	49	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	118	84	1
NC_073224.2	196598730	196599354	-2	1	-	NC_073224.2	196598836	196599325	MPL	XM_063699616.1	-	2	2	29	106	7	8	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	184	142	1
NC_073224.2	196607519	196607927	-3	1	-	NC_073224.2	196607521	196607903	MPL	XM_063699616.1	-	3	2	24	2	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	78	132	1
NC_073224.2	199637971	199638193	2	1	+	NC_073224.2	199638002	199638184	COL9A2	XM_031003595.3	+	2	2	31	9	3	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	35	62	1
NC_073224.2	199640643	199641321	1	1	+	NC_073224.2	199640698	199641183	COL9A2	XM_031003595.3	+	1	3	55	138	9	11	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	56	1
NC_073224.2	199647855	199648251	1	1	+	NC_073224.2	199647883	199648092	COL9A2	XM_031003595.3	+	1	2	28	159	23	24	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	53	71	1
NC_073224.2	203647220	203648645	-3	1	-	NC_073224.2	203647222	203648629	SH3D21	XM_004025463.5	-	3	2	16	2	13	14	7	7	3	middle	middle	1.000	0.429	constitutive	alternative	94	1174	3
NC_073224.2	203647220	203648645	-3	1	-	NC_073224.2	203647233	203648629	SH3D21	XM_063700347.1	-	3	2	16	13	13	14	7	7	4	middle	middle	1.000	0.571	constitutive	alternative	94	1163	4
NC_073224.2	203660870	203661404	-3	1	-	NC_073224.2	203661068	203661373	SH3D21	XM_004025463.5	-	3	2	31	198	2	3	7	2	4	middle	middle	0.286	0.571	alternative	alternative	157	63	2
NC_073224.2	203660870	203661404	-3	1	-	NC_073224.2	203661068	203661373	SH3D21	XM_055391917.2	-	3	2	31	198	2	3	7	2	4	middle	middle	0.286	0.571	alternative	alternative	76	63	2
NC_073224.2	203788693	203789584	-1	1	-	NC_073224.2	203788882	203789437	MAP7D1	XM_031009519.3	-	1	2	147	189	14	16	11	5	11	middle	middle	0.455	1.000	alternative	constitutive	45	193	5
NC_073224.2	203788693	203789584	-1	1	-	NC_073224.2	203788882	203789434	MAP7D1	XM_031009520.3	-	1	2	150	189	14	16	11	6	11	middle	middle	0.545	1.000	alternative	constitutive	42	193	6
NC_073224.2	207059924	207060614	-3	1	-	NC_073224.2	207059925	207060260	HPCA	XM_019014839.4	-	3	2	354	1	2	3	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	105	94	2
NC_073224.2	207180569	207183401	-3	1	-	NC_073224.2	207180605	207183373	NHSL3	XM_019014746.4	-	3	2	28	36	5	6	6	6	6	middle	middle	1.000	1.000	constitutive	constitutive	113	2561	6
NC_073224.2	207743868	207744507	-2	1	-	NC_073224.2	207743920	207744223	DCDC2B	XM_004025356.5	-	2	2	284	52	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	146	39	1
NC_073224.2	208158532	208159183	2	1	+	NC_073224.2	208158758	208159091	SPOCD1	XM_055390498.2	+	2	2	226	92	5	6	5	2	5	middle	middle	0.400	1.000	alternative	constitutive	125	54	2
NC_073224.2	208158532	208159183	2	1	+	NC_073224.2	208159037	208159091	SPOCD1	XM_055390503.2	+	2	1	505	92	5	5	5	5	5	middle	middle	1.000	1.000	constitutive	constitutive	54	54	3
NC_073224.2	208218452	208219163	3	1	+	NC_073224.2	208218477	208219092	ADGRB2	XM_019014288.4	+	3	3	25	71	9	11	15	15	15	middle	middle	1.000	1.000	constitutive	constitutive	194	108	15
NC_073224.2	208296279	208296630	1	1	+	NC_073224.2	208296316	208296624	COL16A1	XM_004025347.5	+	1	2	37	6	56	57	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	71	53	4
NC_073224.2	208373493	208374024	-2	1	-	NC_073224.2	208373536	208373990	TINAGL1	XM_019014201.4	-	2	2	34	43	6	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	150	189	2
NC_073224.2	210236508	210236859	-2	1	-	NC_073224.2	210236529	210236809	LOC134759140	XM_063709676.1	-	2	2	50	21	2	3	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	63	138	1
NC_073224.2	211682759	211683317	-3	1	-	NC_073224.2	211682781	211683290	SESN2	XM_004025286.5	-	3	2	27	22	4	5	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	182	212	2
NC_073224.2	211719870	211720191	-2	1	-	NC_073224.2	211719872	211720140	ATP5IF1	XM_004025287.4	-	2	2	51	2	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	86	91	1
