chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_071985.2	188476117	188476972	2	1	+	NC_071985.2	188476353	188476633	188476745	188476882	PTCH2	XM_009251044.4	+	2	188476633	188476745	112	1
NC_071985.2	188515133	188515940	3	1	+	NC_071985.2	188515261	188515494	188515729	188515883	BEST4	XM_002810909.5	+	3	188515494	188515729	235	3
NC_071985.2	188516971	188517748	2	1	+	NC_071985.2	188516972	188517052	188517478	188517748	BEST4	XM_002810909.5	+	2	188517052	188517478	426	5
NC_071985.2	189865675	189866005	2	1	+	NC_071985.2	189865676	189865754	189865842	189865891	HYI	XM_002810939.6	+	2	189865754	189865842	88	1
NC_071985.2	1909850	1910459	3	1	+	NC_071985.2	1909951	1910063	1910217	1910313	LINC02897	XM_054549871.2	+	3	1910063	1910217	154	1
NC_071985.2	1910050	1910374	2	1	+	NC_071985.2	1910066	1910215	1910316	1910374	LINC02897	XM_054549871.2	+	2	1910215	1910316	101	1
NC_071985.2	193197553	193197775	2	1	+	NC_071985.2	193197584	193197619	193197704	193197766	COL9A2	XM_024251520.3	+	2	193197619	193197704	85	1
NC_071985.2	193200221	193200596	3	1	+	NC_071985.2	193200276	193200329	193200444	193200491	COL9A2	XM_024251520.3	+	3	193200329	193200444	115	1
NC_071985.2	193207439	193207835	3	1	+	NC_071985.2	193207467	193207520	193207605	193207676	COL9A2	XM_024251520.3	+	3	193207520	193207605	85	1
NC_071985.2	195808329	195808776	1	1	+	NC_071985.2	195808356	195808417	195808562	195808687	EPHA10	XM_024232733.3	+	1	195808417	195808562	145	2
NC_071985.2	201779229	201779820	1	1	+	NC_071985.2	201779395	201779520	201779674	201779728	SPOCD1	XM_024239068.3	+	1	201779520	201779674	154	9
NC_071985.2	201837778	201838390	2	1	+	NC_071985.2	201837867	201837968	201838113	201838219	ADGRB2	NM_001132773.1	+	2	201837968	201838113	145	15
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839053	201839247	201839416	201839484	ADGRB2	NM_001132773.1	+	1	201839247	201839416	169	14
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839416	201839484	201839560	201839668	ADGRB2	NM_001132773.1	+	1	201839484	201839560	76	14
NC_071985.2	201839028	201839739	1	1	+	NC_071985.2	201839053	201839247	201839560	201839668	ADGRB2	XM_054530975.2	+	1	201839247	201839560	313	1
NC_071985.2	206302908	206303370	1	1	+	NC_071985.2	206302939	206303131	206303231	206303369	MAP3K6	XM_002811204.5	+	1	206303131	206303231	100	6
NC_071985.2	207473760	207474222	-3	1	-	NC_071985.2	207474039	207474109	207473893	207473966	CNKSR1	XM_054539763.2	-	3	207473966	207474039	73	2
NC_071985.2	207491968	207492421	2	1	+	NC_071985.2	207492041	207492124	207492236	207492333	C1H1orf232	XM_024245124.2	+	2	207492124	207492236	112	1
NC_071985.2	210136521	210137238	1	1	+	NC_071985.2	210136538	210136605	210136699	210136806	ASAP3	XM_024234130.3	+	1	210136605	210136699	94	2
NC_071985.2	210136521	210137238	1	1	+	NC_071985.2	210136699	210136806	210136951	210137146	ASAP3	XM_024234130.3	+	1	210136806	210136951	145	2
NC_071985.2	211567887	211569588	1	1	+	NC_071985.2	211568083	211568466	211568653	211569074	LOC134759804	XM_063714477.1	+	1	211568466	211568653	187	1
NC_071985.2	211750123	211750741	2	1	+	NC_071985.2	211750247	211750382	211750500	211750651	HSPG2	XM_024250648.3	+	2	211750382	211750500	118	7
NC_071985.2	211766852	211767458	3	1	+	NC_071985.2	211766970	211767069	211767208	211767317	HSPG2	XM_024250648.3	+	3	211767069	211767208	139	7
NC_071985.2	211769922	211770609	1	1	+	NC_071985.2	211770106	211770277	211770380	211770502	HSPG2	XM_024250648.3	+	1	211770277	211770380	103	7
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211773997	211774157	211774227	HSPG2	XM_024250648.3	+	2	211773997	211774157	160	3
NC_071985.2	211773697	211774228	2	1	+	NC_071985.2	211773919	211773997	211774121	211774227	HSPG2	XM_054546725.2	+	2	211773997	211774121	124	4
NC_071985.2	212874818	212875361	3	1	+	NC_071985.2	212875021	212875124	212875266	212875360	DDOST	XM_024250887.3	+	3	212875124	212875266	142	1
NC_071985.2	212877809	212878415	3	1	+	NC_071985.2	212877828	212877948	212878072	212878178	DDOST	XM_024250887.3	+	3	212877948	212878072	124	1
NC_071985.2	212877809	212878415	3	1	+	NC_071985.2	212878072	212878178	212878269	212878415	DDOST	XM_024250887.3	+	3	212878178	212878269	91	1
NC_071985.2	214248935	214249535	3	1	+	NC_071985.2	214248982	214249169	214249362	214249466	LOC100939526	XM_024251104.3	+	3	214249169	214249362	193	1
NC_071985.2	214270231	214270828	2	1	+	NC_071985.2	214270275	214270462	214270655	214270759	LOC100456442	XM_024251126.3	+	2	214270462	214270655	193	1
NC_071985.2	214285612	214286254	2	1	+	NC_071985.2	214285701	214285888	214286081	214286185	LOC100456086	XM_002811379.5	+	2	214285888	214286081	193	1
NC_071985.2	214357025	214357490	3	1	+	NC_071985.2	214357056	214357185	214357303	214357442	UBR4	XM_024251135.3	+	3	214357185	214357303	118	16
NC_071985.2	214681875	214682640	1	1	+	NC_071985.2	214681949	214682145	214682311	214682358	ALDH4A1	NM_001132369.2	+	1	214682145	214682311	166	8
NC_071985.2	21509508	21509928	1	1	+	NC_071985.2	21509532	21509577	21509838	21509910	C1H1orf35	XM_002809353.6	+	1	21509577	21509838	261	1
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580240	216580374	216580462	216580528	ATP13A2	XM_024251445.3	+	1	216580374	216580462	88	12
NC_071985.2	216580215	216580605	1	1	+	NC_071985.2	216580267	216580374	216580462	216580528	ATP13A2	XM_054556183.2	+	1	216580374	216580462	88	3
NC_071985.2	216584124	216584880	1	1	+	NC_071985.2	216584246	216584356	216584578	216584766	ATP13A2	XM_024251445.3	+	1	216584356	216584578	222	15
NC_071985.2	216590418	216591267	1	1	+	NC_071985.2	216590426	216590586	216590710	216590826	ATP13A2	XM_024251445.3	+	1	216590586	216590710	124	11
NC_071985.2	217786008	217786989	1	1	+	NC_071985.2	217786102	217786244	217786341	217786641	ZBTB17	XM_002811433.4	+	1	217786244	217786341	97	7
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788511	217788621	217788700	217788980	ZBTB17	XM_002811433.4	+	3	217788621	217788700	79	4
NC_071985.2	217788482	217788980	3	1	+	NC_071985.2	217788532	217788621	217788700	217788980	ZBTB17	XM_002811434.4	+	3	217788621	217788700	79	3
NC_071985.2	222536164	222536695	2	1	+	NC_071985.2	222536366	222536405	222536496	222536614	MAD2L2	XM_003775811.5	+	2	222536405	222536496	91	5
NC_071985.2	225201153	225201723	1	1	+	NC_071985.2	225201154	225201255	225201577	225201652	SLC2A5	NM_001131310.1	+	1	225201255	225201577	322	10
NC_071985.2	227752520	227753162	3	1	+	NC_071985.2	227752731	227752781	227752902	227753051	PLEKHG5	XM_024253883.3	+	3	227752781	227752902	121	9
NC_071985.2	227753282	227754119	3	1	+	NC_071985.2	227753442	227753552	227753658	227753807	PLEKHG5	XM_024253883.3	+	3	227753552	227753658	106	9
NC_071985.2	228096856	228097564	2	1	+	NC_071985.2	228096917	228097148	228097377	228097487	CHD5	XM_024254075.2	+	2	228097148	228097377	229	6
NC_071985.2	228104215	228104920	2	1	+	NC_071985.2	228104313	228104392	228104648	228104780	CHD5	XM_024254075.2	+	2	228104392	228104648	256	4
NC_071985.2	228116567	228119846	3	1	+	NC_071985.2	228119359	228119522	228119631	228119745	CHD5	XM_024254075.2	+	3	228119522	228119631	109	3
NC_071985.2	231532500	231533457	1	1	+	NC_071985.2	231532534	231532632	231533242	231533325	MMEL1	XM_024232005.3	+	1	231532632	231533242	610	14
NC_071985.2	232191503	232192007	3	1	+	NC_071985.2	232191515	232191649	232191782	232191891	CFAP74	XM_024231068.2	+	3	232191649	232191782	133	8
NC_071985.2	232191903	232192476	1	1	+	NC_071985.2	232192031	232192086	232192195	232192314	CFAP74	XM_024231068.2	+	1	232192086	232192195	109	8
NC_071985.2	232196559	232196991	1	1	+	NC_071985.2	232196620	232196754	232196959	232196991	CFAP74	XM_054557502.1	+	1	232196754	232196959	205	2
NC_071985.2	232200754	232201537	2	1	+	NC_071985.2	232200991	232201169	232201260	232201537	TMEM52	XM_024230832.3	+	2	232201169	232201260	91	2
NC_071985.2	232402506	232403007	1	1	+	NC_071985.2	232402522	232402663	232402874	232403006	LOC100434526	XM_054557677.2	+	1	232402663	232402874	211	1
NC_071985.2	232590204	232590705	1	1	+	NC_071985.2	232590270	232590478	232590560	232590705	TMEM240	XM_024232544.3	+	1	232590478	232590560	82	1
NC_071985.2	232713643	232714129	2	1	+	NC_071985.2	232713725	232713811	232713923	232714033	MRPL20	XM_024255417.3	+	2	232713811	232713923	112	2
NC_071985.2	232745757	232746912	1	1	+	NC_071985.2	232746121	232746172	232746428	232746873	AURKAIP1	XM_003775835.5	+	1	232746172	232746428	256	5
NC_071985.2	232778407	232779100	2	1	+	NC_071985.2	232778498	232778567	232778637	232778776	DVL1	XM_024255545.3	+	2	232778567	232778637	70	3
NC_071985.2	232806799	232807534	2	1	+	NC_071985.2	232806963	232807024	232807315	232807444	INTS11	NM_001131288.1	+	2	232807024	232807315	291	2
NC_071985.2	232809394	232809895	-2	1	-	NC_071985.2	232809733	232809882	232809481	232809651	PUSL1	XM_024255570.2	-	2	232809651	232809733	82	1
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816055	232816153	232816340	232816393	ACAP3	XM_024255577.3	+	2	232816153	232816340	187	2
NC_071985.2	232815964	232816459	2	1	+	NC_071985.2	232816034	232816153	232816340	232816393	ACAP3	XM_054558086.2	+	2	232816153	232816340	187	2
NC_071985.2	232827862	232828093	-2	1	-	NC_071985.2	232828003	232828081	232827864	232827921	SCNN1D	XM_024257135.3	-	2	232827921	232828003	82	1
NC_071985.2	232828873	232829221	-2	1	-	NC_071985.2	232829114	232829202	232828875	232829038	SCNN1D	XM_024257135.3	-	2	232829038	232829114	76	2
NC_071985.2	233077296	233078142	-3	1	-	NC_071985.2	233077882	233078076	233077591	233077791	AGRN	XM_054558277.2	-	3	233077791	233077882	91	12
NC_071985.2	233123587	233124169	2	1	+	NC_071985.2	233123618	233123705	233123799	233124169	HES4	XM_024257134.3	+	2	233123705	233123799	94	2
NC_071985.2	233142614	233145227	3	1	+	NC_071985.2	233142621	233143640	233143776	233144985	PERM1	XM_063716237.1	+	3	233143640	233143776	136	1
NC_071985.2	233146185	233146617	1	1	+	NC_071985.2	233146199	233146324	233146529	233146617	PERM1	XM_063716237.1	+	1	233146324	233146529	205	1
NC_071985.2	233169078	233169639	1	1	+	NC_071985.2	233169216	233169294	233169406	233169516	NOC2L	XM_024256213.3	+	1	233169294	233169406	112	4
NC_071985.2	39887283	39887883	1	1	+	NC_071985.2	39887307	39887467	39887582	39887802	LAMB3	XM_054521338.2	+	1	39887467	39887582	115	2
NC_071985.2	42448036	42448327	-2	1	-	NC_071985.2	42448095	42448122	42448079	42448085	PFKFB2	NM_001133585.1	-	2	42448085	42448095	10	1
NC_071985.2	48483036	48483600	1	1	+	NC_071985.2	48483093	48483222	48483499	48483558	CACNA1S	XM_054523477.1	+	1	48483222	48483499	277	1
NC_071985.2	48546384	48546870	1	1	+	NC_071985.2	48546421	48546570	48546673	48546807	KIF21B	XM_024235259.3	+	1	48546570	48546673	103	8
NC_071985.2	5927971	5928775	2	1	+	NC_071985.2	5928123	5928286	5928473	5928766	CEP170	XM_002809240.5	+	2	5928286	5928473	187	17
NC_071985.2	66888689	66889409	3	1	+	NC_071985.2	66888735	66888776	66888868	66889262	SHCBP1L	XM_024238991.3	+	3	66888776	66888868	92	1
NC_071985.2	82280263	82283776	2	1	+	NC_071985.2	82280324	82280682	82282324	82282650	LOC134760803	XM_063720705.1	+	2	82280682	82282324	1642	1
NC_071985.2	82280263	82283776	2	1	+	NC_071985.2	82282324	82282650	82283539	82283776	LOC134760803	XM_063720705.1	+	2	82282650	82283539	889	1
NC_071985.2	89300723	89301068	3	1	+	NC_071985.2	89300768	89300871	89300947	89301024	ARHGAP30	XM_002809903.5	+	3	89300871	89300947	76	1
NC_071985.2	91778503	91779499	2	1	+	NC_071985.2	91778507	91778554	91778612	91779499	LOC100433082	XM_002809968.4	+	2	91778554	91778612	58	1
NC_071985.2	93488081	93488750	3	1	+	NC_071985.2	93488367	93488424	93488512	93488749	ETV3L	XM_054550900.2	+	3	93488424	93488512	88	1
NC_071985.2	93744829	93745330	2	1	+	NC_071985.2	93744930	93745059	93745195	93745329	INSRR	XM_002810003.3	+	2	93745059	93745195	136	1
NC_071985.2	94027240	94027561	2	1	+	NC_071985.2	94027282	94027349	94027440	94027553	IQGAP3	XM_024232275.3	+	2	94027349	94027440	91	5
NC_071985.2	94040046	94040553	1	1	+	NC_071985.2	94040117	94040284	94040378	94040517	IQGAP3	XM_024232275.3	+	1	94040284	94040378	94	3
NC_071985.2	94040046	94040553	1	1	+	NC_071985.2	94040117	94040284	94040381	94040517	IQGAP3	XM_024232280.3	+	1	94040284	94040381	97	2
NC_071985.2	94342955	94343453	3	1	+	NC_071985.2	94342984	94343111	94343247	94343452	PAQR6	XM_054551277.2	+	3	94343111	94343247	136	3
NC_071985.2	95293704	95294250	1	1	+	NC_071985.2	95293772	95293863	95293960	95294091	PKLR	XM_024247188.2	+	1	95293863	95293960	97	2
NC_071985.2	95340570	95341200	1	1	+	NC_071985.2	95340716	95340784	95340884	95341137	ENTREP3	XM_003775554.5	+	1	95340784	95340884	100	4
NC_071985.2	95534733	95535057	-3	1	-	NC_071985.2	95534963	95534991	95534760	95534851	ADAM15	XM_024236062.3	-	3	95534851	95534963	112	1
NC_071985.2	95619301	95620063	2	1	+	NC_071985.2	95619394	95619592	95619680	95619749	SHC1	NM_001132781.1	+	2	95619592	95619680	88	25
NC_071985.2	95619301	95620063	2	1	+	NC_071985.2	95619680	95619749	95619834	95619965	SHC1	NM_001132781.1	+	2	95619749	95619834	85	16
NC_071985.2	95619301	95620063	2	1	+	NC_071985.2	95619680	95619749	95619831	95619965	SHC1	XM_024235206.3	+	2	95619749	95619831	82	9
NC_071985.2	95637507	95638170	1	1	+	NC_071985.2	95637707	95637777	95637871	95638002	PBXIP1	XM_009243554.4	+	1	95637777	95637871	94	3
NC_071985.2	96624698	96625076	3	1	+	NC_071985.2	96624823	96624902	96625026	96625075	CRTC2	XM_054552928.2	+	3	96624902	96625026	124	2
NC_071985.2	96624698	96625076	3	1	+	NC_071985.2	96624838	96624902	96625026	96625075	CRTC2	XM_054552936.2	+	3	96624902	96625026	124	1
NC_071985.2	96646344	96646710	1	1	+	NC_071985.2	96646372	96646413	96646579	96646710	DENND4B	XM_054552903.1	+	1	96646413	96646579	166	1
NC_071985.2	98501564	98506592	3	1	+	NC_071985.2	98501565	98503135	98503193	98506592	TCHH	XM_024239276.3	+	3	98503135	98503193	58	1
NC_071985.2	98956333	98957005	2	1	+	NC_071985.2	98956413	98956550	98956809	98956952	CELF3	XM_024250050.3	+	2	98956550	98956809	259	13
NC_071985.2	98956333	98957005	2	1	+	NC_071985.2	98956416	98956550	98956809	98956952	CELF3	XM_024250060.3	+	2	98956550	98956809	259	4
NC_071985.2	99225528	99226197	1	1	+	NC_071985.2	99225596	99225886	99225968	99226186	POGZ	XM_009244413.4	+	1	99225886	99225968	82	8
NC_071985.2	99225528	99226197	1	1	+	NC_071985.2	99225596	99225886	99225995	99226186	POGZ	XM_024236558.2	+	1	99225886	99225995	109	2
NC_071988.2	1004332	1005043	2	1	+	NC_071988.2	1004726	1004851	1004930	1005006	IDUA	XM_024245714.3	+	2	1004851	1004930	79	4
NC_071988.2	1005372	1005771	1	1	+	NC_071988.2	1005393	1005493	1005641	1005771	IDUA	XM_024245714.3	+	1	1005493	1005641	148	5
NC_071988.2	134215472	134215805	3	1	+	NC_071988.2	134215497	134215665	134215749	134215782	LOC100462083	XM_063723582.1	+	3	134215665	134215749	84	1
NC_071988.2	174998439	175001199	1	1	+	NC_071988.2	174998446	174998506	175000928	175001047	LOC129059208	XM_054554868.1	+	1	174998506	175000928	2422	1
NC_071988.2	1829502	1830294	1	1	+	NC_071988.2	1829744	1829913	1829989	1830112	FGFR3	XM_024246362.3	+	1	1829913	1829989	76	4
NC_071988.2	1829502	1830294	1	1	+	NC_071988.2	1829741	1829913	1829989	1830112	FGFR3	XM_054554896.2	+	1	1829913	1829989	76	3
NC_071988.2	1834336	1835053	2	1	+	NC_071988.2	1834625	1834695	1834915	1835052	FGFR3	XM_024246362.3	+	2	1834695	1834915	220	7
NC_071988.2	190313234	190313522	3	1	+	NC_071988.2	190313271	190313324	190313421	190313514	ANXA10	XM_002815276.3	+	3	190313324	190313421	97	1
NC_071988.2	2494316	2494943	3	1	+	NC_071988.2	2494463	2494625	2494830	2494943	CFAP99	XM_024246560.3	+	3	2494625	2494830	205	1
NC_071988.2	2863886	2864477	3	1	+	NC_071988.2	2864003	2864058	2864395	2864476	SH3BP2	XM_024246244.3	+	3	2864058	2864395	337	1
NC_071988.2	2965088	2966084	-3	1	-	NC_071988.2	2965805	2966000	2965618	2965714	MFSD10	XM_024246332.2	-	3	2965714	2965805	91	5
NC_071988.2	40615100	40615787	3	1	+	NC_071988.2	40615470	40615502	40615608	40615619	UCHL1	XM_002814697.5	+	3	40615502	40615608	106	1
NC_071988.2	7865428	7865860	2	1	+	NC_071988.2	7865504	7865548	7865717	7865845	CYTL1	XM_002814573.5	+	2	7865548	7865717	169	1
NC_071988.2	8627825	8628140	3	1	+	NC_071988.2	8627826	8627933	8628045	8628128	LYAR	XM_024246304.3	+	3	8627933	8628045	112	4
NC_071988.2	91536963	91537620	1	1	+	NC_071988.2	91537195	91537301	91537380	91537620	SMR3A	XM_024246282.2	+	1	91537301	91537380	79	1
NC_071988.2	968888	969293	-3	1	-	NC_071988.2	969107	969197	968890	968944	DGKQ	XM_024245711.3	-	3	968944	969107	163	2
NC_071989.2	103521290	103522004	3	1	+	NC_071989.2	103521519	103521520	103521695	103521920	RHOBTB3	XM_024246860.3	+	3	103521520	103521695	175	3
NC_071989.2	136556	137189	3	1	+	NC_071989.2	136618	136827	136951	137074	PLEKHG4B	XM_054555305.2	+	3	136827	136951	124	1
NC_071989.2	140646207	140646861	1	1	+	NC_071989.2	140646255	140646418	140646743	140646860	PDLIM4	XM_002815857.6	+	1	140646418	140646743	325	2
NC_071989.2	142467066	142467954	1	1	+	NC_071989.2	142467271	142467534	142467700	142467766	TCF7	XM_024247034.3	+	1	142467534	142467700	166	11
NC_071989.2	156703407	156704856	1	1	+	NC_071989.2	156703502	156704093	156704157	156704598	MARCOL	XM_063724589.1	+	1	156704093	156704157	64	1
NC_071989.2	159017356	159018055	2	1	+	NC_071989.2	159017498	159017677	159017801	159018001	TCOF1	XM_002816084.5	+	2	159017677	159017801	124	11
NC_071989.2	163493731	163494295	2	1	+	NC_071989.2	163493741	163493864	163493991	163494196	LARP1	XM_024247731.3	+	2	163493864	163493991	127	7
NC_071989.2	163630282	163630558	2	1	+	NC_071989.2	163630403	163630430	163630509	163630557	MRPL22	NM_001132873.1	+	2	163630430	163630509	79	2
NC_071989.2	169505	170072	3	1	+	NC_071989.2	169578	169667	169749	169979	PLEKHG4B	XM_054555305.2	+	3	169667	169749	82	1
NC_071989.2	179700368	179702252	3	1	+	NC_071989.2	179700434	179700887	179701623	179701978	LOC129059677	XM_063724591.1	+	3	179700887	179701623	736	1
NC_071989.2	185306487	185307135	1	1	+	NC_071989.2	185306535	185306697	185306989	185307120	DDX41	XM_024247010.3	+	1	185306697	185306989	292	1
NC_071989.2	185336128	185336743	2	1	+	NC_071989.2	185336159	185336279	185336367	185336482	PDLIM7	XM_002816282.5	+	2	185336279	185336367	88	18
NC_071989.2	185518145	185518640	3	1	+	NC_071989.2	185518146	185518224	185518330	185518397	RAB24	XM_009241318.3	+	3	185518224	185518330	106	3
NC_071989.2	185943953	185944814	3	1	+	NC_071989.2	185944268	185944423	185944580	185944813	HK3	XM_002816254.4	+	3	185944423	185944580	157	2
NC_071989.2	186293907	186294474	1	1	+	NC_071989.2	186293956	186294117	186294349	186294473	RNF44	XM_024246919.3	+	1	186294117	186294349	232	8
NC_071989.2	186434917	186435361	2	1	+	NC_071989.2	186434918	186435035	186435249	186435360	CLTB	XM_002816243.6	+	2	186435035	186435249	214	2
NC_071989.2	186907101	186907734	1	1	+	NC_071989.2	186907187	186907332	186907456	186907596	RMND5B	XM_024247177.3	+	1	186907332	186907456	124	3
NC_071989.2	186907101	186907734	1	1	+	NC_071989.2	186907228	186907332	186907456	186907596	RMND5B	XM_054556334.2	+	1	186907332	186907456	124	1
NC_071989.2	186912106	186912478	2	1	+	NC_071989.2	186912127	186912229	186912323	186912477	RMND5B	XM_024247177.3	+	2	186912229	186912323	94	4
NC_071989.2	188277176	188278493	-1	1	-	NC_071989.2	188278027	188278230	188277415	188277924	LOC134761506	XM_063724594.1	-	1	188277924	188278027	103	1
NC_071989.2	189800137	189800542	2	1	+	NC_071989.2	189800169	189800297	189800475	189800507	BTNL9	XM_024247231.2	+	2	189800297	189800475	178	1
NC_071989.2	189934694	189935594	3	1	+	NC_071989.2	189934718	189934825	189934891	189935504	LOC112128520	XM_063724595.1	+	3	189934825	189934891	66	1
NC_071989.2	7913980	7914427	2	1	+	NC_071989.2	7914043	7914135	7914244	7914426	MTRR	NM_001133791.1	+	2	7914135	7914244	109	5
NC_071989.2	83140766	83141447	3	1	+	NC_071989.2	83140929	83141027	83141133	83141237	ANKDD1B	XM_054555639.2	+	3	83141027	83141133	106	1
NC_071989.2	972545	973550	3	1	+	NC_071989.2	972546	972669	973060	973139	NKD2	XM_002815382.5	+	3	972669	973060	391	3
NC_071990.2	106907489	106909970	-2	1	-	NC_071990.2	106909030	106909280	106908188	106908474	LOC129059826	XM_054557103.1	-	2	106908474	106909030	556	1
NC_071990.2	110535996	110536470	1	1	+	NC_071990.2	110536057	110536139	110536266	110536398	SMPD2	XM_024249045.3	+	1	110536139	110536266	127	1
NC_071990.2	110547260	110547857	-2	1	-	NC_071990.2	110547594	110547851	110547293	110547500	MICAL1	XM_024248274.3	-	2	110547500	110547594	94	6
NC_071990.2	133467119	133467722	-2	1	-	NC_071990.2	133467480	133467545	133467143	133467365	CCN2	XM_002817364.4	-	2	133467365	133467480	115	1
NC_071990.2	134252296	134252770	-3	1	-	NC_071990.2	134252525	134252737	134252298	134252428	VNN3P	XM_002817374.4	-	3	134252428	134252525	97	1
NC_071990.2	137879651	137880299	-2	1	-	NC_071990.2	137879970	137880132	137879653	137879754	MAP7	NM_001133034.1	-	2	137879754	137879970	216	1
NC_071990.2	144610987	144612007	2	1	+	NC_071990.2	144611333	144611425	144611684	144611803	AIG1	XM_024248793.3	+	2	144611425	144611684	259	7
NC_071990.2	144610987	144612007	2	1	+	NC_071990.2	144611333	144611341	144611684	144611803	AIG1	XM_054558240.2	+	2	144611341	144611684	343	2
NC_071990.2	159774813	159775338	1	1	+	NC_071990.2	159774838	159774987	159775063	159775228	SYNJ2	XM_003776952.5	+	1	159774987	159775063	76	7
NC_071990.2	169145220	169146486	1	1	+	NC_071990.2	169145269	169145277	169145374	169146486	CCR6	XM_002817580.4	+	1	169145277	169145374	97	2
NC_071990.2	172278238	172279387	-3	1	-	NC_071990.2	172279145	172279198	172278569	172278865	DLL1	XM_002817605.6	-	3	172278865	172279145	280	1
NC_071990.2	25860743	25861532	3	1	+	NC_071990.2	25861167	25861299	25861384	25861531	SLC17A4	XM_024248403.3	+	3	25861299	25861384	85	1
NC_071990.2	30078449	30079016	-2	1	-	NC_071990.2	30078763	30079007	30078510	30078585	LOC100439401	XM_054558624.2	-	2	30078585	30078763	178	3
NC_071990.2	30632059	30632449	2	1	+	NC_071990.2	30632060	30632155	30632315	30632444	ABCF1	XM_024248136.3	+	2	30632155	30632315	160	1
NC_071990.2	30632059	30632449	2	1	+	NC_071990.2	30632060	30632155	30632318	30632444	ABCF1	XM_024248137.3	+	2	30632155	30632318	163	1
NC_071990.2	30713697	30714243	-1	1	-	NC_071990.2	30714103	30714201	30713839	30713991	DHX16	XM_002816634.5	-	1	30713991	30714103	112	2
NC_071990.2	30717118	30717766	-3	1	-	NC_071990.2	30717410	30717520	30717126	30717241	DHX16	XM_002816634.5	-	3	30717241	30717410	169	1
NC_071990.2	30941797	30942175	2	1	+	NC_071990.2	30941870	30941954	30942048	30942150	DDR1	XM_002816642.6	+	2	30941954	30942048	94	7
NC_071990.2	30946100	30946646	3	1	+	NC_071990.2	30946201	30946296	30946405	30946556	DDR1	XM_002816642.6	+	3	30946296	30946405	109	7
NC_071990.2	30975794	30976112	3	1	+	NC_071990.2	30975816	30975884	30976008	30976086	VARS2	XM_002816646.6	+	3	30975884	30976008	124	5
NC_071990.2	31001578	31006981	2	1	+	NC_071990.2	31001742	31002635	31003053	31003580	MUCL3	XM_063725430.1	+	2	31002635	31003053	418	1
NC_071990.2	31001578	31006981	2	1	+	NC_071990.2	31003053	31003580	31003941	31004619	MUCL3	XM_063725430.1	+	2	31003580	31003941	361	1
NC_071990.2	31001578	31006981	2	1	+	NC_071990.2	31003941	31004619	31004905	31005674	MUCL3	XM_063725430.1	+	2	31004619	31004905	286	1
