chr	start	end	frame	filler	strand	chr	first_exon_start	last_exon_end	gene	transcript	exon_strand	exon_frame	exon_count	upstream_len_in_scfr	downstream_len_in_scfr	first_exon_number	last_exon_number	gene_tx_count	first_exon_tx_count	last_exon_tx_count	first_exon_order	last_exon_order	first_exon_sharing	last_exon_sharing	first_exon_splicing	last_exon_splicing	first_exon_overlap	last_exon_overlap	merged_txs
NC_072373.2	21434626	21435046	2	1	+	NC_072373.2	21434650	21435028	C1H1orf35	XM_054467284.2	+	2	2	24	18	3	5	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	45	72	1
NC_072373.2	215085991	215086972	2	1	+	NC_072373.2	215086085	215086624	ZBTB17	XM_054436860.2	+	2	2	94	348	6	7	2	2	2	middle	middle	1.000	1.000	constitutive	constitutive	142	300	2
NC_072373.2	215088465	215088963	1	1	+	NC_072373.2	215088494	215088963	ZBTB17	XM_054436860.2	+	1	2	29	0	13	14	2	1	2	middle	last	0.500	1.000	unique	constitutive	110	280	1
NC_072373.2	215088465	215088963	1	1	+	NC_072373.2	215088515	215088963	ZBTB17	XM_063659255.1	+	1	2	50	0	13	14	2	1	2	middle	last	0.500	1.000	unique	constitutive	89	280	1
NC_072373.2	215298415	215299429	-3	1	-	NC_072373.2	215298560	215299226	PLEKHM2	XM_054437210.2	-	3	2	203	145	17	18	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	159	179	3
NC_072373.2	219539507	219540038	3	1	+	NC_072373.2	219539709	219539957	MAD2L2	XM_054439222.2	+	3	2	202	81	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	39	118	2
NC_072373.2	220165105	220166506	2	1	+	NC_072373.2	220165631	220166344	SRM	XM_054439715.2	+	2	2	526	162	1	2	1	1	1	first	middle	1.000	1.000	constitutive	constitutive	166	120	1
NC_072373.2	220169323	220170040	2	1	+	NC_072373.2	220169499	220169827	SRM	XM_054439715.2	+	2	2	176	213	5	6	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	83	145	1
NC_072373.2	221512806	221513520	-1	1	-	NC_072373.2	221512834	221513502	PIK3CD	XM_054440295.2	-	1	2	18	28	4	5	11	10	10	middle	middle	0.909	0.909	alternative	alternative	179	149	10
NC_072373.2	221512806	221513520	-1	1	-	NC_072373.2	221512834	221512972	PIK3CD	XM_054440386.2	-	1	1	548	28	2	2	11	1	1	middle	middle	0.091	0.091	unique	unique	138	138	1
NC_072373.2	222202627	222203197	2	1	+	NC_072373.2	222202628	222203126	SLC2A5	XM_054440615.2	+	2	2	1	71	9	10	7	7	7	middle	middle	1.000	1.000	constitutive	constitutive	101	75	7
NC_072373.2	224627926	224628421	-3	1	-	NC_072373.2	224627932	224628317	ZBTB48	XM_054441342.2	-	3	2	104	6	7	8	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	136	164	8
NC_072373.2	224628482	224629367	-2	1	-	NC_072373.2	224628742	224629202	ZBTB48	XM_054441342.2	-	2	2	165	260	5	6	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	86	154	8
NC_072373.2	224743362	224744004	1	1	+	NC_072373.2	224743573	224743893	PLEKHG5	XM_054441524.2	+	1	2	211	111	12	13	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	50	149	10
NC_072373.2	224744124	224744961	1	1	+	NC_072373.2	224744284	224744649	PLEKHG5	XM_054441524.2	+	1	2	160	312	14	15	10	10	10	middle	middle	1.000	1.000	constitutive	constitutive	110	149	10
NC_072373.2	224752375	224752744	2	1	+	NC_072373.2	224752432	224752694	TNFRSF25	XM_054441598.2	+	2	2	57	50	6	7	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	55	107	1
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224774825	224775359	ESPN	XM_054441444.2	-	3	2	38	142	3	4	8	6	5	middle	middle	0.750	0.625	alternative	alternative	186	182	5
NC_072373.2	224774683	224775397	-3	1	-	NC_072373.2	224774825	224775359	ESPN	XM_054441462.1	-	3	2	38	142	3	4	8	6	1	middle	middle	0.750	0.125	alternative	unique	186	149	1
NC_072373.2	225088675	225089587	2	1	+	NC_072373.2	225088736	225089306	CHD5	XM_054441784.1	+	2	2	61	281	23	24	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	231	110	4
NC_072373.2	225096045	225096750	1	1	+	NC_072373.2	225096143	225096610	CHD5	XM_054441784.1	+	1	2	98	140	32	33	4	2	2	middle	middle	0.500	0.500	alternative	alternative	79	132	2
NC_072373.2	225108373	225111646	2	1	+	NC_072373.2	225111159	225111545	CHD5	XM_054441784.1	+	2	2	2786	101	39	40	4	4	2	middle	middle	1.000	0.500	constitutive	alternative	163	114	2
NC_072373.2	225108373	225111646	2	1	+	NC_072373.2	225111159	225111322	CHD5	XM_054441787.2	+	2	1	2786	324	39	39	4	4	4	middle	middle	1.000	1.000	constitutive	constitutive	163	163	2
NC_072373.2	227475544	227476447	-3	1	-	NC_072373.2	227475578	227476297	CCDC27	XM_054442913.1	-	3	2	150	34	7	8	8	8	8	middle	middle	1.000	1.000	constitutive	constitutive	357	130	8
NC_072373.2	227743878	227744454	1	1	+	NC_072373.2	227744198	227744326	LOC129009708	XM_054443131.2	+	1	1	320	128	32	32	50	31	31	middle	middle	0.620	0.620	alternative	alternative	128	128	31
NC_072373.2	227743878	227744454	1	1	+	NC_072373.2	227743982	227744168	LOC129009708	XM_063660086.1	+	1	1	104	286	35	35	50	7	7	middle	middle	0.140	0.140	alternative	alternative	186	186	7
NC_072373.2	228534198	228535020	-1	1	-	NC_072373.2	228534306	228534978	PRXL2B	XM_054441047.2	-	1	2	42	108	2	4	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	212	204	1
NC_072373.2	228623180	228624029	-2	1	-	NC_072373.2	228623537	228623842	PLCH2	XM_054443784.2	-	2	2	187	357	17	18	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	124	84	1
NC_072373.2	229085501	229086251	-2	1	-	NC_072373.2	229085502	229086229	GABRD	XM_054444296.2	-	2	2	22	1	8	9	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	211	296	1
NC_072373.2	229188223	229188727	2	1	+	NC_072373.2	229188235	229188611	CFAP74	XM_054444305.2	+	2	2	12	116	28	29	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	134	109	9
NC_072373.2	229188623	229189196	3	1	+	NC_072373.2	229188751	229189034	CFAP74	XM_054444305.2	+	3	2	128	162	30	31	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	55	119	9
NC_072373.2	229197523	229198306	2	1	+	NC_072373.2	229197760	229198306	TMEM52	XM_054444367.1	+	2	2	237	0	3	4	2	2	2	middle	last	1.000	1.000	constitutive	constitutive	178	277	2
NC_072373.2	229419167	229419500	3	1	+	NC_072373.2	229419168	229419284	LOC129010362	XM_054444518.2	+	3	1	1	216	16	16	19	18	18	middle	middle	0.947	0.947	alternative	alternative	116	116	18
NC_072373.2	229419167	229419500	3	1	+	NC_072373.2	229419484	229419500	LOC129010362	XM_063660559.1	+	3	1	317	0	16	16	19	1	1	last	last	0.053	0.053	unique	unique	16	16	1
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501419	229501786	MIB2	XM_054444959.2	-	2	2	94	88	7	8	13	13	9	middle	middle	1.000	0.692	constitutive	alternative	142	107	9
NC_072373.2	229501331	229501880	-2	1	-	NC_072373.2	229501419	229501786	MIB2	XM_054444966.2	-	2	2	94	88	7	8	13	13	4	middle	middle	1.000	0.308	constitutive	alternative	142	95	4
NC_072373.2	229591983	229592484	1	1	+	NC_072373.2	229592049	229592484	TMEM240	XM_054445081.2	+	1	2	66	0	3	4	1	1	1	middle	last	1.000	1.000	constitutive	constitutive	208	145	1
NC_072373.2	229715557	229716043	2	1	+	NC_072373.2	229715639	229715947	MRPL20	XM_054445266.2	+	2	2	82	96	1	2	2	2	2	first	middle	1.000	1.000	constitutive	constitutive	86	110	2
NC_072373.2	229747659	229748814	1	1	+	NC_072373.2	229748023	229748775	AURKAIP1	XM_054445248.2	+	1	2	364	39	1	2	4	4	4	first	middle	1.000	1.000	constitutive	constitutive	51	445	4
NC_072373.2	229780308	229781001	1	1	+	NC_072373.2	229780399	229780677	DVL1	XM_054445301.1	+	1	2	91	324	7	8	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	69	139	3
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781469	DVL1	XM_054445301.1	+	3	2	126	362	10	11	3	3	1	middle	middle	1.000	0.333	constitutive	unique	67	77	1
NC_072373.2	229781057	229781831	3	1	+	NC_072373.2	229781183	229781544	DVL1	XM_054445308.2	+	3	2	126	287	10	11	3	3	2	middle	middle	1.000	0.667	constitutive	alternative	67	152	2
NC_072373.2	229808567	229809302	3	1	+	NC_072373.2	229808731	229809212	INTS11	XM_054445333.2	+	3	2	164	90	14	16	1	1	1	middle	middle	1.000	1.000	constitutive	constitutive	61	129	1
NC_072373.2	229817729	229818224	3	1	+	NC_072373.2	229817799	229818158	ACAP3	XM_054445282.2	+	3	2	70	66	3	4	3	3	3	middle	middle	1.000	1.000	constitutive	constitutive	119	53	3
NC_072373.2	230069781	230070504	-1	1	-	NC_072373.2	230069952	230070423	AGRN	XM_054445805.2	-	1	2	81	171	32	33	9	9	9	middle	middle	1.000	1.000	constitutive	constitutive	116	192	9
