clade	species	start	end	gc_content	gc_stretch_count
NC_072418.2	1::NC_072418.2:61478466-61488516	960	1020	0.5333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	990	1050	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1020	1080	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1050	1110	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1080	1140	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1110	1170	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1140	1200	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	1170	1230	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	1200	1260	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1230	1290	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1260	1320	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1290	1350	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	1320	1380	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	1350	1410	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1380	1440	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1410	1470	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1440	1500	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1470	1530	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1500	1560	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1530	1590	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1560	1620	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1590	1650	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1620	1680	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1650	1710	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1680	1740	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1710	1770	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1740	1800	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1770	1830	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1800	1860	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1830	1890	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1860	1920	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1890	1950	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1920	1980	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1950	2010	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	1980	2040	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2010	2070	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2040	2100	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2070	2130	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2100	2160	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2130	2190	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2160	2220	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2190	2250	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2220	2280	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2250	2310	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2280	2340	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2310	2370	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2340	2400	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2370	2430	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2400	2460	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2430	2490	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2460	2520	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2490	2550	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2520	2580	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2550	2610	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2580	2640	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2610	2670	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2640	2700	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2670	2730	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2700	2760	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2730	2790	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2760	2820	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2790	2850	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2820	2880	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2850	2910	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2880	2940	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2910	2970	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2940	3000	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	2970	3030	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3000	3060	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3030	3090	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3060	3120	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3090	3150	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3120	3180	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3150	3210	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3180	3240	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3210	3270	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3240	3300	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3270	3330	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3300	3360	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3330	3390	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3360	3420	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3390	3450	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3420	3480	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3450	3510	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3480	3540	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3510	3570	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3540	3600	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3570	3630	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3600	3660	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3630	3690	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3660	3720	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3690	3750	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3720	3780	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	3750	3810	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	3780	3840	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3810	3870	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	3840	3900	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3870	3930	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3900	3960	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3930	3990	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3960	4020	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	3990	4050	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4020	4080	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4050	4110	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4080	4140	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4110	4170	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4140	4200	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4170	4230	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4200	4260	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4230	4290	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4260	4320	0.65	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4290	4350	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4320	4380	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4350	4410	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4380	4440	0.65	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4410	4470	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	4440	4500	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4470	4530	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4500	4560	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4530	4590	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4560	4620	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4590	4650	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4620	4680	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4650	4710	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4680	4740	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4710	4770	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4740	4800	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4770	4830	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4800	4860	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4830	4890	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4860	4920	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4890	4950	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4920	4980	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4950	5010	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	4980	5040	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5010	5070	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5040	5100	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5070	5130	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5100	5160	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5130	5190	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5160	5220	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5190	5250	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5220	5280	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5250	5310	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5280	5340	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5310	5370	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5340	5400	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5370	5430	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5400	5460	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5430	5490	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5460	5520	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5490	5550	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5520	5580	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5550	5610	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5580	5640	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5610	5670	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5640	5700	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5670	5730	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5700	5760	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5730	5790	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5760	5820	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	5790	5850	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	5820	5880	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	5850	5910	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	5880	5940	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	5910	5970	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5940	6000	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	5970	6030	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6000	6060	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6030	6090	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6060	6120	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6090	6150	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6120	6180	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6150	6210	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6180	6240	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6210	6270	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6240	6300	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6270	6330	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6300	6360	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6330	6390	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6360	6420	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6390	6450	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6420	6480	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6450	6510	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6480	6540	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6510	6570	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6540	6600	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6570	6630	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6600	6660	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6630	6690	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6660	6720	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6690	6750	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6720	6780	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6750	6810	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6780	6840	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6810	6870	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6840	6900	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6870	6930	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6900	6960	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6930	6990	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	6960	7020	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	6990	7050	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	7020	7080	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7050	7110	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7080	7140	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7110	7170	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7140	7200	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7170	7230	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7200	7260	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7230	7290	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7260	7320	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7290	7350	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7320	7380	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7350	7410	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7380	7440	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7410	7470	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7440	7500	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7470	7530	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7500	7560	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7530	7590	0.5333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7560	7620	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7590	7650	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7620	7680	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7650	7710	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7680	7740	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7710	7770	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7740	7800	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7770	7830	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7800	7860	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7830	7890	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7860	7920	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7890	7950	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7920	7980	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7950	8010	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	7980	8040	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8010	8070	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8040	8100	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8070	8130	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8100	8160	0.65	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8130	8190	0.6667	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8160	8220	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8190	8250	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8220	8280	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8250	8310	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8280	8340	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8310	8370	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8340	8400	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8370	8430	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8400	8460	0.65	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8430	8490	0.65	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8460	8520	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8490	8550	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8520	8580	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8550	8610	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8580	8640	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8610	8670	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8640	8700	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8670	8730	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	8700	8760	0.6333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8730	8790	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8760	8820	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8790	8850	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8820	8880	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8850	8910	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8880	8940	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8910	8970	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8940	9000	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	8970	9030	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9000	9060	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9030	9090	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9060	9120	0.6167	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9090	9150	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9120	9180	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9150	9210	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9180	9240	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9210	9270	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9240	9300	0.5667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9270	9330	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9300	9360	0.6	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9330	9390	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9360	9420	0.5667	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9390	9450	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9420	9480	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9450	9510	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9480	9540	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9510	9570	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9540	9600	0.6167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9570	9630	0.6	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9600	9660	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9630	9690	0.5833	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9660	9720	0.55	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9690	9750	0.5667	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9720	9780	0.5667	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9750	9810	0.5167	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9780	9840	0.5333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9810	9870	0.5833	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9840	9900	0.4333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9870	9930	0.1667	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9900	9960	0.4	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9930	9990	0.6333	1
NC_072418.2	1::NC_072418.2:61478466-61488516	9960	10020	0.5333	0
NC_072418.2	1::NC_072418.2:61478466-61488516	9990	10050	0.6167	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	0	60	0.3833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	30	90	0.3833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	60	120	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	90	150	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	120	180	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	150	210	0.5	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	180	240	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	210	270	0.45	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	240	300	0.4333	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	270	330	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	300	360	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	330	390	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	360	420	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	390	450	0.4333	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	420	480	0.45	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	450	510	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	480	540	0.4333	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	510	570	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	540	600	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	570	630	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	600	660	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	630	690	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	660	720	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	690	750	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	720	780	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	750	810	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	780	840	0.4667	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	810	870	0.4833	0
NC_072410.2	-2::NC_072410.2:120862920-120874362	840	900	0.45	0
