clade	species	start	end	gc_content	gc_stretch_count
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1440	1500	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1470	1530	0.5	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1500	1560	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1530	1590	0.5333	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1560	1620	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1590	1650	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1620	1680	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1650	1710	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1680	1740	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1710	1770	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1740	1800	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1770	1830	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1800	1860	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1830	1890	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1860	1920	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1890	1950	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1920	1980	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1950	2010	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	1980	2040	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2010	2070	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2040	2100	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2070	2130	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2100	2160	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2130	2190	0.35	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2160	2220	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2190	2250	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2220	2280	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2250	2310	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2280	2340	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2310	2370	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2340	2400	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2370	2430	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2400	2460	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2430	2490	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2460	2520	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2490	2550	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2520	2580	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2550	2610	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2580	2640	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2610	2670	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2640	2700	0.4667	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2670	2730	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2700	2760	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2730	2790	0.6	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2760	2820	0.6	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2790	2850	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2820	2880	0.35	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2850	2910	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2880	2940	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2910	2970	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2940	3000	0.3333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	2970	3030	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3000	3060	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3030	3090	0.2333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3060	3120	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3090	3150	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3120	3180	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3150	3210	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3180	3240	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3210	3270	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3240	3300	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3270	3330	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3300	3360	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3330	3390	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3360	3420	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3390	3450	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3420	3480	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3450	3510	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3480	3540	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3510	3570	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3540	3600	0.3167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3570	3630	0.3333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3600	3660	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3630	3690	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3660	3720	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3690	3750	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3720	3780	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3750	3810	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3780	3840	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3810	3870	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3840	3900	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3870	3930	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3900	3960	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3930	3990	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3960	4020	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	3990	4050	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4020	4080	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4050	4110	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4080	4140	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4110	4170	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4140	4200	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4170	4230	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4200	4260	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4230	4290	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4260	4320	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4290	4350	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4320	4380	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4350	4410	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4380	4440	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4410	4470	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4440	4500	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4470	4530	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4500	4560	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4530	4590	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4560	4620	0.4333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4590	4650	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4620	4680	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4650	4710	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4680	4740	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4710	4770	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4740	4800	0.5833	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4770	4830	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4800	4860	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4830	4890	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4860	4920	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4890	4950	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4920	4980	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4950	5010	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	4980	5040	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5010	5070	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5040	5100	0.65	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5070	5130	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5100	5160	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5130	5190	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5160	5220	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5190	5250	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5220	5280	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5250	5310	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5280	5340	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5310	5370	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5340	5400	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5370	5430	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5400	5460	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5430	5490	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5460	5520	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5490	5550	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5520	5580	0.3667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5550	5610	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5580	5640	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5610	5670	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5640	5700	0.5167	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5670	5730	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5700	5760	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5730	5790	0.5667	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5760	5820	0.6333	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5790	5850	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5820	5880	0.4	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5850	5910	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5880	5940	0.3833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5910	5970	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5940	6000	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	5970	6030	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6000	6060	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6030	6090	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6060	6120	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6090	6150	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6120	6180	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6150	6210	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6180	6240	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6210	6270	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6240	6300	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6270	6330	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6300	6360	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6330	6390	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6360	6420	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6390	6450	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6420	6480	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6450	6510	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6480	6540	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6510	6570	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6540	6600	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6570	6630	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6600	6660	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6630	6690	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6660	6720	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6690	6750	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6720	6780	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6750	6810	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6780	6840	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6810	6870	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6840	6900	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6870	6930	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6900	6960	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6930	6990	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6960	7020	0.4167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	6990	7050	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7020	7080	0.4667	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7050	7110	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7080	7140	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7110	7170	0.5833	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7140	7200	0.4833	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7170	7230	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7200	7260	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7230	7290	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7260	7320	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7290	7350	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7320	7380	0.6833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7350	7410	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7380	7440	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7410	7470	0.5333	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7440	7500	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7470	7530	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7500	7560	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7530	7590	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7560	7620	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7590	7650	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7620	7680	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7650	7710	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7680	7740	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7710	7770	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7740	7800	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7770	7830	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7800	7860	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7830	7890	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7860	7920	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7890	7950	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7920	7980	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7950	8010	0.65	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	7980	8040	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8010	8070	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8040	8100	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8070	8130	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8100	8160	0.45	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8130	8190	0.5333	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8160	8220	0.6167	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8190	8250	0.6	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8220	8280	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8250	8310	0.5667	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8280	8340	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8310	8370	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8340	8400	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8370	8430	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8400	8460	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8430	8490	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8460	8520	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8490	8550	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8520	8580	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8550	8610	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8580	8640	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8610	8670	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8640	8700	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8670	8730	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8700	8760	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8730	8790	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8760	8820	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8790	8850	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8820	8880	0.4667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8850	8910	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8880	8940	0.5167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8910	8970	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8940	9000	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	8970	9030	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9000	9060	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9030	9090	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9060	9120	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9090	9150	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9120	9180	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9150	9210	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9180	9240	0.5667	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9210	9270	0.5833	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9240	9300	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9270	9330	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9300	9360	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9330	9390	0.4833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9360	9420	0.5	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9390	9450	0.55	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9420	9480	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9450	9510	0.55	1
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9480	9540	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9510	9570	0.6333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9540	9600	0.6667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9570	9630	0.6333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9600	9660	0.5833	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9630	9690	0.5333	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9660	9720	0.5667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9690	9750	0.6667	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9720	9780	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9750	9810	0.6	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9780	9840	0.6167	0
NC_072427.2	-3::NC_072427.2:129980579-129990821(-)	9810	9870	0.6	0
