chr	start	end	length	zscore
NC_060925.1	19638489	19705898	67409	-0.07772162209612467
NC_060925.1	19731126	19743691	12565	-0.1929503082694108
NC_060925.1	19746941	19799388	52447	-0.1091571775356387
NC_060925.1	19802458	19892622	90164	-0.029912768732527448
NC_060925.1	19914325	19937765	23440	-0.1701016473013106
NC_060925.1	19943147	19963072	19925	-0.17748675473145978
NC_060925.1	19973674	19986907	13233	-0.19154682270373807
NC_060925.1	20001009	20014205	13196	-0.191624560676687
NC_060925.1	20015045	20134180	119135	0.03095606408649145
NC_060925.1	20177849	20308605	130756	0.05537209067134591
NC_060925.1	20310333	20325641	15308	-0.18718719313970975
NC_060925.1	20332972	20377927	44955	-0.1248980665446508
NC_060925.1	20378914	20414079	35165	-0.14546711398168075
NC_060925.1	20443584	20459739	16155	-0.18540762386706783
NC_060925.1	20476880	20478571	1691	-0.21579686821121508
NC_060925.1	20487537	20488495	958	-0.2173369204861224
NC_060925.1	20544277	20548366	4089	-0.21075860715360548
NC_060925.1	20554616	20571362	16746	-0.18416591732618073
NC_060925.1	20606997	20633888	26891	-0.16285100555410015
NC_060925.1	20829381	21047023	217642	0.23792186141841284
NC_060925.1	21172433	21269318	96885	-0.015791770997667553
NC_060925.1	21307308	21378033	70725	-0.07075461889886304
NC_060925.1	21401558	21420885	19327	-0.1787431684564183
NC_060925.1	21475721	21503375	27654	-0.16124792249031528
NC_060925.1	21606899	21636393	29494	-0.15738203410582752
NC_060925.1	21646020	21647126	1106	-0.21702596859432666
NC_060925.1	21761030	21800833	39803	-0.1357225540212165
NC_060925.1	21822003	21825491	3488	-0.21202132395745177
NC_060925.1	21836288	21902221	65933	-0.08082273690889855
NC_060925.1	21915262	21943813	28551	-0.1593633019028775
NC_060925.1	21966685	22313652	346967	0.5096370871379123
NC_060925.1	22350097	22387342	37245	-0.14109697928617285
NC_060925.1	22426750	22462641	35891	-0.1439417688908448
NC_060925.1	22464429	22469056	4627	-0.209628255006402
NC_060925.1	22472813	22484396	11583	-0.19501351609200154
NC_060925.1	22486323	22535866	49543	-0.11525855789898241
NC_060925.1	22739373	22778824	39451	-0.1364621152773794
NC_060925.1	22798078	22836604	38526	-0.13840556460110284
NC_060925.1	22841477	22845258	3781	-0.211405723252748
NC_060925.1	22909028	22914566	5538	-0.20771422005082138
NC_060925.1	22919934	23018766	98832	-0.01170107279951665
NC_060925.1	23019897	23143590	123693	0.04053254194328231
NC_060925.1	23176743	23195137	18394	-0.1807034259905091
NC_060925.1	23201183	23214645	13462	-0.19106568768197302
NC_060925.1	23259120	23264346	5226	-0.20836974025514757
NC_060925.1	23319017	23340741	21724	-0.17370700842510461
NC_060925.1	23365359	23393531	28172	-0.16015959086903014
NC_060925.1	23393995	23526723	132728	0.05951531452689474
NC_060925.1	23531270	23578470	47200	-0.12018126251031655
NC_060925.1	23594541	23613484	18943	-0.17954996255405054
NC_060925.1	23622349	23627621	5272	-0.20827309304553537
NC_060925.1	23629704	23630926	1222	-0.21678224954400027
NC_060925.1	23633982	23637440	3458	-0.21208435474632928
NC_060925.1	23660389	23680797	20408	-0.17647195903053173
NC_060925.1	23703373	23709640	6267	-0.2061825718810977
NC_060925.1	23710720	23798879	88159	-0.03412532645584155
NC_060925.1	23799296	23805084	5788	-0.20718896347684207
NC_060925.1	23817680	23895080	77400	-0.05673026837361534
NC_060925.1	23946349	23958516	12167	-0.19378651673518588
NC_060925.1	23980788	23994838	14050	-0.18983028421997367
NC_060925.1	24024934	24157657	132723	0.05950480939541516
NC_060925.1	24307549	24352760	45211	-0.12436020381289598
NC_060925.1	24373662	24403774	30112	-0.15608359985495066
NC_060925.1	24444125	24481738	37613	-0.1403238016092753
NC_060925.1	24510712	24584362	73650	-0.06460911698330506
NC_060925.1	24676608	24737845	61237	-0.09068915639452599
NC_060925.1	24800296	25059525	259229	0.3252972419867239
NC_060925.1	25068724	25078852	10128	-0.19807050935256115
NC_060925.1	25083225	25108818	25593	-0.16557813768620075
NC_060925.1	25165427	25176779	11352	-0.19549885316635843
NC_060925.1	25197000	25198736	1736	-0.2157023220278988
NC_060925.1	25266301	25267441	1140	-0.2169545337002655
NC_060925.1	25334840	25381036	46196	-0.12229069291141748
NC_060925.1	25427513	25455138	27625	-0.16130885225289687
NC_060925.1	25621327	25637718	16391	-0.18491178166123137
NC_060925.1	25653150	25660537	7387	-0.20382942242967036
NC_060925.1	25669456	25669523	67	-0.2192089349157847
NC_060925.1	25696790	25700232	3442	-0.21211797116706393
NC_060925.1	25701270	25722126	20856	-0.17553069924996081
NC_060925.1	25722744	25723155	411	-0.21848618186998917
NC_060925.1	25742106	25799416	57310	-0.09893988665859306
NC_060925.1	25834874	25860045	25171	-0.16646477078307784
NC_060925.1	25872746	25876564	3818	-0.21132798527979907
NC_060925.1	25883297	25889279	5982	-0.20678136437543412
NC_060925.1	25904900	25951741	46841	-0.12093553095055085
NC_060925.1	25960006	25998721	38715	-0.1380084706311745
NC_060925.1	25999534	26001594	2060	-0.2150215895080216
NC_060925.1	26005930	26007414	1484	-0.21623178065446994
NC_060925.1	26008144	26008622	478	-0.2183454131081627
NC_060925.1	26009092	26014977	5885	-0.20698516392613808
NC_060925.1	26026969	26028051	1082	-0.21707639322542868
NC_060925.1	26039966	26077233	37267	-0.14105075670766268
NC_060925.1	26114778	26117639	2861	-0.2133386674449919
NC_060925.1	26118604	26119785	1181	-0.21686839162213287
NC_060925.1	26140330	26155469	15139	-0.18754226658371978
NC_060925.1	26157752	26159423	1671	-0.21583888873713342
NC_060925.1	26197496	26199100	1604	-0.21597965749895986
NC_060925.1	26211737	26248926	37189	-0.1412146367587442
NC_060925.1	26264475	26270960	6485	-0.20572454814858773
NC_060925.1	26307147	26310632	3485	-0.2120276270363395
NC_060925.1	26313166	26367872	54706	-0.1044109591331616
NC_060925.1	26412152	26533226	121074	0.03502995407427501
NC_060925.1	26618708	26628770	10062	-0.1982091770880917
NC_060925.1	26635796	26664871	29075	-0.15826236412381686
NC_060925.1	26691915	26701287	9372	-0.1996588852322746
NC_060925.1	26702031	26717743	15712	-0.1863383785161592
NC_060925.1	26728159	26729075	916	-0.21742516359055095
NC_060925.1	26738505	26749206	10701	-0.19686662128500057
NC_060925.1	26784234	26788127	3893	-0.21117040830760528
NC_060925.1	26790436	26823952	33516	-0.1489317063436483
NC_060925.1	26824393	26831851	7458	-0.20368024956266023
NC_060925.1	26832532	26844012	11480	-0.19522992180048102
NC_060925.1	26850734	26940288	89554	-0.031194394773036975
NC_060925.1	26995492	27102277	106785	0.005008389331913306
NC_060925.1	27147614	27163431	15817	-0.18611777075508787
NC_060925.1	27176700	27183547	6847	-0.2049639766294657
NC_060925.1	27195088	27196631	1543	-0.21610782010301083
NC_060925.1	27207835	27210476	2641	-0.21380089323009369
NC_060925.1	27216129	27220620	4491	-0.20991399458264676
NC_060925.1	27224549	27235122	10573	-0.19713555265087798
NC_060925.1	27236112	27249505	13393	-0.1912106584963913
NC_060925.1	27270216	27388609	118393	0.029397102574920845
NC_060925.1	27393418	27454218	60800	-0.09160730488584183
NC_060925.1	27465219	27507695	42476	-0.13010651073222967
NC_060925.1	27510597	27567373	56776	-0.10006183470061288
NC_060925.1	27601871	27614601	12730	-0.19260363893058446
NC_060925.1	27663621	27672128	8507	-0.20147627297824303
NC_060925.1	27691737	27713293	21556	-0.17405998084281873
NC_060925.1	27728021	27734267	6246	-0.20622669343331196
NC_060925.1	27756763	27777003	20240	-0.17682493144824585
NC_060925.1	27800672	27801906	1234	-0.21675703722844925
NC_060925.1	27809031	27816302	7271	-0.20407314147999678
NC_060925.1	27899846	27991826	91980	-0.026097304979141707
NC_060925.1	27992852	28043080	50228	-0.11381935488627909
NC_060925.1	28074833	28078018	3185	-0.21265793492511467
NC_060925.1	28079810	28101682	21872	-0.17339605653330886
NC_060925.1	28122633	28172498	49865	-0.11458202743169706
NC_060925.1	28176803	28249278	72475	-0.06707782288100783
NC_060925.1	28338502	28371823	33321	-0.1493414064713522
NC_060925.1	28379964	28395065	15101	-0.18762210558296463
NC_060925.1	28419589	28434475	14886	-0.18807382623658683
NC_060925.1	28438422	28445503	7081	-0.20447233647622104
NC_060925.1	28490324	28525583	35259	-0.14526961750986453
NC_060925.1	28556761	28579111	22350	-0.1723917659638604
NC_060925.1	28610945	28654375	43430	-0.1281021316459246
NC_060925.1	28705245	28829393	124148	0.041488508907924666
NC_060925.1	28958450	28963563	5113	-0.2086071562265862
NC_060925.1	28964484	28991068	26584	-0.16349602062694674
NC_060925.1	29024408	29036680	12272	-0.19356590897411455
NC_060925.1	29073563	29079301	5738	-0.20729401479163792
NC_060925.1	29168312	30563555	1395243	2.712092528516872
NC_060925.1	30573522	30586347	12825	-0.1924040414324723
NC_060925.1	30610263	30725490	115227	0.022745253322046802
NC_060925.1	30761947	30785472	23525	-0.16992306006615765
NC_060925.1	30911704	31033859	122155	0.03730116350016157
NC_060925.1	31091762	31112289	20527	-0.17622193690131757
NC_060925.1	31148973	31149303	330	-0.21865636499995847
NC_060925.1	31225278	31262162	36884	-0.141855449778999
NC_060925.1	31291414	31434833	143419	0.08197738665654616
NC_060925.1	31444720	31476846	32126	-0.1518521328949733
NC_060925.1	31502514	31510302	7788	-0.20298691088500753
NC_060925.1	31559826	31585062	25236	-0.16632820407384322
NC_060925.1	31614871	31648254	33383	-0.1492111428410053
NC_060925.1	31673313	31766809	93496	-0.022912149114531145
NC_060925.1	31777021	31777521	500	-0.21829919052965252
NC_060925.1	31777584	31871921	94337	-0.02114518599966473
NC_060925.1	31900549	31930996	30447	-0.15537975604581838
NC_060925.1	31960623	31966073	5450	-0.20789911036486208
NC_060925.1	32028788	32038242	9454	-0.19948660107600938
NC_060925.1	32053094	32059837	6743	-0.20518248336424108
NC_060925.1	32063147	32063583	436	-0.21843365621259123
NC_060925.1	32065981	32066995	1014	-0.21721926301355104
NC_060925.1	32080226	32080345	119	-0.21909968154839699
NC_060925.1	32093207	32105325	12118	-0.1938894670236858
NC_060925.1	32106502	32132107	25605	-0.16555292537064975
NC_060925.1	32143629	32150086	6457	-0.20578337688487341
NC_060925.1	32190959	32192517	1558	-0.21607630470857206
NC_060925.1	32193951	32219350	25399	-0.1659857367876087
NC_060925.1	32220006	32220616	610	-0.21806807763710162
NC_060925.1	32222168	32224539	2371	-0.21436817032999134
NC_060925.1	32252330	32328548	76218	-0.059213681455389536
NC_060925.1	32343342	32451719	108377	0.008353223195013582
NC_060925.1	32459204	32480640	21436	-0.1743121039983288
NC_060925.1	32510345	32511086	741	-0.21779284319233647
NC_060925.1	32539489	32541577	2088	-0.21496276077173593
NC_060925.1	32562480	32601767	39287	-0.13680668358990983
NC_060925.1	32632668	32635767	3099	-0.21283862318656357
NC_060925.1	32677026	32685885	8859	-0.20073671172208016
NC_060925.1	32715828	32723533	7705	-0.20316129606756866
NC_060925.1	32730683	32748693	18010	-0.18151022008814133
NC_060925.1	32753654	32754602	948	-0.21735793074908158
NC_060925.1	32761032	32796592	35560	-0.14463720859479343
NC_060925.1	32824467	32870619	46152	-0.12238313806843783
NC_060925.1	32896620	32942142	45522	-0.1237067846348657
NC_060925.1	33041304	33100419	59115	-0.09514753419446241
NC_060925.1	33160659	33168390	7731	-0.20310666938387484
NC_060925.1	33182706	33186475	3769	-0.211430935568299
NC_060925.1	33237136	33340889	103753	-0.001361922397307822
NC_060925.1	33357074	33381131	24057	-0.16880531407672966
NC_060925.1	34027541	34039489	11948	-0.19424664149399173
NC_060925.1	34080455	34619968	539513	0.9141812963115968
NC_060925.1	34620787	34623892	3105	-0.21282601702878806
NC_060925.1	34624690	34647391	22701	-0.17165430573399346
NC_060925.1	34648201	34656842	8641	-0.20119473545459013
NC_060925.1	34657841	34718330	60489	-0.0922607240638721
NC_060925.1	34720109	34728716	8607	-0.2012661703486513
NC_060925.1	34768033	34844616	76583	-0.05844680685737974
NC_060925.1	34847976	34849777	1801	-0.21556575531866418
NC_060925.1	34893310	34951827	58517	-0.09640394791942093
NC_060925.1	34977924	35040684	62760	-0.087489293345844
NC_060925.1	35055718	35132101	76383	-0.05886701211656319
NC_060925.1	35282731	35297953	15222	-0.18736788140115865
NC_060925.1	35417536	35421235	3699	-0.21157800740901322
NC_060925.1	35428705	35436626	7921	-0.20270747438765055
NC_060925.1	35457689	35466284	8595	-0.20129138266420232
NC_060925.1	35504456	35578590	74134	-0.0635922202560811
NC_060925.1	35579277	35583838	4561	-0.20976692274193254
NC_060925.1	35632794	35671305	38511	-0.1384370799955416
NC_060925.1	35716498	35746314	29816	-0.15670550363854216
NC_060925.1	35782599	35794320	11721	-0.19472357446316496
NC_060925.1	35918615	35947797	29182	-0.1580375543101537
NC_060925.1	35951059	35951780	721	-0.2178348637182548
NC_060925.1	35956263	35960451	4188	-0.21055060555030966
NC_060925.1	35963122	36000084	36962	-0.14169156972791744
NC_060925.1	36012257	36019296	7039	-0.20456057958064958
NC_060925.1	36043130	36145478	102348	-0.00431386434307157
NC_060925.1	36166862	36168462	1600	-0.21598806160414355
NC_060925.1	36190750	36204630	13880	-0.19018745869027961
NC_060925.1	36224214	36256644	32430	-0.15121342090101444
NC_060925.1	36257013	36281001	23988	-0.16895028489114797
NC_060925.1	36313223	36318647	5424	-0.20795373704855594
NC_060925.1	36327155	36328978	1823	-0.21551953274015398
NC_060925.1	36342376	36665345	322969	0.45921665808848994
NC_060925.1	36897862	37340250	442388	0.7101191173206332
