chr	start	end	length	zscore
NC_073249.2	42415132	42433119	17987	-0.2010913210490486
NC_073249.2	42443307	42452766	9459	-0.2236959207454602
NC_073249.2	42469616	42471584	1968	-0.24355181384182742
NC_073249.2	42476800	42506096	29296	-0.17111531049948023
NC_073249.2	42508807	42532093	23286	-0.18704561586714366
NC_073249.2	42538014	42604282	66268	-0.07311610084003715
NC_073249.2	42608089	42643630	35541	-0.1545621063362426
NC_073249.2	42691214	42727426	36212	-0.15278353147739032
NC_073249.2	42740674	42763995	23321	-0.1869528437061007
NC_073249.2	42784548	42789340	4792	-0.23606642576224646
NC_073249.2	42870929	42882370	11441	-0.21844236579725573
NC_073249.2	42905062	42916849	11787	-0.2175252467195167
NC_073249.2	43165876	43167850	1974	-0.2435359100427915
NC_073249.2	43184547	43254939	70392	-0.062184889636003195
NC_073249.2	43261634	43269883	8249	-0.22690318688437416
NC_073249.2	43273754	43346273	72519	-0.05654699287776357
NC_073249.2	43359901	43375910	16009	-0.20633427346456246
NC_073249.2	43391528	43433873	42345	-0.13652719822949017
NC_073249.2	43454355	43519683	65328	-0.07560769602233393
NC_073249.2	43541042	43559236	18194	-0.20054263998230878
NC_073249.2	43578102	43594712	16610	-0.2047412429277961
NC_073249.2	43599322	43619618	20296	-0.19497100905338555
NC_073249.2	43651284	43705438	54154	-0.10522587109359371
NC_073249.2	43710853	43746191	35338	-0.15510018487029179
NC_073249.2	43753552	43769764	16212	-0.20579619493051327
NC_073249.2	43801130	43838404	37274	-0.14996855904802947
NC_073249.2	43846596	43909167	62571	-0.08291549167934692
NC_073249.2	43914607	43929637	15030	-0.20892924334059282
NC_073249.2	43929736	43950116	20380	-0.19474835586688244
NC_073249.2	43988811	44019156	30345	-0.16833479630136391
NC_073249.2	44019342	44026414	7072	-0.23002298212859043
NC_073249.2	44032617	44048260	15643	-0.2073044052057546
NC_073249.2	44066433	44097730	31297	-0.16581139352099528
NC_073249.2	44141265	44158875	17610	-0.20209060975513995
NC_073249.2	44222767	44254868	32101	-0.16368028445017974
NC_073249.2	44287938	44292402	4464	-0.23693583344287766
NC_073249.2	44293167	44302978	9811	-0.22276289786868525
NC_073249.2	44323528	44360149	36621	-0.15169942250977395
NC_073249.2	44548303	44757877	209574	0.3067355366006247
NC_073249.2	44760016	44828233	68217	-0.06795001678653032
NC_073249.2	44852380	44907272	54892	-0.10326970381217349
NC_073249.2	44952193	44965606	13413	-0.21321531718077782
NC_073249.2	44970921	44999342	28421	-0.17343461452555436
NC_073249.2	45154230	45163059	8829	-0.22536581964423358
NC_073249.2	45178473	45184706	6233	-0.23224686336044895
NC_073249.2	45187099	45210128	23029	-0.1877268285925163
NC_073249.2	45221501	45224670	3169	-0.2403684034014674
NC_073249.2	45244282	45250340	6058	-0.23271072416566377
NC_073249.2	45263567	45471019	207452	0.30111089300824834
NC_073249.2	45471367	45505159	33792	-0.1591980637552182
NC_073249.2	45513532	45522672	9140	-0.22454147272753752
NC_073249.2	45558692	45573640	14948	-0.20914659526075063
NC_073249.2	45573736	45575374	1638	-0.24442652278880395
NC_073249.2	45578311	45600565	22254	-0.18978106930132482
NC_073249.2	45609882	45635173	25291	-0.1817310963559681
NC_073249.2	45691649	45870976	179327	0.2265618350272942
NC_073249.2	45880596	45889737	9141	-0.22453882209436488
NC_073249.2	45896764	46029634	132870	0.10342136972520757
NC_073249.2	46035587	46070530	34943	-0.15614718497349095
NC_073249.2	46072355	46148313	75958	-0.04743146539699908
NC_073249.2	46165107	46191469	26362	-0.17889226822805335
NC_073249.2	46198647	46202341	3694	-0.2389768209858229
NC_073249.2	46209454	46212224	2770	-0.2414260060373572
NC_073249.2	46249786	46291910	42124	-0.13711298816064718
NC_073249.2	46294038	46301143	7105	-0.22993551123389278
NC_073249.2	46339224	46355215	15991	-0.20638198486167025
NC_073249.2	46370781	46410898	40117	-0.14243280893816807
NC_073249.2	46415582	46427032	11450	-0.21841851009870183
NC_073249.2	46436531	46451886	15355	-0.20806778755947958
NC_073249.2	46487901	46491340	3439	-0.23965273244485022
NC_073249.2	46499431	46556290	56859	-0.09805590836155884
NC_073249.2	46559323	46574335	15012	-0.20897695473770064
NC_073249.2	46652839	46776799	123960	0.0798042281568413
NC_073249.2	46785811	46802014	16203	-0.20582005062906716
NC_073249.2	47033926	47046699	12773	-0.21491172241127773
NC_073249.2	47050296	47063380	13084	-0.21408737549458168
NC_073249.2	47190046	47192967	2921	-0.2410257604282861
NC_073249.2	47213727	47222245	8518	-0.22619016656092966
NC_073249.2	47233159	47237269	4110	-0.23787415758599795
NC_073249.2	47247349	47253259	5910	-0.2331030178752169
NC_073249.2	47258831	47367750	108919	0.03993605460692019
NC_073249.2	47371928	47377319	5391	-0.23447869649182543
NC_073249.2	47400345	47413398	13053	-0.214169545122934
NC_073249.2	47426986	47436180	9194	-0.2243983385362141
NC_073249.2	47483464	47490760	7296	-0.22942924029791548
NC_073249.2	47493606	47506520	12914	-0.21453798313393324
NC_073249.2	47553425	47562732	9307	-0.22409881698770395
NC_073249.2	47759229	47885433	126204	0.0857522489962817
NC_073249.2	47896997	47912894	15897	-0.20663114437989993
NC_073249.2	47913275	47963720	50445	-0.11505706953097537
NC_073249.2	47971324	47982412	11088	-0.21937803930720334
NC_073249.2	47999796	48014806	15010	-0.20898225600404594
NC_073249.2	48022464	48053752	31288	-0.16583524921954917
NC_073249.2	48098863	48152117	53254	-0.10761144094898425
NC_073249.2	48188738	48226596	37858	-0.1484205892751983
NC_073249.2	48244865	48265230	20365	-0.19478811536447227
NC_073249.2	48265848	48268242	2394	-0.2424226441102759
NC_073249.2	48340903	48357328	16425	-0.2052316100647375
NC_073249.2	48406991	48413985	6994	-0.23022973151605763
NC_073249.2	48422602	48423010	408	-0.247686801591171
NC_073249.2	48452183	48466625	14442	-0.21048781564611463
NC_073249.2	48488688	48506175	17487	-0.20241663763537668
NC_073249.2	48507258	48522251	14993	-0.2090273167679811
NC_073249.2	48640332	48713176	72844	-0.05568553709665032
NC_073249.2	48753104	48759238	6134	-0.2325092760445419
NC_073249.2	48823307	48971464	148157	0.1439415990356021
NC_073249.2	48974152	49167541	193389	0.26383503870118497
NC_073249.2	49168261	49209958	41697	-0.13824480852537135
NC_073249.2	49357275	50619471	1262196	3.0968503280682835
NC_073249.2	50736379	50834580	98201	0.011526568262391604
NC_073249.2	50851901	51067732	215831	0.3233205483619342
NC_073249.2	51154553	51457662	303109	0.5546625104050175
NC_073249.2	51477114	51482106	4992	-0.23553629912771523
NC_073249.2	51486718	51618304	131586	0.10001795673151707
NC_073249.2	51863775	51896401	32626	-0.16228870203453524
NC_073249.2	52110473	52178306	67833	-0.06896785992483027
NC_073249.2	52221742	52234668	12926	-0.21450617553586135
NC_073249.2	52296759	52319940	23181	-0.18732393235027256
NC_073249.2	52347802	52398259	50457	-0.1150252619329035
NC_073249.2	52429304	52449295	19991	-0.19577945217104567
NC_073249.2	52459877	52518751	58874	-0.0927148825186567
NC_073249.2	52534476	52552501	18025	-0.20099059698848767
NC_073249.2	52579277	52582268	2991	-0.24084021610620018
NC_073249.2	52616962	52635257	18295	-0.2002749260318705
NC_073249.2	52776749	52804805	28056	-0.17440209563357384
NC_073249.2	52815323	52841771	26448	-0.17866431377520492
NC_073249.2	53028856	53056918	28062	-0.1743861918345379
NC_073249.2	53152225	53195994	43769	-0.1327526965916278
NC_073249.2	53583881	55191249	1607368	4.011774681540351
NC_073249.2	55192593	56543868	1351275	3.3329660804553205
NC_073249.2	56670249	56687108	16859	-0.20408123526780472
NC_073249.2	56696129	56708059	11930	-0.2171462061758269
NC_073249.2	56723736	56732804	9068	-0.22473231831596877
NC_073249.2	56776731	56976667	199936	0.28118873408256473
NC_073249.2	56979195	57129652	150457	0.15003805533271122
NC_073249.2	57144752	57210233	65481	-0.07520214914691753
NC_073249.2	57213767	57418227	204460	0.29318019855566113
NC_073249.2	57441303	57606478	165175	0.18905007436786442
NC_073249.2	57632389	59304787	1672398	4.18414535675818
NC_073249.2	59667078	62725586	3058508	7.858214503708593
NC_073249.2	62859354	63033332	173978	0.21238359818675648
NC_073249.2	63039254	63247101	207847	0.30215789311144753
NC_073249.2	63339593	63343767	4174	-0.23770451706294796
NC_073249.2	63405054	63405252	198	-0.2482434345574288
NC_073249.2	63422359	63530792	108433	0.0386478468850093
NC_073249.2	63991940	64412050	420110	0.8647892422389593
NC_073249.2	64423484	64430712	7228	-0.22960948335365608
NC_073249.2	64562005	64565240	3235	-0.24019346161207208
NC_073249.2	64602835	64622565	19730	-0.19647126742910892
NC_073249.2	64635326	64750109	114783	0.05547936753137584
NC_073249.2	64922775	64965896	43121	-0.134470306887509
NC_073249.2	65026337	65100442	74105	-0.052343088665930924
NC_073249.2	65241743	65623346	381603	0.762721310659489
NC_073249.2	65667383	65681792	14409	-0.21057528654081228
NC_073249.2	65779936	65792362	12426	-0.21583149212218944
NC_073249.2	65975757	66069221	93464	-0.001029481076480566
NC_073249.2	66070322	66082354	12032	-0.21687584159221596
NC_073249.2	66090449	66127365	36916	-0.1509174857238404
NC_073249.2	66161573	66165770	4197	-0.23764355249997687
NC_073249.2	66244728	66299548	54820	-0.10346054940060471
NC_073249.2	66477040	66486298	9258	-0.2242286980131641
NC_073249.2	66550883	66586970	36087	-0.15311486062397234
NC_073249.2	66706042	66771348	65306	-0.07566600995213237
NC_073249.2	66772634	66778310	5676	-0.23372326603761842
NC_073249.2	66831472	66844132	12660	-0.21521124395978788
NC_073249.2	66889255	66902132	12877	-0.2146360565613215
NC_073249.2	66937523	67056635	119112	0.0669539585358043
NC_073249.2	67082713	67125112	42399	-0.13638406403816672
NC_073249.2	67129080	67142454	13374	-0.2133186918745114
NC_073249.2	67153900	67168951	15051	-0.20887358004396706
NC_073249.2	67280464	67330500	50036	-0.11614117849859174
NC_073249.2	67349092	67359936	10844	-0.22002479380133144
NC_073249.2	67364271	67412317	48046	-0.12141593851217747
NC_073249.2	67429901	67697899	267998	0.46159612907988745
