chr	start	end	length	zscore
NC_072424.2	55963843	57289789	1325946	10.41470892046542
NC_072424.2	59753180	60449776	696596	5.4184798889327785
NC_072424.2	61085659	62375422	1289763	10.127462467699955
NC_072424.2	62389734	63125537	735803	5.729733009834185
NC_072424.2	63485302	64071185	585883	4.53956115568725
NC_072424.2	64071536	64639186	567650	4.394814601413897
NC_072424.2	65566139	65860597	294458	2.226021717355001
NC_072424.2	65958519	66394305	435786	3.3479841493379126
NC_072424.2	67903406	68350801	447395	3.4401446686468224
NC_072424.2	68422694	71097042	2674348	21.11928541776689
NC_072424.2	71276430	72169669	893239	6.979572230948626
NC_072424.2	72237655	73383926	1146271	8.988320660767911
NC_072424.2	73404179	73984300	580121	4.493818291335631
NC_072424.2	73985377	74301720	316343	2.3997604515332673
NC_072424.2	75128515	75996751	868236	6.7810805896116735
NC_072424.2	75997312	76705698	708386	5.512077315296121
NC_072424.2	76798344	77155937	357593	2.7272323631098487
NC_072424.2	77498725	77793578	294853	2.229157508993128
NC_072424.2	77822889	78254034	431145	3.3111405822681688
NC_072424.2	78895188	79267328	372140	2.842716821236019
NC_072424.2	79937749	82526702	2588953	20.441359020455806
NC_072424.2	83206738	83897422	690684	5.371546217629972
NC_072424.2	89588936	89921062	332126	2.5250571589372233
NC_072424.2	90231688	91052664	820976	6.40589701285751
NC_072424.2	91053465	91452198	398733	3.0538310162555593
NC_072424.2	91942717	93812821	1870104	14.734623113427588
NC_072424.2	94787859	95082323	294464	2.226069349633048
NC_072424.2	97173734	98757993	1584259	12.465381693679516
NC_072424.2	99292135	100226455	934320	7.305702500026869
NC_072424.2	101601137	102064648	463511	3.5680849674824144
NC_072424.2	102156360	102463468	307108	2.3264464369051523
NC_072424.2	103087406	103511214	423808	3.252894244929081
NC_072424.2	103798918	104102220	303302	2.29623169519702
NC_072424.2	104112133	104901377	789244	6.153985771690285
NC_072424.2	106282556	106618233	335677	2.553247528828337
NC_072424.2	108221938	108638005	416067	3.1914406675347946
NC_072424.2	109114738	109384135	269397	2.02706963066359
NC_072424.2	109749458	110091489	342031	2.6036901112806423
NC_072424.2	110570570	111030520	459950	3.5398152104612217
NC_072424.2	111280328	111659813	379485	2.90102666827917
NC_072424.2	112108970	112719607	610637	4.7360760574852305
NC_072424.2	113312408	113677066	364658	2.783319370510783
NC_072424.2	115316165	115685785	369620	2.8227112644560677
NC_072424.2	117209865	119757516	2547651	20.113474295802813
NC_072424.2	120233080	120541235	308155	2.3347582694244418
NC_072424.2	120562056	120852168	290112	2.191520070622593
NC_072424.2	122650406	123220861	570455	4.417082691401104
NC_072424.2	124672284	124984515	312231	2.3671164636447117
NC_072424.2	125349255	126133497	784242	6.1142763292246824
NC_072424.2	126872765	127173831	301066	2.278480732911317
NC_072424.2	128140416	128465873	325457	2.4721138818874238
NC_072424.2	130792759	131810774	1018015	7.970133085224493
NC_072424.2	132629845	132926170	296325	2.240843294540782
NC_072424.2	133273218	134618619	1345401	10.569156582034449
NC_072424.2	139982760	140269675	286915	2.166140005136282
NC_072424.2	141109379	142757253	1647874	12.970402921678165
NC_072424.2	143190077	143473095	283018	2.1352028405444288
NC_072424.2	145923409	146436836	513427	3.964353765985606
NC_072424.2	146992176	147423074	430898	3.3091797201552136
NC_072424.2	147744550	154050760	6306210	49.9515955201268
NC_072425.2	30171	6672268	6642097	52.618106016217055
NC_072425.2	15300483	15623118	322635	2.449710833779082
NC_072425.2	18490860	18862819	371959	2.841279914181586
NC_072425.2	24551977	25655704	1103727	8.650576054559085
NC_072425.2	25804506	27262015	1457509	11.45914981992602
NC_072425.2	27272169	27565760	293591	2.2191388531771365
NC_072425.2	28853030	29925959	1072929	8.406079571341253
NC_072425.2	33660456	34028962	368506	2.813867538165248
NC_072425.2	36136990	37319685	1182695	9.277480343368284
NC_072425.2	37717012	37983030	266018	2.000244719409838
NC_072425.2	38072044	39211524	1139480	8.934408860731146
NC_072425.2	39718376	40060284	341908	2.6027136495806684
NC_072425.2	40938963	41227301	288338	2.177436793746548
NC_072425.2	41227310	41901423	674113	5.239993804375778
NC_072425.2	41911911	43109020	1197109	9.391908952664402
NC_072425.2	43676956	44288764	611808	4.745372290417501
NC_072425.2	48793745	49130642	336897	2.5629327586979955
NC_072425.2	53054328	53342820	288492	2.178659355549767
NC_072425.2	53539571	53854977	315406	2.3923218774448487
NC_072425.2	54111016	54543316	432300	3.3203097957923133
NC_072425.2	54545624	55020314	474690	3.65683184019792
NC_072425.2	55627803	55943508	315705	2.394695552634216
NC_072425.2	56898174	57445674	547500	4.234849534304367
NC_072425.2	57446712	58027443	580731	4.498660906270461
NC_072425.2	58736759	59248108	511349	3.9478571203551542
NC_072425.2	59604473	59960256	355783	2.7128632925655185
NC_072425.2	60027735	60326356	298621	2.2590705796069597
NC_072425.2	61326843	62357380	1030537	8.069541649509631
NC_072425.2	62751012	64668173	1917161	15.108195131441144
NC_072425.2	64894958	66071105	1176147	9.225497650592443
NC_072425.2	68521764	69276628	754864	5.881052818478094
NC_072425.2	69941474	71302163	1360689	10.690523626499486
NC_072425.2	71827407	72107244	279837	2.1099497944662446
NC_072425.2	73007918	73350711	342793	2.6097394105926752
NC_072425.2	73350888	73623429	272541	2.0520289443604813
NC_072425.2	75335836	77802947	2467111	19.47409035014517
NC_072425.2	78203000	78543270	340270	2.5897100376737003
NC_072425.2	79103403	79405770	302367	2.288808998534617
NC_072425.2	80335030	80629609	294579	2.2269823016289587
NC_072425.2	80631427	81058455	427028	3.2784569008145743
NC_072425.2	81064341	85229440	4165099	32.95392977303235
NC_072425.2	85540223	85817330	277107	2.0882771079546307
NC_072425.2	87002217	87327659	325442	2.471994801192305
NC_072425.2	88282418	88571223	288805	2.1811441727212455
NC_072425.2	88572108	88939380	367272	2.8040711663134785
NC_072425.2	89616234	89994624	378390	2.892333777535501
NC_072425.2	90068990	90628798	559808	4.33255921400581
NC_072425.2	91981633	92447916	466283	3.590091079940361
NC_072425.2	92491742	92942959	451217	3.4704864297630813
NC_072425.2	93745794	94162434	416640	3.195989550088331
NC_072425.2	94635817	94995170	359353	2.741204498003783
NC_072425.2	95937864	97129650	1191786	9.349651183323259
NC_072425.2	97595516	98016702	421186	3.232078939422322
NC_072425.2	98958457	100524809	1566352	12.323223159846744
NC_072425.2	100526784	101165145	638361	4.9561689369167246
NC_072425.2	101165904	101481531	315627	2.3940763330195987
NC_072425.2	103094338	103667809	573471	4.441025849832982
NC_072425.2	103853242	104150135	296893	2.245352483529279
NC_072425.2	104249187	104561041	311854	2.364123568840727
NC_072425.2	106520069	106915233	395164	3.025497749530303
NC_072425.2	107096717	107441331	344614	2.6241958069800924
NC_072425.2	109089825	109708766	618941	4.801999130302974
NC_072425.2	110799890	111663658	863768	6.7456104198923
NC_072425.2	111782603	112225759	443156	3.4064924642062615
NC_072425.2	112295732	112733431	437699	3.3631709073220577
NC_072425.2	114465452	114802495	337043	2.5640918107971515
NC_072425.2	114803062	116578373	1775311	13.9820886912681
NC_072425.2	116578428	116863542	285114	2.1518423830090234
NC_072425.2	117393964	117684955	290991	2.198498199356552
NC_072425.2	118154869	118462234	307365	2.328486686148187
NC_072425.2	118611735	118909978	298243	2.2560697460899672
NC_072425.2	120505149	120944257	439108	3.374356553950213
NC_072425.2	121192120	121881320	689200	5.3597651675262235
NC_072425.2	122932973	123507961	574988	4.453068877465992
NC_072425.2	123859973	124168958	308985	2.3413474012210127
NC_072425.2	125837185	126334603	497418	3.8372629094418604
NC_072425.2	126336728	127015177	678449	5.274416063978106
NC_072425.2	127630912	128209209	578297	4.4793380788091905
NC_072425.2	129197650	129939822	742172	5.78029467298161
NC_072425.2	130431830	130697853	266023	2.0002844129748776
NC_072425.2	131872572	132178398	305826	2.316269006829003
NC_072425.2	133085011	133760468	675457	5.250663434658418
NC_072425.2	136804018	137195243	391225	2.994227158992117
NC_072425.2	138720745	139735613	1014868	7.945149955388578
NC_072425.2	143505285	143942105	436820	3.3561927785880985
NC_072425.2	143942160	144325202	383042	2.9292646704483314
NC_072425.2	144325655	145471423	1145768	8.98432748812493
NC_072425.2	146550977	146866262	315285	2.391361293170891
NC_072425.2	147955453	148407885	452432	3.480131966067701
NC_072425.2	148407967	148703079	295112	2.231213635662179
NC_072425.2	149693156	149989690	296534	2.2425024855594367
NC_072425.2	149989857	150603304	613447	4.758383841037477
NC_072425.2	150603365	150905779	302414	2.2891821180459897
NC_072426.2	12556256	12908072	351816	2.6813704180631115
NC_072426.2	12936405	13426673	490268	3.780501111435253
NC_072426.2	14878088	15321148	443060	3.4057303477575016
NC_072426.2	15545514	15824400	278886	2.1024000783957155
NC_072426.2	16002537	17150003	1147466	8.997807422812372
NC_072426.2	18704844	19630818	925974	7.239446001262793
NC_072426.2	20034281	20450390	416109	3.191774093481127
NC_072426.2	20732134	21348754	616620	4.7835733774115985
NC_072426.2	21970523	22282621	312098	2.366060614814659
NC_072426.2	22461064	23272746	811682	6.332114614161928
NC_072426.2	25022797	25344146	321349	2.4395016488509
NC_072426.2	25817040	26205676	388636	2.97367383101462
NC_072426.2	26749406	27063959	314553	2.3855501552490956
NC_072426.2	27917533	28354125	436592	3.3543827520222935
NC_072426.2	28437344	29125819	688475	5.354009600595483
NC_072426.2	29981711	31118158	1136447	8.910330744178133
NC_072426.2	31118569	31385669	267100	2.008834406884404
NC_072426.2	31388463	32601836	1213373	9.521024181025165
NC_072426.2	33279116	33588439	309323	2.344030686217689
NC_072426.2	33781073	34087208	306135	2.318722069148449
NC_072426.2	35365853	35864407	498554	3.8462812874188543
NC_072426.2	36956745	37274059	317314	2.4074689418639545
NC_072426.2	37287660	37587041	299381	2.265104001492977
NC_072426.2	37677255	37989741	312486	2.3691408354617307
NC_072426.2	38107463	38375518	268055	2.016415877806965
NC_072426.2	38376316	40126695	1750379	13.78416069855471
NC_072426.2	41567292	41877291	309999	2.349397256211041
NC_072426.2	45438419	45759868	321449	2.440295520151692
NC_072426.2	47067779	48165425	1097646	8.60230074075794
NC_072426.2	48185915	49263650	1077735	8.444233026057303
NC_072426.2	49437779	50041209	603430	4.678861752837172
NC_072426.2	50083284	51342328	1259044	9.88359314280975
NC_072426.2	54688017	55018628	330611	2.5130300087302286
NC_072426.2	56184278	57080521	896243	7.003420124824409
NC_072426.2	57081535	57504468	422933	3.2459478710471537
NC_072426.2	57684481	58885477	1200996	9.422766730126176
NC_072426.2	59339713	60015566	675853	5.253807165009554
NC_072426.2	62011525	63440362	1428837	11.231531040563022
NC_072426.2	64637631	65289714	652083	5.065103956811363
NC_072426.2	66711249	67066513	355264	2.7087431005144094
NC_072426.2	69272461	69586405	313944	2.3807154790272738
NC_072426.2	69730128	70364274	634146	4.922707261588354
NC_072426.2	70630528	71093899	463371	3.5669735476613065
NC_072426.2	72000697	72440649	439952	3.3810568277288953
NC_072426.2	72636411	72938629	302218	2.2876261302964376
NC_072426.2	74493513	75243725	750212	5.844121925565263
NC_072426.2	76773063	78067519	1294456	10.16471884784611
NC_072426.2	78238167	78575259	337092	2.5644808077345393
NC_072426.2	80745930	81348038	602108	4.668366774240705
NC_072426.2	81359729	81908168	548439	4.2423039858188005
NC_072426.2	82412313	82774896	362583	2.7668465410193552
NC_072426.2	85514823	85822910	308087	2.3342184369399033
NC_072426.2	88362004	89438992	1076988	8.438302807440389
NC_072426.2	89809178	90989041	1179863	9.254997908129862
NC_072426.2	91234565	91617196	382631	2.9260018594020774
NC_072426.2	91814559	92103741	289182	2.18413706752523
NC_072426.2	92106487	93341351	1234864	9.691635062278312
NC_072426.2	94441772	95568503	1126731	8.83319820859321
NC_072426.2	96774453	97057224	282771	2.1332419784314736
NC_072426.2	97569655	98179321	609666	4.728367567154542
NC_072426.2	102109225	102630251	521026	4.024680046132768
NC_072426.2	102938359	106707809	3769450	29.812985910162947
NC_072426.2	106765718	107774923	1009205	7.900193023624743
NC_072426.2	107776207	108194818	418611	3.211636753426936
NC_072426.2	108195055	108514156	319101	2.4216554220091027
NC_072426.2	108514402	109856583	1342181	10.543593926148954
NC_072426.2	109857483	110914833	1057350	8.282402361390913
NC_072426.2	110984037	111618522	634485	4.925398485298038
NC_072426.2	111687527	112498427	810900	6.325906540589737
NC_072426.2	114735377	115144075	408698	3.132940291379453
NC_072426.2	115222189	115524665	302476	2.28967431825248
NC_072426.2	115946506	116714297	767791	5.983676561531438
NC_072426.2	117435499	117946046	510547	3.9414902725228047
NC_072426.2	118483241	118811747	328506	2.4963190178485632
NC_072426.2	120219693	120724215	504522	3.893659526650104
NC_072426.2	121778147	122610212	832065	6.493929401402303
NC_072426.2	125073545	125636827	563282	4.360138302995314
NC_072426.2	127111865	127579209	467344	3.598514054441761
NC_072426.2	128198492	128556855	358363	2.7333451721259445
NC_072426.2	128731951	129037375	305424	2.31307764419982
NC_072426.2	129456699	130095670	638971	4.961011551851554
NC_072426.2	130950656	131525356	574700	4.450782528119713
NC_072426.2	132751342	134729184	1977842	15.589924175474563
NC_072426.2	135458642	136419935	961293	7.519833405989417
NC_072426.2	137163368	137509889	346521	2.6393349326861903
NC_072426.2	137528454	138050045	521591	4.029165418982242
NC_072426.2	139395768	140024797	629029	4.882084867126842
NC_072426.2	140504067	141348510	844443	6.592194791014301
NC_072426.2	143483149	144754247	1271098	9.979286389407182
NC_072426.2	145645331	146110579	465248	3.581874511977167
NC_072426.2	146853615	147526900	673285	5.233420550005222
NC_072426.2	148243609	148575654	332045	2.5244141231835817
NC_072426.2	149546504	149895020	348516	2.655172665136985
NC_072426.2	150012168	150534576	522408	4.0356513475097096
NC_072426.2	150941496	151217716	276220	2.081235469516608
NC_072426.2	151247055	152493135	1246080	9.780675667375112
NC_072426.2	152616933	155509092	2892159	22.848424436734327
NC_072426.2	158865333	159237010	371677	2.8390411971133536
NC_072426.2	159931767	161208064	1276297	10.020559758335343
NC_072426.2	161354531	161773348	418817	3.2132721283065666
NC_072426.2	161968001	162348702	380701	2.9106801432967977
NC_072426.2	162385382	162973559	588177	4.557772563327411
NC_072426.2	163111844	167215488	4103644	32.4660561651308
NC_072427.2	7853281	8538113	684832	5.325088869107641
NC_072427.2	8548679	10143890	1595211	12.552326478542225
NC_072427.2	10155270	11996270	1841000	14.503574810045167
NC_072427.2	12251135	13060781	809646	6.31595139447781
NC_072427.2	13061519	13401305	339786	2.5858677005778685
NC_072427.2	14633443	15185898	552455	4.274185857258596
NC_072427.2	18581212	19539609	958397	7.496842893118489
NC_072427.2	20360323	20673753	313430	2.3766349805412044
NC_072427.2	23785143	24428199	643056	4.993441194488895
NC_072427.2	25982391	26345662	363271	2.772308375568802
NC_072427.2	27977511	28247576	270065	2.0323726909528785
NC_072427.2	32891297	33165561	274264	2.065707346873123
NC_072427.2	35314386	35869220	554834	4.293072055504431
NC_072427.2	35916346	36519073	602727	4.673280837592606
NC_072427.2	38988507	39291354	302847	2.2926195807784175
NC_072427.2	43613577	44075877	462300	3.558471186029827
NC_072427.2	44363924	45003471	639547	4.965584250544114
NC_072427.2	45004712	45390043	385331	2.9474363845234537
NC_072427.2	45891187	46238927	347740	2.649012223842841
NC_072427.2	46239902	46572036	332134	2.5251206686412866
NC_072427.2	49440232	50175827	735595	5.728081757528538
NC_072427.2	50930521	51210267	279746	2.109227371582524
NC_072427.2	51399113	52129533	730420	5.686998917712567
NC_072427.2	60048809	60320161	271352	2.0425898145940677
NC_072427.2	60506822	61352198	845376	6.599601610250688
NC_072427.2	62064527	62885952	821425	6.409461494998065
NC_072427.2	63522562	64518420	995858	7.794235021108073
NC_072427.2	67068884	67471771	402887	3.086808430090447
NC_072427.2	69404728	69700571	295843	2.2370168348709663
NC_072427.2	69992958	70703057	710099	5.525676330678683
NC_072427.2	71216401	72018695	802294	6.257585976443603
NC_072427.2	72148616	74341613	2192997	17.297977972692973
NC_072427.2	74560691	74862739	302048	2.286276549085092
NC_072427.2	75125700	75408744	283044	2.135409247082635
NC_072427.2	75410400	75696499	286099	2.1596620153218216
NC_072427.2	75923008	76334839	411831	3.1578122792332577
NC_072427.2	76402197	76904154	501957	3.8732967277847963
NC_072427.2	78038620	78409933	371313	2.8361515055784716
NC_072427.2	78658258	79031252	372994	2.8494964821447804
NC_072427.2	79184535	79782956	598421	4.6390967393805145
NC_072427.2	82359084	84054520	1695436	13.347983989760719
NC_072427.2	84832842	85128033	295191	2.231840793989804
NC_072427.2	89180041	89479663	299622	2.267017231327885
NC_072427.2	89633296	89957696	324400	2.4637226622380552
NC_072427.2	92023055	92449935	426880	3.2772819712894026
NC_072427.2	94314618	95177881	863263	6.741601369823302
NC_072427.2	98652209	98948660	296451	2.24184357237978
NC_072427.2	100182142	100448523	266381	2.003126472231712
NC_072427.2	101286679	101980186	693507	5.393957204451322
NC_072427.2	102347836	103235120	887284	6.93229719498648
NC_072427.2	103731940	104018067	286127	2.1598842992860434
NC_072427.2	104862823	107988010	3125187	24.698366851543238
NC_072427.2	108249733	108549932	300199	2.271597868733453
NC_072427.2	108549987	111012553	2462566	19.438008899524185
NC_072427.2	111175755	111619049	443294	3.407588006601354
NC_072427.2	111933595	112851425	917830	7.1747931225263155
NC_072427.2	113714963	114479014	764051	5.953985774881828
NC_072427.2	117524585	117791484	266899	2.007238725569813
NC_072427.2	119159982	119900412	740430	5.766465434921818
NC_072427.2	124639072	124993942	354870	2.7056152475892903
NC_072427.2	125005959	126428350	1422391	11.180358096513988
NC_072427.2	126428593	127055268	626675	4.8633971367062045
NC_072427.2	128449470	128742031	292561	2.210961978778982
NC_072427.2	131456274	132334471	878197	6.860158109883536
NC_072427.2	132750520	133574388	823868	6.428855770876407
NC_072427.2	135817593	136091853	274260	2.065675592021091
NC_072427.2	136251818	136669853	418035	3.2070640547343756
NC_072427.2	137112668	137459087	346419	2.6385251839593824
NC_072427.2	138128340	138629850	501510	3.8697481230702575
NC_072427.2	138630426	139129504	499078	3.850441173035003
NC_072427.2	139130418	139505545	375127	2.8664297569906676
NC_072427.2	141728389	142228957	500568	3.8622698554167996
NC_072427.2	149589467	149942658	353191	2.6922861484489973
NC_072427.2	150664621	151055321	390700	2.990059334662961
NC_072427.2	152467880	152792940	325060	2.4689622128232807
NC_072428.2	26470	8575012	8548542	67.75282573659563
NC_072428.2	11176439	11452510	276071	2.080052601278429
NC_072428.2	12212450	12531489	319039	2.421163221802612
NC_072428.2	13907658	16591076	2683418	21.191289544748695
NC_072428.2	16592996	19671543	3078547	24.328105276853982
NC_072428.2	23911110	24199901	288791	2.1810330307391346
NC_072428.2	24990202	25360359	370157	2.826974353341319
NC_072428.2	25402835	25729521	326686	2.481870560174154
NC_072428.2	26293624	26568533	274909	2.070827816763229
NC_072428.2	26568887	27990183	1421296	11.171665205770319
NC_072428.2	28295934	28596807	300873	2.2769485613007894
NC_072428.2	29364228	29645945	281717	2.1248745749211286
NC_072428.2	30365065	30754998	389933	2.9839703417858883
NC_072428.2	30756694	31220660	463966	3.571697081901017
NC_072428.2	31802374	33472288	1669914	13.145372156372659
NC_072428.2	34071579	34637436	565857	4.380580488990701
NC_072428.2	36542526	36910676	368150	2.81104135633443
NC_072428.2	40225080	40495551	270471	2.035595808434093
NC_072428.2	40558486	40952710	394224	3.0180353593028606
NC_072428.2	42915629	43228560	312931	2.3726735627502538
NC_072428.2	44966211	45403918	437707	3.363234417026121
NC_072428.2	59927464	63521558	3594094	28.420884951946633
NC_072428.2	66106705	66413166	306461	2.32131008958903
NC_072428.2	68145428	68932569	787141	6.137290658234634
NC_072428.2	72171081	73218514	1047433	8.2036741444914
NC_072428.2	74050580	74500754	450174	3.462206352095824
NC_072428.2	76388752	77268400	879648	6.871677182458024
NC_072428.2	77278020	78512945	1234925	9.692119323771795
NC_072428.2	81495147	82012168	517021	3.99288550053606
NC_072428.2	82642719	84556704	1913985	15.082981778928
NC_072428.2	85056154	85682226	626072	4.858610092762431
NC_072428.2	85969798	86299399	329601	2.505011908592232
NC_072428.2	87178127	87504330	326203	2.47803616179133
NC_072428.2	88368393	89039156	670763	5.213399115799255
NC_072428.2	89819259	90472044	652785	5.070676933342921
NC_072428.2	90472345	90909561	437216	3.3593365089392337
NC_072428.2	90909678	91307359	397681	3.04547949017123
NC_072428.2	94377258	94796432	419174	3.216106248850393
NC_072428.2	96382095	96765329	383234	2.9307889033458516
NC_072428.2	98748650	100862742	2114092	16.67157382280327
NC_072428.2	102671812	102959883	288071	2.175317157373434
NC_072428.2	103309617	104033621	724004	5.636064135053771
NC_072428.2	104075306	104583818	508512	3.925334991551693
NC_072428.2	105245445	106105554	860109	6.716562668996331
NC_072428.2	108066431	108369776	303345	2.2965730598563603
NC_072428.2	108673866	110208315	1534449	12.069954398755165
NC_072428.2	110209430	110674312	464882	3.578968943016269
NC_072428.2	111328473	111821350	492877	3.801213213672909
NC_072428.2	113976258	114397811	421553	3.2349924470962277
NC_072428.2	114398393	114665981	267588	2.012708498832268
NC_072428.2	114950353	116399416	1449063	11.392099449861153
NC_072428.2	120588628	121029876	441248	3.3913453997871557
NC_072428.2	121461314	122062180	600866	4.658506892684872
NC_072428.2	122441090	122725617	284527	2.147182358473376
NC_072428.2	125943189	126998917	1055728	8.269525768892072
NC_072428.2	128119245	128478879	359634	2.7434352763590075
NC_072428.2	134620897	135931212	1310315	10.290618897438668
NC_072428.2	135931309	136612179	680870	5.293635688170274
NC_072428.2	142278588	143202600	924012	7.223870246341259
NC_072428.2	143542345	143813539	271194	2.041335497938817
NC_072428.2	145339103	145809675	470572	3.6241402200313173
NC_072429.2	81539	6135885	6054346	47.95211950710076
NC_072429.2	11266963	11960011	693048	5.3903133351806884
NC_072429.2	12135035	12613905	478870	3.6900156605710137
NC_072429.2	12824765	13096036	271271	2.0419467788404266
NC_072429.2	13104475	13386362	281887	2.1262241561324746
NC_072429.2	14944869	15270454	325585	2.4731300371524374
NC_072429.2	17136266	17425873	289607	2.187511020553595
NC_072429.2	17538466	17850687	312221	2.3670370765146327
NC_072429.2	18939071	19243475	304404	2.3049801569317445
NC_072429.2	19532883	23149320	3616437	28.598259616682526
NC_072429.2	23426578	23935656	509078	3.9298283031141743
NC_072429.2	23938552	24655861	717309	5.582914451465766
NC_072429.2	25521621	26074728	553107	4.279361898139758
NC_072429.2	26905563	27518280	612717	4.752588580541698
NC_072429.2	28153190	29006926	853736	6.665969250996875
NC_072429.2	30558230	31864544	1306314	10.258856106693992
