chr	start	end	length	zscore
NC_060926.1	39788236	40124260	336024	2.166707707911588
NC_060926.1	40439273	42053696	1614423	10.779643262109937
NC_060926.1	45014336	45394541	380205	2.46436759791466
NC_060926.1	47911688	48352187	440499	2.870585325169481
NC_060926.1	49150313	49917949	767636	5.074599798267306
NC_060926.1	51024431	53666756	2642325	17.704909694602133
NC_060926.1	56381340	58053520	1672180	11.168768502980615
NC_060926.1	58246142	60408745	2162603	14.472886930245199
NC_060926.1	64115942	64463701	347759	2.2457697212020538
NC_060926.1	64646309	64999265	352956	2.2807833797508863
NC_060926.1	65441656	66444934	1003278	6.66218658444471
NC_060926.1	66578179	67407161	828982	5.487905146994778
NC_060926.1	67419743	68053450	633707	4.172282254340698
NC_060926.1	71699185	72145318	446133	2.9085431762882266
NC_060926.1	75720075	76753936	1033861	6.868232903359265
NC_060926.1	76754155	77523325	769170	5.0849347900344615
NC_060926.1	77527125	79026384	1499259	10.00375082933762
NC_060926.1	79159731	79523531	363800	2.3538424740944572
NC_060926.1	79910096	80302400	392304	2.5458819821329253
NC_060926.1	80648105	84425448	3777343	25.351846908144307
NC_060926.1	87027002	87760137	733135	4.84215680546506
NC_060926.1	89340186	89818475	478289	3.125187240997916
NC_060926.1	90790944	94981502	4190558	28.13579320740461
NC_060926.1	103302264	105316691	2014427	13.474583318713202
NC_060926.1	105847683	106316405	468722	3.0607316567499496
NC_060926.1	107305415	107997503	692088	4.5656115596590325
NC_060926.1	111587290	112193212	605922	3.9850868526129113
NC_060926.1	114382096	114868275	486179	3.178344402042805
NC_060926.1	115132565	115489690	357125	2.308871111613515
NC_060926.1	116267112	118248049	1980937	13.248951718790092
NC_060926.1	118541533	119276300	734767	4.853152050943547
NC_060926.1	120784616	121233044	448428	2.9240052402423484
NC_060926.1	122200641	124463115	2262474	15.145746097636087
NC_060926.1	125352046	127093330	1741284	11.634341691427512
NC_060926.1	128754512	130409773	1655261	11.05478041581731
NC_060926.1	131968170	132473219	505049	3.3054769278878053
NC_060926.1	133956925	134693876	736951	4.867866276510345
NC_060926.1	136562541	137328183	765642	5.061165656426557
NC_060926.1	138459913	138995914	536001	3.5140093041440035
NC_060926.1	139225901	140678944	1453043	9.692380568900283
NC_060926.1	141926811	142255681	328870	2.1185091869844483
NC_060926.1	142255804	142576017	320213	2.0601845300559813
NC_060926.1	142576210	143333651	757441	5.005913200440608
NC_060926.1	144965357	148295626	3330269	22.339782951619252
NC_060926.1	148426407	148909116	482709	3.1549660308354834
NC_060926.1	150037543	150920371	882828	5.850680874957146
NC_060926.1	150937799	151702645	764846	5.055802779342687
NC_060926.1	153212394	153930792	718398	4.742869469303016
NC_060926.1	153931119	154397338	466219	3.0438682379799427
NC_060926.1	155308331	156778435	1470104	9.80732535021674
NC_060926.1	157035699	157711237	675538	4.454109529837371
NC_060926.1	160950897	161618797	667900	4.40265016405019
NC_060926.1	163295382	164066808	771426	5.100134099960604
NC_060926.1	164192212	164950376	758164	5.010784255882363
NC_060926.1	166935141	167361438	426297	2.7749024352886806
NC_060926.1	167717258	168326881	609623	4.0100215361397975
NC_060926.1	172588781	172913474	324693	2.09036755685967
NC_060926.1	173853885	174396278	542393	3.5570740156014096
NC_060926.1	175670176	176418080	747904	4.941659734675702
NC_060926.1	176825787	177695041	869254	5.759228998655078
NC_060926.1	180476617	181471682	995065	6.606853281065537
NC_060926.1	181552885	181948139	395254	2.565756966300533
NC_060926.1	183650162	185087648	1437486	9.587568660867921
NC_060926.1	185428013	186227960	799947	5.29228814180614
NC_060926.1	186322296	186975668	653372	4.3047709199868
NC_060926.1	187338410	187835406	496996	3.2512215897516215
NC_060926.1	187992710	188966511	973801	6.463591700272315
NC_060926.1	189082843	189463399	380556	2.466732384166467
NC_060926.1	192683215	196141759	3458544	23.204007898771742
NC_060926.1	198630737	199756267	1125530	7.4858328774814344
NC_060926.1	200447435	200792670	345235	2.2287648194939043
NC_060926.1	204441485	205028297	586812	3.856337378903427
NC_060926.1	207649337	208029634	380297	2.464987427929379
NC_060926.1	208973434	210133290	1159856	7.71709684579916
NC_060926.1	211158714	211864101	705387	4.655210683199715
NC_060926.1	212605518	213019091	413573	2.6891772493399904
NC_060926.1	213019173	213488197	469024	3.0627663161460914
NC_060926.1	215920828	216430293	509465	3.3352287685942983
NC_060926.1	217342474	218287783	945309	6.271633039627071
NC_060926.1	220126453	221911099	1784646	11.926483746843033
NC_060926.1	222057316	222686282	628966	4.140340796734384
NC_060926.1	223536173	224080525	544352	3.5702723525452544
NC_060926.1	224521738	224862724	340986	2.200138105009781
NC_060926.1	225524643	225890730	366087	2.3692506397864292
NC_060926.1	226180479	227277870	1097391	7.2962524776535345
NC_060926.1	228663890	229508242	844352	5.591457183149396
NC_060926.1	234558962	234984944	425982	2.772780191216546
NC_060926.1	234985722	235523968	538246	3.529134503959691
NC_060926.1	235542782	235984181	441399	2.8766488796612935
NC_060926.1	237072077	237577055	504978	3.304998580811229
NC_060926.1	238936657	239338854	402197	2.6125339205634814
NC_060926.1	239843315	240454206	610891	4.018564410690485
NC_060927.1	397569	1141766	744197	4.916684627452204
NC_060927.1	1397747	2565138	1167391	7.767862271461168
NC_060927.1	3174035	3840608	666573	4.393709789816151
NC_060927.1	5209846	6851972	1642126	10.966286206650693
NC_060927.1	7731307	8493082	761775	5.035112583960069
NC_060927.1	10443876	10810543	366667	2.373158263792264
NC_060927.1	15862572	16178218	315646	2.0294153596514177
NC_060927.1	17511103	18351295	840192	5.563430086831686
NC_060927.1	18423080	19152845	729765	4.819452162534607
NC_060927.1	19538146	19883711	345565	2.2309881228075685
NC_060927.1	20188013	21431342	1243329	8.279478050349226
NC_060927.1	21761149	23213737	1452588	9.689315105240533
NC_060927.1	24501203	25177210	676007	4.457269315455882
NC_060927.1	25797257	26712279	915022	6.067580956412046
NC_060927.1	26713056	27111811	398755	2.589344193273683
NC_060927.1	27724382	28243852	519470	3.4026352826949466
NC_060927.1	28578217	29284041	705824	4.658154875769628
NC_060927.1	30006265	30609389	603124	3.9662359354261434
NC_060927.1	30897094	31535464	638370	4.203698203891055
NC_060927.1	33867256	35682437	1815181	12.132206676184692
NC_060927.1	35794629	36382134	587505	3.861006315862123
NC_060927.1	39526359	39914197	387838	2.5157932772879983
NC_060927.1	40553370	41239465	686095	4.525235024026331
NC_060927.1	43734117	44257641	523524	3.4299482270391772
NC_060927.1	55108477	55504300	395823	2.569590480195912
NC_060927.1	59090046	59792584	702538	4.6360161645917435
NC_060927.1	60055763	60578597	522834	3.4252995019287877
NC_060927.1	60578700	61605451	1026751	6.820330822873946
NC_060927.1	62918703	63244213	325510	2.095871916881682
NC_060927.1	64242516	64565802	323286	2.0808882000041367
NC_060927.1	64731321	65400020	668699	4.408033252982365
NC_060927.1	65665720	66082019	416299	2.7075430821674136
NC_060927.1	66544947	67043351	498404	3.260707683889924
NC_060927.1	67053378	67405623	352245	2.2759931717023543
NC_060927.1	67699900	68051994	352094	2.2749758420042836
NC_060927.1	68052112	68462888	410776	2.670333069435991
NC_060927.1	69422848	69776495	353647	2.2854388421440444
NC_060927.1	70348798	70995747	646949	4.261497352763565
NC_060927.1	71234818	71698694	463876	3.0280827844529243
NC_060927.1	71824283	72419967	595684	3.9161105516271606
NC_060927.1	73107217	73424862	317645	2.04288318790601
NC_060927.1	73666313	74306450	640137	4.215602982543314
NC_060927.1	74563112	75717570	1154458	7.680728993413823
NC_060927.1	75990843	76365014	374171	2.423714833688442
NC_060927.1	76365144	77094760	729616	4.818448307402074
NC_060927.1	77152283	77532260	379977	2.462831497443401
NC_060927.1	77700899	78654200	953301	6.325477403514365
NC_060927.1	79180395	79645537	465142	3.0366121844380736
NC_060927.1	79645625	81543841	1898216	12.691636950882074
NC_060927.1	81814936	85024623	3209687	21.527387920806223
NC_060927.1	85024684	85576902	552218	3.623267818803695
NC_060927.1	86138621	87021358	882737	5.850067782225197
NC_060927.1	87350814	88066591	715777	4.725211051166305
NC_060927.1	88543740	89183787	640047	4.214996627094132
NC_060927.1	89555872	96572419	7016547	47.17528020158517
NC_060927.1	96824972	99518445	2693473	18.049508233654603
NC_060927.1	101609637	102495743	886106	5.872765687872881
NC_060927.1	104572187	105150399	578212	3.798396747092775
NC_060927.1	105192912	108085436	2892524	19.390571106043218
NC_060927.1	108587690	110097290	1509600	10.073421070448545
NC_060927.1	112057787	113792443	1734656	11.589686981236698
NC_060927.1	113913811	114263060	349249	2.255808272527388
NC_060927.1	117101586	118343836	1242250	8.272208522241819
NC_060927.1	118806742	119165100	358358	2.3171781812672982
NC_060927.1	119165255	121622266	2457011	16.45639687560688
NC_060927.1	128321422	128704414	382992	2.483144404990973
NC_060927.1	132721014	133117622	396608	2.574879247169326
NC_060927.1	135466858	135974074	507216	3.320076619647536
NC_060927.1	138004576	138747271	742695	4.906565228733646
NC_060927.1	139750867	140505389	754522	4.98624707203883
NC_060927.1	146736465	148826271	2089806	13.982432956533566
NC_060927.1	149360375	150146184	785809	5.197036438022535
NC_060927.1	150168801	151492065	1323264	8.818022748463699
NC_060927.1	152722230	153160646	438416	2.8565515651623192
NC_060927.1	154649365	155068089	418724	2.7238809928814636
NC_060927.1	155227225	155606171	378946	2.455885358908892
NC_060927.1	155607290	155933262	325972	2.0989845415208124
NC_060927.1	155933811	156893005	959194	6.365180210870199
NC_060927.1	157203577	157858126	654549	4.312700701805537
NC_060927.1	160269920	160872767	602847	3.964369708099219
NC_060927.1	162048238	162537799	489561	3.2011298923664824
NC_060927.1	164278715	167762280	3483565	23.372581450926894
NC_060927.1	167973716	168556311	582595	3.827926257467902
NC_060927.1	168614214	170018676	1404462	9.365076634715017
NC_060927.1	170879172	171868876	989704	6.57073470814264
NC_060927.1	173311257	173650719	339462	2.189870486070312
NC_060927.1	175903522	176390410	486888	3.1831211355257993
NC_060927.1	176593692	177062266	468574	3.059734538900185
NC_060927.1	177068252	177646946	578694	3.8016441173872795
NC_060927.1	178598191	179828488	1230297	8.191677781307781
NC_060927.1	179934368	181549137	1614769	10.781974361947901
NC_060927.1	182839711	183404123	564412	3.7054222448849847
NC_060927.1	183791384	184516936	725552	4.7910679902301565
NC_060927.1	184517887	185598865	1080978	7.185673455571182
NC_060927.1	190551203	191014567	463364	3.02463329567536
NC_060927.1	191691056	192007727	316671	2.036321074489315
NC_060927.1	193678942	194028236	349294	2.256111450251978
NC_060927.1	194270580	194839874	569294	3.738313659361683
NC_060927.1	195613805	195936763	322958	2.078678371256009
NC_060927.1	196388766	196766872	378106	2.4502260413832
NC_060927.1	197384673	197767366	382693	2.4811299574431374
NC_060928.1	3766890	4158245	391355	2.5394883007854476
NC_060928.1	10710631	11375142	664511	4.379817512747131
NC_060928.1	11376063	13348241	1972178	13.189939859019221
NC_060928.1	13607290	14984453	1377163	9.181155552412807
NC_060928.1	16880093	17468879	588786	3.8696367750888028
NC_060928.1	18004104	20236507	2232403	14.943149267499097
NC_060928.1	20965514	21285380	319866	2.0578466929352492
NC_060928.1	21285480	21679563	394083	2.557867608178408
NC_060928.1	21930490	22369549	439059	2.860883637982581
NC_060928.1	22800661	23777594	976933	6.484692869903823
NC_060928.1	27008094	30710401	3702307	24.8463081583136
NC_060928.1	31131827	36021028	4889201	32.84274865276384
NC_060928.1	36312814	37213405	900591	5.970355228777217
NC_060928.1	38106407	38649731	543324	3.563346425859051
NC_060928.1	40412512	40724560	312048	2.0051746162497053
NC_060928.1	42997915	44141602	1143687	7.608161720712366
NC_060928.1	44689128	46009927	1320799	8.801415346438903
NC_060928.1	46355879	46702112	346233	2.2354886276970474
NC_060928.1	49028519	55329201	6300682	42.35229527238372
NC_060928.1	55580963	56084529	503566	3.295485537541852
NC_060928.1	57061289	57497346	436057	2.840658315111002
NC_060928.1	57784022	58146755	362733	2.346653793380275
NC_060928.1	58227250	58568424	341174	2.201404714170293
NC_060928.1	60601738	64637026	4035288	27.08969531191159
NC_060928.1	65508213	67714024	2205811	14.763991444114346
NC_060928.1	67846355	68761050	914695	6.065377864946687
NC_060928.1	69108097	70915735	1807638	12.081387352260535
NC_060928.1	75912100	76401733	489633	3.201614976725827
NC_060928.1	78386383	78822677	436294	2.8422550511271796
NC_060928.1	80506715	80946703	439988	2.867142573674685
NC_060928.1	82274842	82660975	386133	2.5043062101673983
NC_060928.1	82743970	83243847	499877	3.27063170140819
NC_060928.1	84789202	85684598	895396	5.935355044793923
NC_060928.1	86934842	87823287	888445	5.888524192268824
NC_060928.1	88190591	88900114	709523	4.683076084730977
NC_060928.1	89523883	89923394	399511	2.5944375790468057
NC_060928.1	93284669	93639571	354902	2.2938941320187385
NC_060928.1	94925313	95631203	705890	4.6585995364323605
NC_060928.1	97145359	97523866	378507	2.452927691773441
NC_060928.1	97979236	98366466	387230	2.5116970093646405
NC_060928.1	99156514	100763563	1607049	10.729962538973687
NC_060928.1	103833221	104341143	507922	3.3248331412822245
NC_060928.1	104661487	105105127	443640	2.891747130345906
NC_060928.1	106510180	106901607	391427	2.5399733851447928
NC_060928.1	107031612	107783531	751919	4.968709924991955
NC_060928.1	107803009	108544872	741863	4.900959809470104
NC_060928.1	109678509	110229030	550521	3.6118346499452443
NC_060928.1	110340669	110916558	575889	3.7827460392211307
NC_060928.1	111470091	111924867	454776	2.966773511257932
NC_060928.1	113934856	115453941	1519085	10.137324197509479
NC_060928.1	117287500	117925868	638368	4.203684729325518
NC_060928.1	118380075	120385988	2005913	13.417222093220657
NC_060928.1	120387095	121358802	971707	6.449483830154699
NC_060928.1	121657700	121990841	333141	2.1472841216894825
NC_060928.1	122933817	123364219	430402	2.8025589810541143
NC_060928.1	123370831	123989216	618385	4.069053607758976
NC_060928.1	126706645	127971479	1264834	8.4243633162897
NC_060928.1	128013000	128618709	605709	3.9836518113831825
NC_060928.1	128794085	130936004	2141919	14.333532973457812
NC_060928.1	131591889	132114559	522670	3.424194587554724
NC_060928.1	132415958	136473381	4057423	27.238825065996334
NC_060928.1	136531382	137522374	990992	6.579412328348701
NC_060928.1	137523484	140844435	3320951	22.27700495078069
NC_060928.1	140855492	141495425	639933	4.214228576858503
NC_060928.1	141565533	142335896	770363	5.092972368377497
NC_060928.1	144553690	145036783	483093	3.157553147418657
NC_060928.1	145748518	146502627	754109	4.983464574255365
NC_060928.1	147458008	147964067	506059	3.3122815834841726
NC_060928.1	148497371	148832066	334695	2.157753859112012
NC_060928.1	150266262	150809815	543553	3.564889263613079
NC_060928.1	151760971	152673556	912585	6.051162198304771
NC_060928.1	153064332	153400346	336014	2.1666403350839016
NC_060928.1	155084084	155646038	561954	3.688862003839568
NC_060928.1	157113348	157566279	452931	2.9543432245497163
NC_060928.1	158159883	158545841	385958	2.503127185682879
NC_060928.1	159286605	160108743	822138	5.441795183725929
NC_060928.1	160708626	161479637	771011	5.097338127611602
NC_060928.1	162708905	164735991	2027086	13.559870581281928
NC_060928.1	165458946	166474853	1015907	6.747271728530375
NC_060928.1	167336328	168118139	781811	5.170100781513351
NC_060928.1	168843699	169220521	376822	2.441575370308214
NC_060928.1	169446890	170092147	645257	4.250097870318958
NC_060928.1	170591488	171451634	860146	5.697865827197936
NC_060928.1	173450668	175166854	1716186	11.465249368499169
NC_060928.1	175696647	176037059	340412	2.196270904700558
NC_060928.1	176869081	177577252	708171	4.673967278427721
NC_060928.1	178316008	178973336	657328	4.3314236106197
NC_060928.1	179667368	180022969	355601	2.298603492674046
NC_060928.1	180131321	180648744	517423	3.3888440648674574
NC_060928.1	180781046	185665831	4884785	32.81299681205734
NC_060928.1	189031345	189417031	385686	2.501294644769798
NC_060928.1	190056530	191350751	1294221	8.622351845012913
NC_060928.1	191495044	193305994	1810950	12.103701232790405
NC_060929.1	1846725	2662579	815854	5.39945809880754
NC_060929.1	2666426	3514803	848377	5.618574746293335
NC_060929.1	3519734	5068101	1548367	10.33460531154198
NC_060929.1	5416900	6301266	884366	5.861042815855377
NC_060929.1	6685587	7335145	649558	4.279074923507053
NC_060929.1	7839178	8982761	1143583	7.607461043304423
NC_060929.1	9569819	10166765	596946	3.924613002481235
NC_060929.1	11841253	13629016	1787763	11.94748385723301
NC_060929.1	14810887	15440087	629200	4.141917320902255
NC_060929.1	15555466	15867255	311789	2.003429660012617
NC_060929.1	16874933	17214597	339664	2.1912314171895853
NC_060929.1	17655737	19475054	1819317	12.160072077715954
NC_060929.1	19840883	21487106	1646223	10.993888854153976
NC_060929.1	22186331	23616746	1430415	9.53992933441058
NC_060929.1	23635484	24591860	956376	6.346194548028058
NC_060929.1	24698699	26985853	2287154	15.31202223636712
NC_060929.1	27093093	29032724	1939631	12.970661516746977
NC_060929.1	29033522	31381062	2347540	15.71885979363666
NC_060929.1	32900333	33555685	655352	4.318110739868787
NC_060929.1	34417765	34934019	516254	3.38096818131087
NC_060929.1	35477310	35864990	387680	2.5147287866105468
NC_060929.1	38084724	38507858	423134	2.7535924098913442
NC_060929.1	39643834	40937409	1293575	8.617999560344344
NC_060929.1	42296447	42680073	383626	2.487415842266316
NC_060929.1	43958034	44558578	600544	3.9488537458829476
NC_060929.1	44642244	45062668	420424	2.7353343735882203
NC_060929.1	45068905	45515666	446761	2.912774189866958
NC_060929.1	45949267	51218412	5269145	35.40253881702737
NC_060929.1	51661253	52202851	541598	3.5517178758003083
NC_060929.1	52212797	53616058	1403261	9.356985158109831
NC_060929.1	53937515	54308598	371083	2.402910104498757
NC_060929.1	55434158	55806982	372824	2.41463971379903
NC_060929.1	57060474	57643899	583425	3.8335182021659064
NC_060929.1	58311425	59273034	961609	6.381450748756563
NC_060929.1	61003904	61415902	411998	2.6785660289793185
NC_060929.1	62363420	63125700	762280	5.038514911758253
NC_060929.1	63447028	64780588	1333560	8.887389811850033
NC_060929.1	67000077	67418735	418658	2.7234363322187307
NC_060929.1	68018793	69048904	1030111	6.8429680929767125
NC_060929.1	69119902	69916736	796834	5.2713149805472375
NC_060929.1	70480127	70796830	316703	2.036536667537913
NC_060929.1	70861904	71357641	495737	3.2427393507458526
NC_060929.1	72201934	72588708	386774	2.5086248084221223
NC_060929.1	72942662	73297886	355224	2.2960635370702533
NC_060929.1	74422352	75115691	693339	4.574039900402652
NC_060929.1	76194013	76613134	419121	2.7265556941406297
NC_060929.1	82764113	83542911	778798	5.149801348531317
NC_060929.1	84873002	87101064	2228062	14.913902723000255
NC_060929.1	87102475	87749574	647099	4.262507945178867
NC_060929.1	87893900	88670480	776580	5.134858055350383
NC_060929.1	88749773	89203738	453965	2.961309574932532
NC_060929.1	89304905	90880621	1575716	10.518863257982622
NC_060929.1	91866944	94069086	2202142	14.739272353636057
NC_060929.1	96463042	96893988	430946	2.8062240628802764
NC_060929.1	97684006	99272909	1588903	10.607707805853211
NC_060929.1	99429706	101043853	1614147	10.777783772065781
NC_060929.1	101411212	102744940	1333728	8.888521675355172
NC_060929.1	103006909	103374208	367299	2.37741622650207
NC_060929.1	104068560	107884223	3815663	25.610019583840142
NC_060929.1	108884242	109270838	386596	2.5074255720892973
NC_060929.1	110371455	110925152	553697	3.6332322600185734
NC_060929.1	114106716	114873944	767228	5.071850986897684
NC_060929.1	115009052	115639708	630656	4.151726804613454
NC_060929.1	117017370	117531611	514241	3.3674060310975165
NC_060929.1	117531746	119353975	1822229	12.179691045138352
NC_060929.1	120155887	120982503	826616	5.47196473596408
NC_060929.1	121204698	122368830	1164132	7.745905466918038
NC_060929.1	122980432	123291934	311502	2.0014960598580056
NC_060929.1	124130627	125154349	1023722	6.799923593367613
NC_060929.1	125265054	126877102	1612048	10.763642215534322
NC_060929.1	129056421	129484992	428571	2.79022301630466
NC_060929.1	129631708	129979027	347319	2.2428053167838344
NC_060929.1	130704629	131678440	973811	6.463659073100002
NC_060929.1	134127360	134480505	353145	2.282056726194167
NC_060929.1	136887758	137501337	613579	4.036674226772697
NC_060929.1	143936960	144344055	407095	2.6455331315644783
NC_060929.1	144352351	144692593	340242	2.1951255666298826
NC_060929.1	145006262	146238638	1232376	8.205684592183868
NC_060929.1	152463565	152925160	461595	3.012715042457564
NC_060929.1	152938079	154022976	1084897	7.212076866741641
NC_060929.1	155551452	156848390	1296938	8.640657042295418
NC_060929.1	158381141	159228053	846912	5.608704627037219
NC_060929.1	159855280	160445471	590191	3.8791026573787986
NC_060929.1	161314504	161822899	508395	3.32801987603181
NC_060929.1	162682217	163974424	1292207	8.60878295751679
NC_060929.1	164053518	167819511	3765993	25.275378748719785
NC_060929.1	171997155	172314270	317115	2.0393124280386092
NC_060929.1	174647786	175265635	617849	4.065442424194964
NC_060929.1	175270538	175985539	715001	4.7199829197378085
NC_060930.1	516154	1176218	660064	4.3498568162748095
NC_060930.1	2109056	2536883	427827	2.7852104779247617
NC_060930.1	4004848	4584711	579863	3.809520000943867
NC_060930.1	6523799	7051521	527722	3.4582313401020977
NC_060930.1	7971266	8282835	311569	2.0019474578035075
NC_060930.1	8304693	10266149	1961456	13.117702713173427
NC_060930.1	12164450	12587173	422723	2.750823386673417
NC_060930.1	14007693	15119734	1112041	7.394953670214703
NC_060930.1	15536062	16001899	465837	3.041294595962307
NC_060930.1	16200989	16973886	772897	5.1100446429133335
NC_060930.1	18336783	19709398	1372615	9.150514390380849
NC_060930.1	21103167	21467195	364028	2.3553785745657163
NC_060930.1	21468617	22159868	691251	4.559972453981647
NC_060930.1	22442775	24005994	1563219	10.434667435222423
NC_060930.1	26506972	27001187	494215	3.232485206371921
NC_060930.1	27341426	27677202	335776	2.1650368617849556
NC_060930.1	28458091	28778864	320773	2.0639574084064423
NC_060930.1	39761719	40219841	458122	2.989316459401937
NC_060930.1	40261034	40856939	595905	3.917599491119039
NC_060930.1	43614140	43947302	333162	2.147425604627625
NC_060930.1	44281342	44664717	383375	2.4857247842913774
NC_060930.1	45382119	45727467	345348	2.229526132446765
NC_060930.1	47910726	49273760	1363034	9.085964484174122
NC_060930.1	49892777	50557091	664314	4.378490268041701
NC_060930.1	50686141	51462456	776315	5.133072675416683
NC_060930.1	54230087	54710192	480105	3.13742214650584
NC_060930.1	57485020	62825689	5340669	35.88441622977447
NC_060930.1	63430842	64357446	926604	6.145612165438902
NC_060930.1	66649189	69813456	3164267	21.221380537452756
NC_060930.1	72136976	72469374	332398	2.142278320592353
NC_060930.1	72482483	73068190	585707	3.8488926814440356
NC_060930.1	73799239	74180507	381268	2.4715293294977676
NC_060930.1	75001652	76262368	1260716	8.396619185848273
NC_060930.1	77249482	78639693	1390211	9.269063617978551
NC_060930.1	79100730	80045272	944542	6.266465543743493
