chr	start	end	length	zscore
NC_072423.2	84073256	84084084	10828	-0.2147698418392463
NC_072423.2	84085080	84104935	19855	-0.19175700972354207
NC_072423.2	84107085	84141184	34099	-0.1554443055409685
NC_072423.2	84142105	84148292	6187	-0.22660129789873268
NC_072423.2	84149222	84199963	50741	-0.11301829999432508
NC_072423.2	84200934	84204536	3602	-0.23319132459853278
NC_072423.2	84205474	84223852	18378	-0.19552237507580694
NC_072423.2	84224791	84249832	25041	-0.17853616699040345
NC_072423.2	84250789	84285537	34748	-0.15378978819931657
NC_072423.2	84286476	84319699	33223	-0.1576775215521967
NC_072423.2	84320635	84349915	29280	-0.16772954293606973
NC_072423.2	84350851	84363703	12852	-0.20960999114663686
NC_072423.2	84371151	84382033	10882	-0.21463217783855415
NC_072423.2	84382997	84402382	19385	-0.192955196396233
NC_072423.2	84403370	84417780	14410	-0.20563812979333376
NC_072423.2	84418743	84446780	28037	-0.1708983642853353
NC_072423.2	84447693	84471755	24062	-0.18103196433628518
NC_072423.2	84472695	84486423	13728	-0.20737677513540867
NC_072423.2	84487359	84526365	39006	-0.142934726811406
NC_072423.2	84527301	84537965	10664	-0.21518793250801507
NC_072423.2	84538901	84540013	1112	-0.23953916463044855
NC_072423.2	84540730	84563579	22849	-0.18412430568516625
NC_072423.2	84567629	84598339	30710	-0.16408399625107395
NC_072423.2	84599281	84623565	24284	-0.18046601233343967
NC_072423.2	84625897	84663877	37980	-0.14555034282455684
NC_072423.2	84664819	84691567	26748	-0.17418445496852383
NC_072423.2	84692497	84759071	66574	-0.07265470512471774
NC_072423.2	84760004	84766290	6286	-0.22634891389746373
NC_072423.2	84767226	84778077	10851	-0.21471120717228484
NC_072423.2	84779010	84794253	15243	-0.20351453511599005
NC_072423.2	84795195	84818043	22848	-0.1841268550185124
NC_072423.2	84818985	84852340	33355	-0.15734100955050478
NC_072423.2	84859271	84859334	63	-0.24221341531056084
NC_072423.2	84867392	84906929	39537	-0.14158103080459986
NC_072423.2	84907856	84940918	33062	-0.158087964220927
NC_072423.2	84941848	84954428	12580	-0.2103034098167899
NC_072423.2	84955361	84966970	11609	-0.21277881249590244
NC_072423.2	84967897	85006254	38357	-0.14458924415305793
NC_072423.2	85007184	85045360	38176	-0.14505067348871126
NC_072423.2	85046317	85083216	36899	-0.14830617217174596
NC_072423.2	85084146	85114887	30741	-0.16400496691734326
NC_072423.2	85115805	85150224	34419	-0.1546285188702002
NC_072423.2	85151187	85180333	29146	-0.16807115360445396
NC_072423.2	85181266	85256881	75615	-0.04960618234216737
NC_072423.2	85257814	85283535	25721	-0.17680262031502084
NC_072423.2	85284477	85300378	15901	-0.20183707377422275
NC_072423.2	85301320	85397576	96256	0.003014607255733539
NC_072423.2	85437893	85469182	31289	-0.16260793224365255
NC_072423.2	85470106	85487354	17248	-0.19840312175695748
NC_072423.2	85488281	85515828	27547	-0.17214753762494928
NC_072423.2	85516755	85701832	185077	0.22944894439420344
NC_072423.2	85707742	85757756	50014	-0.11487166533697679
NC_072423.2	85758896	85823657	64761	-0.07727664648128933
NC_072423.2	85845069	85849613	4544	-0.23078985258645862
NC_072423.2	85858286	85858373	87	-0.24215223131025324
NC_072423.2	85859635	85861693	2058	-0.23712749528498978
NC_072423.2	85900131	85907285	7154	-0.22413609255300476
NC_072423.2	85911084	85917865	6781	-0.22508699389111905
NC_072423.2	85920371	85937526	17155	-0.1986402097581495
NC_072423.2	85956919	85991448	34529	-0.15434809220212362
NC_072423.2	86007412	86015577	8165	-0.2215587165400462
NC_072423.2	86045890	86060090	14200	-0.20617348979602546
NC_072423.2	86061556	86073946	12390	-0.21078778315255858
NC_072423.2	86081438	86083661	2223	-0.23670685528287488
NC_072423.2	86099117	86107816	8699	-0.2201973725332016
NC_072423.2	86108476	86133027	24551	-0.1797853403300174
NC_072423.2	86149052	86181049	31997	-0.16080300423457772
NC_072423.2	86182169	86194890	12721	-0.20994395381498265
NC_072423.2	86196846	86200756	3910	-0.2324061299279183
NC_072423.2	86201050	86210373	9323	-0.21860658852520343
NC_072423.2	86238816	86243138	4322	-0.23135580458930413
NC_072423.2	86251326	86251710	384	-0.2413950793064464
NC_072423.2	86280451	86281798	1347	-0.23894007129410308
NC_072423.2	86282400	86284572	2172	-0.23683687128352857
NC_072423.2	86291623	86293834	2211	-0.2367374472830287
NC_072423.2	86367493	86418114	50621	-0.11332421999586319
NC_072423.2	86419071	86421998	2927	-0.23491212460718464
NC_072423.2	86422244	86478119	55875	-0.09993002259518631
NC_072423.2	86479049	86584602	105553	0.026715759374898538
NC_072423.2	86738564	86748693	10129	-0.2165518258482058
NC_072423.2	86749635	86760913	11278	-0.2136226418334784
NC_072423.2	86761888	86773420	11532	-0.21297511116355608
NC_072423.2	86774356	86792708	18352	-0.19558865774280687
NC_072423.2	86793665	86822023	28358	-0.17008002828122087
NC_072423.2	86822937	86921910	98973	0.009941145957225558
NC_072423.2	86922840	86936268	13428	-0.20814157513925394
NC_072423.2	86937210	86952033	14823	-0.20458525512137343
NC_072423.2	86952966	86970336	17370	-0.19809210308872707
NC_072423.2	86971275	87038049	66774	-0.07214483845548755
NC_072423.2	87038979	87058361	19382	-0.19296284439627143
NC_072423.2	87107063	87108294	1231	-0.23923579396225658
NC_072423.2	87147887	87152943	5056	-0.22948459391322937
NC_072423.2	87154713	87230100	75387	-0.05018743034508978
NC_072423.2	87245201	87331132	85931	-0.023307259543274596
NC_072423.2	87336336	87434276	97940	0.007307684610651669
NC_072423.2	87447006	87532275	85269	-0.024994918218426497
NC_072423.2	87542314	87567495	25181	-0.1781792603219423
NC_072423.2	87599197	87605060	5863	-0.22742728190288558
NC_072423.2	87607208	87648634	41426	-0.1367653401137208
NC_072423.2	87655677	87684061	28384	-0.17001374561422095
NC_072423.2	87699493	87706004	6511	-0.22577531389457978
NC_072423.2	87706802	87716442	9640	-0.21779844985447358
NC_072423.2	87716913	87774269	57356	-0.09615445990953682
NC_072423.2	87775202	87832876	57674	-0.09534377190546083
NC_072423.2	87833848	87853736	19888	-0.19167288172311908
NC_072423.2	87854681	87871521	16840	-0.19944324976218705
NC_072423.2	87872463	87885873	13410	-0.20818746313948466
NC_072423.2	87886788	87896958	10170	-0.2164473031810136
NC_072423.2	87897891	87907986	10095	-0.21663850318197492
NC_072423.2	87909184	87952309	43125	-0.1324340227586104
NC_072423.2	87990796	87997653	6857	-0.22489324455681156
NC_072423.2	88043087	88086582	43495	-0.13149076942053456
NC_072423.2	88087509	88128686	41177	-0.13740012411691238
NC_072423.2	88176929	88180027	3098	-0.23447618860499284
NC_072423.2	88184653	88204183	19530	-0.19258554306104111
NC_072423.2	88220160	88227103	6943	-0.2246740018890426
NC_072423.2	88240851	88253618	12767	-0.2098266844810597
NC_072423.2	88273776	88332065	58289	-0.09377593189757802
NC_072423.2	88375431	88409977	34546	-0.15430475353523906
NC_072423.2	88428944	88434529	5585	-0.22813599657311553
NC_072423.2	88440628	88464068	23440	-0.18261764967759106
NC_072423.2	88477135	88487837	10702	-0.21509105784086133
NC_072423.2	88494307	88500215	5908	-0.22731256190230878
NC_072423.2	88519635	88536869	17234	-0.1984388124238036
NC_072423.2	88543677	88596889	53212	-0.10671889729598619
NC_072423.2	88628292	88659209	30917	-0.1635562842484207
NC_072423.2	88680121	88731040	50919	-0.11256451865871021
NC_072423.2	88758416	88792063	33647	-0.15659660421342872
NC_072423.2	88802336	88846800	44464	-0.12902046540811435
NC_072423.2	88858907	88860535	1628	-0.23822370862383468
NC_072423.2	88877021	88895619	18598	-0.19496152173965375
NC_072423.2	88900043	88925063	25020	-0.17858970299067262
NC_072423.2	88931185	88955830	24645	-0.1795457029954792
NC_072423.2	88965586	88974988	9402	-0.2184051911908575
NC_072423.2	88994504	89038372	43868	-0.13053986808242027
NC_072423.2	89074129	89088027	13898	-0.20694338846656302
NC_072423.2	89150518	89202871	52353	-0.10890877464032982
NC_072423.2	89218048	89236711	18663	-0.19479581507215393
NC_072423.2	89251055	89271109	20054	-0.19124969238765802
NC_072423.2	89283131	89292630	9499	-0.21815790585628086
NC_072423.2	89307165	89330696	23531	-0.1823856603430913
NC_072423.2	89339194	89341405	2211	-0.2367374472830287
NC_072423.2	89342593	89356644	14051	-0.20655334046460194
NC_072423.2	89364739	89380237	15498	-0.20286445511272155
NC_072423.2	89395439	89402329	6890	-0.22480911655638858
NC_072423.2	89403566	89408704	5138	-0.229275548578845
NC_072423.2	89411171	89413538	2367	-0.23633975128102916
NC_072423.2	89425884	89426201	317	-0.24156588464063852
NC_072423.2	89440475	89461122	20647	-0.18973793771339054
NC_072423.2	89509268	89590611	81343	-0.035003600935414964
NC_072423.2	89614562	89620559	5997	-0.22708567123450135
NC_072423.2	89649259	89673488	24229	-0.18060622566747797
NC_072423.2	89685101	89708525	23424	-0.18265843901112946
NC_072423.2	89717473	89727104	9631	-0.21782139385458896
NC_072423.2	89735933	89745651	9718	-0.21759960185347382
NC_072423.2	89755548	89763020	7472	-0.22332540454892877
NC_072423.2	89799979	89805132	5153	-0.2292373085786527
NC_072423.2	89838324	89840086	1762	-0.23788209795545046
NC_072423.2	89862208	89867793	5585	-0.22813599657311553
NC_072423.2	89897950	89899350	1400	-0.23880495662675708
NC_072423.2	89905086	89916118	11032	-0.21424977783663152
NC_072423.2	89935480	89935795	315	-0.24157098330733082
NC_072423.2	90001372	90020814	19442	-0.19280988439550237
NC_072423.2	90021690	90030422	8732	-0.2201132445327786
NC_072423.2	90093933	90234402	140469	0.11572828248910368
NC_072423.2	90258727	90267022	8295	-0.22122730320504655
NC_072423.2	90300876	90304499	3623	-0.23313778859826362
NC_072423.2	90307245	90310049	2804	-0.2352256926087612
NC_072423.2	90311189	90317197	6008	-0.22705762856769368
NC_072423.2	90331755	90419688	87933	-0.018203494184280477
NC_072423.2	90456847	90464829	7982	-0.2220252445423918
NC_072423.2	90482698	90489628	6930	-0.22470714322254257
NC_072423.2	90531849	90536401	4552	-0.23076945791968942
NC_072423.2	90550626	90551234	608	-0.2408240286369086
NC_072423.2	90553937	90715033	161096	0.16831338142015848
NC_072423.2	90742132	90779593	37461	-0.14687344683120915
NC_072423.2	90783056	90797677	14621	-0.20510022045729592
NC_072423.2	90802665	90827702	25037	-0.17854636432378804
NC_072423.2	90830354	90844240	13886	-0.20697398046671683
NC_072423.2	90847860	90862026	14166	-0.20626016712979459
NC_072423.2	90864587	90927460	62873	-0.08208978783882226
NC_072423.2	90983045	91011388	28343	-0.17011826828141313
NC_072423.2	91015423	91027470	12047	-0.21166220449028836
