chr	start	end	length	zscore
NC_072376.2	200112250	201443075	1330825	2.6704142826357304
NC_072376.2	202380559	203414309	1033750	2.0253900509372995
NC_072377.2	7921252	9126724	1205472	2.398241523177367
NC_072377.2	12387709	14059403	1671694	3.4105262571701487
NC_072377.2	17976084	19806230	1830146	3.7545652357482173
NC_072377.2	20176607	21977679	1801072	3.6914382997475435
NC_072377.2	22328395	23798764	1470369	2.9733992574337638
NC_072377.2	24892967	27190441	2297474	4.769251372754575
NC_072377.2	27301833	31710678	4408845	9.353566636931458
NC_072377.2	39540813	40842005	1301192	2.6060736176254817
NC_072377.2	46171460	55591112	9419652	20.233283662477593
NC_072377.2	56596232	58019120	1422888	2.870306114135697
NC_072377.2	68116800	69300278	1183478	2.3504870404643303
NC_072377.2	88098116	90387381	2289265	4.751427577692681
NC_072377.2	92696149	94268759	1572610	3.1953900761599416
NC_072377.2	95260111	97453618	2193507	4.543512975726921
NC_072377.2	101111210	102510430	1399220	2.8189169581453295
NC_072377.2	102938528	104513455	1574927	3.2004208634858533
NC_072377.2	104873400	106272285	1398885	2.81818958923977
NC_072377.2	107615585	111528024	3912439	8.275744878922566
NC_072377.2	121788810	123184893	1396083	2.8121057454386458
NC_072377.2	125045019	126252677	1207658	2.402987876692448
NC_072377.2	129173254	130827589	1654335	3.3728355203594003
NC_072377.2	149022541	150343696	1321155	2.649418290645412
NC_072377.2	157247548	158302415	1054867	2.071240346993096
NC_072377.2	159841483	161138612	1297129	2.597251826988805
NC_072377.2	167091068	168406420	1315352	2.6368185242007565
NC_072377.2	168484715	169588617	1103902	2.1777076135127715
NC_072377.2	170380494	172304582	1924088	3.958536846870708
NC_072378.2	8336805	9816581	1479776	2.993824210551957
NC_072378.2	18453071	19844377	1391306	2.8017336819704193
NC_072378.2	22764505	24218879	1454374	2.9386701062563962
NC_072378.2	48481300	49860321	1379021	2.775059870015811
NC_072378.2	58226001	60768799	2542798	5.301911221672142
NC_072378.2	65050239	67940907	2890668	6.057224120707513
NC_072378.2	73452041	74507539	1055498	2.0726104060361044
NC_072378.2	75497063	76914642	1417579	2.858778945420433
NC_072378.2	79880930	81260380	1379450	2.7759913364650197
NC_072378.2	85275502	86556194	1280692	2.561562983106193
NC_072378.2	90119009	92872208	2753199	5.758744490623017
NC_072378.2	93048271	95239867	2191596	4.539363716089538
NC_072378.2	97004184	98603580	1599396	3.2535491910981698
NC_072378.2	101846383	104646990	2800607	5.861679132637186
NC_072378.2	112401771	113884951	1483180	3.001215147132623
NC_072378.2	114117850	116017115	1899265	3.9046398965940097
NC_072378.2	119456765	121234686	1777921	3.6411716802472474
NC_072378.2	139753965	142095307	2341342	4.864499788124926
NC_072378.2	153547480	154577410	1029930	2.017095874163461
NC_072378.2	156009669	157330930	1321261	2.6496484431946334
NC_072378.2	164260354	165991537	1731183	3.539691776044197
NC_072379.2	15481419	16970898	1489479	3.014891853807599
NC_072379.2	23026878	24749263	1722385	3.520589114458797
NC_072379.2	28655514	29736279	1080765	2.1274713915189767
NC_072379.2	32156251	33453164	1296913	2.5967828368885044
NC_072379.2	33693201	35215084	1521883	3.0852490538545765
NC_072379.2	39389281	40790285	1401004	2.8227904689737398
NC_072379.2	72876438	74083008	1206570	2.400625556187229
NC_072379.2	76439090	78222930	1783840	3.6540233117457683
NC_072379.2	91323495	92979583	1656088	3.3766417224234155
NC_072379.2	107167353	108604359	1437006	2.900959828191469
NC_072379.2	116973638	119129809	2156171	4.462447168389741
NC_072379.2	123844755	125440410	1595655	3.2454265431110154
NC_072379.2	143883862	144997321	1113459	2.1984582542006175
NC_072380.2	5002808	6420875	1418067	2.8598385156470387
NC_072380.2	20343545	21778441	1434896	2.8963784897116787
NC_072380.2	34152882	35440545	1287663	2.5766987700932154
NC_072380.2	35988480	37026142	1037662	2.0338839827538586
NC_072380.2	44346049	51201110	6855061	14.66491426284548
NC_072380.2	52243375	56025990	3782615	7.993864458638069
NC_072380.2	56158475	57688909	1530434	3.103815416575281
NC_072380.2	60724414	62053601	1329187	2.666857774375116
NC_072380.2	68846887	69873348	1026461	2.0095638063026118
NC_072380.2	71090440	72193024	1102584	2.1748459054007507
NC_072380.2	87739008	88892943	1153935	2.2863417879958736
NC_072380.2	89180861	90855101	1674240	3.416054260852398
NC_072380.2	94620186	96559591	1939405	3.991793890233242
NC_072380.2	100607615	102077780	1470165	2.9729563223390354
NC_072380.2	122544658	124892197	2347539	4.877955027252537
NC_072380.2	127001659	128077378	1075719	2.1165152616758385
NC_072380.2	134369159	135571002	1201843	2.3903620552422202
NC_072380.2	138255690	139383670	1127980	2.2299869821935245
NC_072380.2	140949829	142144629	1194800	2.375069938221764
NC_072380.2	148544846	151006210	2461364	5.12509761135781
NC_072381.2	3832534	4925837	1093303	2.1546945298410667
NC_072381.2	8634578	10299931	1665353	3.3967583579756697
NC_072381.2	36678924	37943687	1264763	2.526977134459473
NC_072381.2	38404703	45666274	7261571	15.54754928911066
NC_072381.2	56876735	58000522	1123787	2.220882928996482
NC_072381.2	58369116	59562715	1193599	2.372462266414073
NC_072381.2	60688868	61981292	1292424	2.587036093554012
NC_072381.2	63136412	64311012	1174600	2.3312106788417815
NC_072381.2	76665042	78967199	2302157	4.779419338679153
NC_072381.2	84410288	85701856	1291568	2.585177503156524
NC_072381.2	86299696	88070459	1770763	3.6256298694233906
NC_072381.2	88947856	90009675	1061819	2.0863348802212958
NC_072381.2	110580741	111941436	1360695	2.735269534006031
NC_072381.2	112527275	115240189	2712914	5.671275665666453
NC_072381.2	116458628	117539905	1081277	2.1285830717567267
NC_072381.2	133579086	134925132	1346046	2.7034628859536864
NC_072382.2	24079335	27119977	3040642	6.382855237848775
NC_072382.2	27121897	30651851	3529954	7.445274145063527
NC_072382.2	41102817	42363117	1260300	2.517286843637054
NC_072382.2	42924316	44617174	1692858	3.45647860199777
NC_072382.2	47348344	50786940	3438596	7.246913045140931
NC_072382.2	50790909	54725138	3934229	8.323056426540875
NC_072382.2	80171280	83797715	3626435	7.654758561115017
NC_072382.2	91527697	93789949	2262252	4.692775588899044
NC_072382.2	97860591	101083427	3222836	6.7784440449515735
NC_072382.2	117255726	118522652	1266926	2.531673549213874
NC_072382.2	128833213	130286632	1453419	2.936596562062937
NC_072383.2	17486491	18564239	1077748	2.1209207288680156
NC_072383.2	57701934	59627595	1925661	3.961952223851139
NC_072383.2	70615402	72523665	1908263	3.924176808272281
NC_072383.2	81219412	83034054	1814642	3.7209021685488484
NC_072383.2	84223610	86280565	2056955	4.247024382318239
NC_072383.2	87974389	89322056	1347667	2.706982482956407
NC_072383.2	95369839	96974774	1604935	3.265575747420235
NC_072383.2	113431787	114665113	1233326	2.458719533611527
NC_072383.2	125272132	127101803	1829671	3.753533891777648
NC_072384.2	390948	13888064	13497116	29.086479265870704
NC_072384.2	15419772	16602814	1183042	2.349540375261871
NC_072384.2	18287124	20124558	1837434	3.7703893091324407
NC_072384.2	20992156	23377173	2385017	4.9593291521556555
NC_072384.2	27360333	29370952	2010619	4.146417320801859
NC_072384.2	30071585	31296588	1225003	2.440648215996695
NC_072384.2	38260083	39617442	1357359	2.728026242456941
NC_072384.2	43896870	47272438	3375568	7.110063470873528
NC_072384.2	54301241	55813513	1512272	3.064381165641655
NC_072384.2	92188179	95677513	3489334	7.357077951201403
NC_072384.2	98174778	99314274	1139496	2.2549911025410436
NC_072384.2	108862118	110000083	1137965	2.251666918080115
NC_072384.2	120109894	121912032	1802138	3.6937528527425463
NC_072384.2	126268645	127401490	1132845	2.2405501157026144
NC_072385.2	1099319	23076710	21977391	47.49928029748362
NC_072385.2	33909944	35982389	2072445	4.280657052011107
NC_072385.2	49017347	52779807	3762460	7.950102905528983
NC_072385.2	54414825	55964015	1549190	3.144539390284734
NC_072385.2	73139413	75323674	2184261	4.523437593933489
NC_072385.2	75509249	77171523	1662274	3.390073077795919
NC_072385.2	79918211	81299595	1381384	2.7801905348630833
NC_072385.2	81299991	82588786	1288795	2.579156625618866
NC_072385.2	91871216	93331098	1459882	2.950629353814067
NC_072385.2	97507640	98688078	1180438	2.3438864390526892
NC_072385.2	98688303	100324070	1635767	3.3325197417372463
NC_072385.2	110389855	112797723	2407868	5.008944396516644
NC_072385.2	119368179	121293331	1925152	3.9608470573647825
NC_072385.2	127201407	128352970	1151563	2.281191581894422
NC_072385.2	128354290	130249333	1895043	3.8954728771335003
NC_072385.2	130924080	132078183	1154103	2.2867065580738855
NC_072386.2	520321	9656222	9135901	19.617189171966235
NC_072386.2	9656708	15940475	6283767	13.424491900061929
NC_072386.2	25303047	26499055	1196008	2.3776928087827054
NC_072386.2	26499400	29427420	2928020	6.138324668052122
NC_072386.2	31699779	32834132	1134353	2.243824361402863
NC_072386.2	33691168	34949122	1257954	2.512193090047676
NC_072386.2	44837351	49036576	4199225	8.898429114593243
NC_072386.2	62776772	64135855	1359083	2.73176947825749
NC_072386.2	67992372	69038765	1046393	2.052841170558147
NC_072386.2	69367025	71242194	1875169	3.8523214454048977
NC_072386.2	80160053	81191869	1031816	2.021190852539236
NC_072386.2	92129950	93388952	1259002	2.51446856053432
NC_072386.2	93399297	94476558	1077261	2.1198633298918748
NC_072386.2	96165391	97358817	1193426	2.3720866400837397
NC_072386.2	108298477	109761914	1463437	2.958348149214851
NC_072386.2	109902417	110986205	1083788	2.1340350816727236
NC_072387.2	1092012	24649296	23557284	50.929623707365735
NC_072387.2	27751697	29049685	1297988	2.5991169311376865
NC_072387.2	42362922	43472235	1109313	2.1894562497753993
NC_072387.2	61636312	63647728	2011416	4.148147807421951
NC_072387.2	63648178	64787527	1139349	2.254671928722783
NC_072387.2	64788356	65881118	1092762	2.1535198833398503
NC_072387.2	67388857	68575834	1186977	2.3580842458391107
NC_072387.2	70349245	72898172	2548927	5.315218815768176
NC_072387.2	72898403	74959526	2061123	4.256074154253673
NC_072387.2	76399006	78963478	2564472	5.348970904236584
NC_072387.2	79378271	80759897	1381626	2.7807159774754577
NC_072387.2	83361493	84613549	1252056	2.4993870548089063
NC_072387.2	85256288	86301853	1045565	2.0510433751736605
NC_072387.2	89773229	93459364	3686135	7.784382213837044
NC_072387.2	93461452	95426225	1964773	4.046874172013014
NC_072387.2	95428748	97312034	1883286	3.869945485424072
NC_072387.2	97314908	101219632	3904724	8.258993681590063
NC_072387.2	113007123	115430762	2423639	5.0431871875899965
NC_072388.2	239995	15880173	15640178	33.73960362851348
NC_072388.2	23463314	24625348	1162034	2.3039267455066894
NC_072388.2	25048107	27008802	1960695	4.038019812619372
NC_072388.2	37843335	40176361	2333026	4.846443669263345
NC_072388.2	41058433	42720520	1662087	3.3896670539590845
NC_072388.2	46269965	48242822	1972857	4.064426560766865
NC_072388.2	80478552	84634708	4156156	8.804915528343912
NC_072388.2	84636688	86418448	1781760	3.6495071107799086
NC_072388.2	96010629	97810354	1799725	3.6885136253720563
NC_072389.2	1924793	12081915	10157122	21.834515742425893
NC_072389.2	12083271	19379420	7296149	15.622626787667148
NC_072389.2	30819005	32395177	1576172	3.203124070313976
NC_072389.2	40662239	41713940	1051701	2.0643661680229464
NC_072389.2	50887556	52960719	2073163	4.282216009844515
NC_072390.2	930616	11081050	10150434	21.81999441932028
NC_072390.2	11290999	14289465	2998466	6.291280578264114
NC_072390.2	14290077	17653570	3363493	7.083845621516435
NC_072390.2	17658139	19836113	2177974	4.5097869422640855
NC_072390.2	30081771	31409216	1327445	2.6630754560662084
NC_072390.2	32772779	33918493	1145714	2.2684919379284065
NC_072390.2	42611620	45448127	2836507	5.939627024307551
NC_072390.2	52069134	54218142	2149008	4.446894501313563
NC_072390.2	54607558	56504882	1897324	3.9004254994426955
NC_072390.2	57861806	59366203	1504397	3.047282568234855
NC_072390.2	66039280	67204073	1164793	2.3099172255378466
NC_072390.2	75290995	76431988	1140993	2.2582414644861837
NC_072390.2	79066274	80801334	1735060	3.5481097140945037
NC_072390.2	82658928	83806239	1147311	2.271959424919982
NC_072390.2	85468868	86511476	1042608	2.0446229875505613
NC_072390.2	86512363	87712677	1200314	2.387042213282221
NC_072390.2	88073197	89292325	1219128	2.4278921195186065
NC_072390.2	92526041	94267313	1741272	3.5615975219790803
NC_072391.2	35977991	42415047	6437056	13.75732071249253
NC_072391.2	48226734	49534433	1307699	2.6202019443970435
NC_072391.2	55897803	58308143	2410340	5.0143117276645315
NC_072391.2	59224234	62237729	3013495	6.323912301492914
NC_072391.2	62291936	63670444	1378508	2.773946018527597
NC_072391.2	67345751	68609626	1263875	2.525049064047125
NC_072392.2	38025846	43206043	5180197	11.028365025113054
NC_072392.2	88367211	89799969	1432758	2.8917363562188863
NC_072393.2	24949685	33086363	8136678	17.44762576922147
NC_072393.2	33177613	34383826	1206213	2.3998504197714543
NC_072394.2	1284690	2417673	1132983	2.2408497482666956
NC_072394.2	5246831	6488973	1242142	2.4778612777052853
NC_072394.2	6521926	7597730	1075804	2.1166998179653085
NC_072394.2	21467773	28353564	6885791	14.731636789615125
NC_072394.2	41481186	43170984	1689798	3.449834575576842
NC_072394.2	57295841	58644785	1348944	2.7097551697993887
NC_072394.2	62696606	63936332	1239726	2.4726155365834024
NC_072395.2	1525622	4600352	3074730	6.456868823677728
NC_072395.2	5228419	15578861	10350442	22.25426188219511
NC_072395.2	15579032	21681102	6102070	13.029982204439916
NC_072395.2	21758959	23018415	1259456	2.515454308245138
NC_072395.2	30844389	33493205	2648816	5.53210285340219
NC_072395.2	34052209	38278511	4226302	8.957220063416598
NC_072395.2	39669557	41641861	1972304	4.063225859260076
NC_072396.2	4229458	6278875	2049417	4.230657496317927
NC_072396.2	20793140	21904985	1111845	2.1949538559511477
NC_072396.2	25567066	26696078	1129012	2.23222771267274
NC_072396.2	39410094	40676647	1266553	2.530863672790669
NC_072396.2	45867319	47194483	1327164	2.6624653346857245
NC_072396.2	58580722	66304392	7723670	16.550881957438907
NC_072396.2	79618565	80718584	1100019	2.169276647959679
NC_072396.2	84926607	87224044	2297437	4.7691710364873945
NC_072396.2	91548026	92595368	1047342	2.0549016872488206
NC_072396.2	92596331	93803336	1207005	2.401570050139224
NC_072396.2	93804059	95321028	1516969	3.074579529072733
NC_072396.2	97657818	100640553	2982735	6.257124637209337
NC_072396.2	101566095	104330709	2764614	5.783529314673636
NC_072396.2	117073907	118591371	1517464	3.0756542980525894
NC_072396.2	120912150	122051535	1139385	2.2547500937395
NC_072396.2	126248375	127384084	1135709	2.2467685770325287
NC_072396.2	131132733	132475090	1342357	2.6954531429906785
NC_072396.2	132778874	133855634	1076760	2.1187755334092326
NC_072396.2	148521427	149833181	1311754	2.6290063650300053
NC_072396.2	151499689	152636741	1137052	2.2496845664061587
NC_072397.2	5362087	6595760	1233673	2.459472957522658
NC_072397.2	6800305	8649536	1849231	3.7960035508604433
NC_072397.2	11319615	12491624	1172009	2.3255849688886365
NC_072397.2	12492386	14215393	1723007	3.521939632247626
NC_072397.2	15968419	25891573	9923154	21.32651261378155
NC_072397.2	26359634	27383971	1024337	2.0049520703163206
NC_072397.2	30576545	31788451	1211906	2.4122113486650303
NC_072397.2	31861640	33022412	1160772	2.3011866274206727
NC_072397.2	36617001	38015471	1398470	2.817288520297063
NC_072397.2	40238939	41526147	1287208	2.5757108511319333
NC_072397.2	43786987	49048638	5261651	11.205222060436673
NC_085930.1	2656172	4087203	1431031	2.8879866066669444
NC_085930.1	9907517	13757496	3849979	8.140128574918919
NC_085930.1	14032581	15946825	1914244	3.9371630572995917
NC_085930.1	18519133	19768399	1249266	2.4933292660133546
NC_085930.1	19940026	32333600	12393574	26.690413185934833
NC_085930.1	35835910	37987445	2151535	4.452381251236989
NC_085930.1	38487314	39768301	1280987	2.5622035019931775
NC_085930.1	42145753	43613400	1467647	2.967489113669788
NC_085930.1	47103261	48363679	1260418	2.517543051191848
NC_085930.1	49187969	51653116	2465147	5.133311451864467
NC_085930.1	71106826	72792253	1685427	3.4403440397971434
NC_085930.1	77842601	78875531	1032930	2.023609625556528
NC_085930.1	91921700	92950666	1028966	2.0150027887158224
NC_085930.1	118072603	119933269	1860666	3.820831799920349
NC_085930.1	132484844	133749253	1264409	2.5262085117950908
NC_085930.1	152686050	154851425	2165375	4.48243135766367
NC_085930.1	156207053	157535864	1328811	2.6660413842005184
NC_085930.1	170492260	174029287	3537027	7.460631399597914
NC_085930.1	184979058	186219708	1240650	2.474621772012467
NC_085930.1	186261255	187983958	1722703	3.5212795721064616
NC_085931.1	563207	16137370	15574163	33.59626852910905
NC_085931.1	16377349	20905984	4528635	9.613660730056612
NC_085931.1	20907898	26360516	5452618	11.619859247863262
NC_085931.1	37472822	38601716	1128894	2.231971505117946
NC_085931.1	44759050	46076247	1317197	2.640824481307493
NC_085931.1	58184195	59567119	1382924	2.783534260578191
NC_085931.1	59836934	60961175	1124241	2.2218686767072993
